accepted_species,axis,trait_name,normalized_value,quality,source_group,provider,source_url,candidate_id,source_citation,exact_supporting_quote,evidence_scope,name_match_method,source_lineage,lineage_method,source_run_id,source_artifact,source_file,acceptance_contract,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason
Micranthes mertensiana,flower_colour,flower_primary_color,blue_purple|white,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-bbb185d8d5a0673ecff79fe0,"Flora of North America Association, official WFO/eFloras archive","Inflorescences 30+-flowered, open, much-branched thyrses, usually some or all flowers replaced by bulbils (sometimes bulbils absent), 15-40 cm, dark purple-tipped stipitate-glandular; bracts (± inconspicuous), petiolate or sessile. Flowers: sepals reflexed (at least in fruit), ovate to elliptic, margins eciliate, surfaces sparsely stipitate-glandular or glabrous; petals white, not spotted, narrowly ovate to elliptic, (3-)4-6 mm, longer than sepals; filaments strongly club-shaped; ovary superior.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:fna:Micranthes mertensiana,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Persicaria undulata,flower_colour,flower_primary_color,green_brown_inconspicuous|white,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-be5134c0cb4eefbdaadc03b9,"Flora of North America Association, official WFO/eFloras archive","Flowers 2-4 per ocreate fascicle, all flowers with stamens well developed; perianth white or greenish white, 2-4 mm; tepals dimorphic, rarely slightly so, ovate, apex obtuse; anthers yellow to pink.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:fna:Persicaria undulata,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Canarium strictum,floral_structural_complexity,flower_size_class,very_small,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-9bde6b0c0495865205a1d32a,"Flora of China, official WFO/eFloras archive","Stamens glabrous; filaments connate for 1/4-3/4 of length; anthers acuminate; disk margin and inside long pubescent, annular and ca. 1 mm high in male flowers, somewhat 6-lobed, ca. 0.5 mm high, fleshy in female flowers.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_of_china:Canarium strictum,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Cynoglossum alpestre,floral_structural_complexity,flower_size_class,small,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-69a6b3873e1f1c6260f5a0ea,"Flora of China, official WFO/eFloras archive","Corolla blue, ca. 5 mm across; tube 3-4 mm; lobes spreading, ca. 2 mm, rounded; scales reniform, emarginate at apex.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_of_china:Cynoglossum alpestre,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Dendrobium okinawense,floral_structural_complexity,flower_size_class,large,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-81b76a357167f07114c6fb49,"Flora of China, official WFO/eFloras archive","Flowers usually pale yellow, 3-4 cm wide.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_of_china:Dendrobium okinawense,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Dendrobium parietiforme,floral_structural_complexity,flower_size_class,small,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-fc20cd9f7d745408914ea948,"Flora of China, official WFO/eFloras archive","Flowers ca. 1 cm wide, white with pink markings, sepals greenish at base, spur greenish; pedicel and ovary ca. 6 mm.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:flora_of_china:Dendrobium parietiforme,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Impatiens hainanensis,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-fa4d7b71fe7d4daf994abf5e,"Flora of China, official WFO/eFloras archive","Flowers yellow or yellowish, 2.5-3 cm deep.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_of_china:Impatiens hainanensis,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Impatiens parviflora,floral_structural_complexity,flower_size_class,small,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-a99d9a49b8c874470e9e9e2f,"Flora of China, official WFO/eFloras archive","Flowers pale yellow, throat often reddish spotted, small, ca. 1 cm deep.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_of_china:Impatiens parviflora,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Impatiens platychlaena,floral_structural_complexity,flower_size_class,large,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-46c17378a4e8f465379434f5,"Flora of China, official WFO/eFloras archive","Flowers usually bicolored, large, 3-4 cm deep.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_of_china:Impatiens platychlaena,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Impatiens platysepala,floral_structural_complexity,flower_size_class,large,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-924df738498588f9fa46e1e2,"Flora of China, official WFO/eFloras archive","Flowers pink, 3.5-4 cm deep.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_of_china:Impatiens platysepala,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Lamprocapnos spectabilis,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-d53feee10db15f5c9489efde,"Flora of China, official WFO/eFloras archive","Flowers with 2 planes of symmetry, ± cordate, 20-25 mm wide.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_of_china:Lamprocapnos spectabilis,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Marsdenia koi,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,flora_of_china,https://files.worldfloraonline.org/files/eFloras/Flora_Of_China/Flora_Of_China.zip,wfo-fna-foc-d9a2306c86516815e9982fec,"Flora of China, official WFO/eFloras archive","Corolla subcampanulate, ca. 2.8 cm wide, glabrous outside, pubescent inside; tube ca. 1.1 × 1 cm; lobes broadly ovate, ca. 1.2 × 0.9 cm, margin usually reflexed and ciliate.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_of_china:Marsdenia koi,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,Flora_Of_China.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Aeonium haworthii,floral_structural_complexity,flower_size_class,small,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-34e725253ddcf83e39e42eb0,"Flora of North America Association, official WFO/eFloras archive","Flowers bell-shaped, 1 cm diam.; calyx glabrous; petals 7-9, erect, cream.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Aeonium haworthii,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Caltha natans,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-c73562acc6897f818335462c,"Flora of North America Association, official WFO/eFloras archive","Flowers 8-13 mm diam.; sepals white or pinkish, 4-7(-8) mm.",species_direct,wfo_june_2026_exact_synonym_species_family_consistent,provider_treatment:fna:Caltha natans,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Cochemiea dioica,floral_structural_complexity,flower_size_class,small,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-e9072483f0958626cc492892,"Flora of North America Association, official WFO/eFloras archive","Flowers 10-22 mm; outermost tepals entire or short fringed; inner tepals cream, usually with pinkish or reddish midstripes, longer in bisexual flowers, 5.4 mm diam.; stigma lobes yellow to greenish yellow or brownish green, 8 mm.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:fna:Cochemiea dioica,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Dichodon maximum,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-ce355b26762c725699f2415f,"Flora of North America Association, official WFO/eFloras archive","Flowers large, conspicuous, more than 2 cm diam.; sepals lanceolate, 8-11(-12) mm, outer sepal margins herbaceous, inner sepal margins narrow, membranous, apex acute, moderately to sparsely glandular-hairy; petals obovate, (15-)18-25 mm, at least 2 times as long as sepals, apex deeply 2-fid; stamens 10; styles 5.",species_direct,wfo_accepted_usage_from_exact_fixed_synonym,provider_treatment:fna:Dichodon maximum,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Dudleya arizonica,floral_structural_complexity,flower_size_class,large,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-9006ebaf1aa1630a7f21eae2,"Flora of North America Association, official WFO/eFloras archive","Inflorescences: cyme 3-6-branched, cylindric; branches (mostly ascending), twisted at base (flowers on underside), simple, (3-7 cm wide); cincinni 2-5, 4-20-flowered, circinate, 4-27 cm; floral shoots 15-60 × 0.2-0.6 cm; leaves 5-25, spreading, cordate-ovate to almost deltate, 10-35 × 5-25 mm, apex acute to acuminate.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Dudleya arizonica,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Magnolia macrophylla,floral_structural_complexity,flower_size_class,very_large,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-9e7e0e5741cf1fe291ee4de9,"Flora of North America Association, official WFO/eFloras archive","Flowers solitary, fragrant, 35-40(-50) cm across; spathaceous bracts 2, outer bract abaxially rusty gray, inner bract thinner, glabrous; tepals creamy white, glandular, innermost whorl purple-blotched at base, outermost segments strongly reflexed, greenish; stamens (300-)350-580, 12.5-24.5 mm; filaments white; pistils 50-80.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Magnolia macrophylla,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Nymphaea odorata,floral_structural_complexity,flower_size_class,very_large,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-a33dd5e11aef562a3b53258e,"Flora of North America Association, official WFO/eFloras archive","Flowers floating, 6-19 cm diam., opening and closing diurnally, only sepals and outermost petals in distinct whorls of 4; sepals uniformly green or reddened, obscurely to prominently veined, lines of insertion on receptacle not prominent; petals (14-)17-43, white, rarely pink; stamens 35-120, yellow, connective appendage projecting less than 1(-2) mm beyond anther; filaments widest below middle, mostly longer than anthers; pistil 10-25-locular, appendages at margin of stigmatic disk linear-tapered, 3-8(-10) mm.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Nymphaea odorata,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Portulaca pilosa,floral_structural_complexity,flower_size_class,small,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-921d9a6d11f537b456c4af69,"Flora of North America Association, official WFO/eFloras archive","Flowers 5-12 mm diam.; petals dark pink to purple, obovate, 3-5(-7) × 1.5-3 mm; stamens 5-12(-37); stigmas 3-5(-6).",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Portulaca pilosa,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Portulaca umbraticola,floral_structural_complexity,flower_size_class,medium,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-170accbdf9bf9f10655ae4f6,"Flora of North America Association, official WFO/eFloras archive","Flowers 8-15 mm diam.; petals yellow or yellow tipped with red or copper, spatulate or obovate, 5-10 × 3-6 mm, apex acute or cuspidate; stamens 7-30; stigmas (3-)5-18.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:fna:Portulaca umbraticola,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Stellaria alsine,floral_structural_complexity,flower_size_class,small,high,latest_public_web,fna,https://files.worldfloraonline.org/files/eFloras/FNA/FNA.zip,wfo-fna-foc-53465cfe8a163fd5ec10c948,"Flora of North America Association, official WFO/eFloras archive","Flowers ca. 6 mm diam.; sepals 5, 3-veined, lanceolate-triangular, 2.5-3.5 mm, margins scarious, apex acute, glabrous; petals 5, 1.5-3 mm, shorter than (rarely equaling) sepals, blade apex 2-fid almost to base, with widely divergent lobes; stamens 10; styles 3, ca. 1 mm.",species_direct,wfo_june_2026_exact_synonym_species_family_consistent,provider_treatment:fna:Stellaria alsine,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,FNA.zip::description.txt,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Aeschynomene heurckeana,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,high,latest_public_web,flora_d_afrique,https://files.worldfloraonline.org/files/Flora%20d%27Afrique/WFO-fdac.zip,wfo-fna-foc-6d0dcaa295c3f9365e8c8bbf,"Flore d'Afrique centrale, Meise Botanic Garden, official WFO archive","Suffrutex'dressé, rampant ou grimpant, de 0,60-1,50 m de haut ou de long; rameaux ramifiés, couverts à l'état jeune;, ainsi que les pétioles, les rachis des feuilles et les axes des inflorescences, de courts poils dressés bulbeux.'Feuilles'à stipules ovales à ovales-lancéolées, acuminées, toutes unilatéralement et obliquement appendiculées, de 6-18(25) mm de long dont 1-5(8) mm pour l'appendice et de 1,5-3,5 mm de large, foliacées, glabres ou pubescentes à la face externe puis glabrescentes, persistantes; pétiole et rachis de 1,5-3,5(4) cm de long; folioles 12-32; limbe oblong, obovale-oblong ou oblong-linéaire, arrondi et mucronulé au sommet, de 3-10 mm de long et de 1-3 mm de large, souvent ciliolé à l'état jeune, glabre à l'état adulte ou à face inférieure un peu pubescente le long de la nervure ou rarement pubérulente; nervure principale médiane, nervures secondaires non ou peu apparentes.'Racèmes'ou rarement panicules, axillaires, pluriflores, solitaires ou géminés, de 3-13 cm de long pédoncule compris; axe rectiligne ou en zigzag; bractées 2-3-fides à 2-3-partites, de 1,5-4 mm de long, persistantes ou assez tardivement caduques, à divisions de 0,5-1,5 mm de large.' Fleurs' à pédicelle de 3-11 mm de long et jusqu'à 13 mm sous la gousse; bractéoles ovales-lancéolées, généralement ciliolées, de 2-4 mm de long et de 1 mm de large; calice bilabié à lèvres largement ovales, de 4-6 mm de long et de 3-4 mm de large, glabres ou un peu pubescentes à la face externe, l'une bidentée, l'autre tridentée au sommet; corolle glabre; étendard en forme de violon renversé avec 2 épaississements transversaux ± nets, de 7-11 mm de long et de 4-7 mm de large; ailes obovales-lancéolées, légèrement falciformes, adhérentes par les appendices latéraux, de 8-11 mm de long et de 2-3 mm de large; carène à pièces entières, obovales, incurvées, partiellement soudées entre elles, de 4-6,5 mm de long et de 2,5-3 mm de large; étamines alternativement longues et courtes, de 3-5 mm de long; anthères toutes semblables; ovaire de 2 mm de long, subglabre à glabre; stipe de 2 mm de long, à peine accrescent; ovules 2; style de 2 mm de long.'Gousses à (1)2 articles reliés par un isthme très étroit, suborbiculaires à ± semi-orbiculaires, de 4-5,5(6,5) mm de long et de 3,5-4 mm de large, réticulés, glabres; suture un peu épaissie.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_d_afrique:Aeschynomene heurckeana,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,WFO-fdac.zip::description_table.csv,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Ammannia radicans,floral_structural_complexity,inflorescence_display,umbel_corymb,high,latest_public_web,flora_d_afrique,https://files.worldfloraonline.org/files/Flora%20d%27Afrique/WFO-fdac.zip,wfo-fna-foc-832d198ae34d4c9b865131e4,"Flore d'Afrique centrale, Meise Botanic Garden, official WFO archive","Cymes bipares, réunies en glomérules denses, ∞-flores, entourés par 2 bractées foliacées, subcordiformes, ± aiguës au sommet, de 3-7 mm de long et de large, glabres ou denticulées-ciliées au bord; pédoncule de 7-47 mm de long.' Fleurs (5)6-mères; pédicelle de 0,5-3 mm de long; bractéoles oblongues, de 3-4 mm de long, glabres ou denticulées-ciliées au bord; réceptacle campanulé, de 2,5-3 mm de long; sépales largement triangulaires, de 0,5 mm de long, alternant avec des appendices linéaires, dressés, de 1,5 mm de long, munis de quelques cils au sommet; pétales obovales, de 2,5-4 mm de long, mauves ou violacés à bleus; étamines (4)10-12, exsertes; ovaire subglobuleux, de 1-1,5 mm de diam.; style de 6-8 mm de long.",species_direct,wfo_synonym_cluster_from_exact_fixed_name,provider_treatment:flora_d_afrique:Ammannia radicans,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,WFO-fdac.zip::description_table.csv,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Ancistrocarpus densispinosus,floral_structural_complexity,inflorescence_display,umbel_corymb,high,latest_public_web,flora_d_afrique,https://files.worldfloraonline.org/files/Flora%20d%27Afrique/WFO-fdac.zip,wfo-fna-foc-56e15ef41fe9a72683ad2fba,"Flore d'Afrique centrale, Meise Botanic Garden, official WFO archive","Arbrisseau'ou liane, de 2-3 m de haut; ramilles cylindriques, tomentelleuses, à indument brunâtre, composé de poils simples et de poils étoilés, glabrescentes.'Feuilles'à stipules lancéolées-linéaires, atteignant 10 mm de long; pétiole de 3-6 mm de long, ± tomentelleux; limbe obovale, oblancéolé à elliptique, subcordé et ± asymétrique à la base, à acumen atteignant 15 mm de long, de 5-16 cm de long et 2-6 cm de large, papyracé, éparsement pubérulent, à poils étoilés et à poils simples sur les 2 faces surtout sur les nervures; nervures latérales 7-9 paires, généralement 2-4 nervures basales distinctes; domaties formées de poils simples et longs à l'aisselle des nervures latérales.'Cymes'ombelliformes, tomentelleuses; pédoncule de ± 5 mm de long; bractées lancéolées, persistantes.'Fleurs'jaunes; pédicelle de 4 mm de long; sépales lancéolés, de 16-20 mm de long, caudés-apiculés, glabres à l'intérieur, à apicule réfléchi atteignant 3 mm de long; pétales obovales, atténués vers la base, de 10-12 mm de long et 4-6 mm de large, glabres; phalanges des étamines soudées à la base en une courte cupule; anthères arrondies à subapiculées au sommet; ovaire globuleux; style glabre, dépassant les étamines à l'anthèse.'Capsules'globuleuses, de 3-5 cm de diam., fortement aiguillonnées; aiguillons sans couronne de ramuscules.'Graines ovoïdes à cylindriques, aiguës au sommet, de 3-4 mm de long et ± 2,5 mm de large, brunâtres; cotylédons ovales.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_d_afrique:Ancistrocarpus densispinosus,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,WFO-fdac.zip::description_table.csv,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Ancylobothrys scandens,floral_structural_complexity,inflorescence_display,umbel_corymb,high,latest_public_web,flora_d_afrique,https://files.worldfloraonline.org/files/Flora%20d%27Afrique/WFO-fdac.zip,wfo-fna-foc-8a539d1a937bfac2a96cf8ad,"Flore d'Afrique centrale, Meise Botanic Garden, official WFO archive","Inflorescence jusqu’à 25 × 15 cm, avec 4 à 8 cymes, chacune avec jusqu’à 30 fleurs.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_d_afrique:Ancylobothrys scandens,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,WFO-fdac.zip::description_table.csv,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Begonia wollastonii,floral_structural_complexity,inflorescence_display,umbel_corymb,high,latest_public_web,flora_d_afrique,https://files.worldfloraonline.org/files/Flora%20d%27Afrique/WFO-fdac.zip,wfo-fna-foc-fc49b0bda5d14f7ba3dfa6c6,"Flore d'Afrique centrale, Meise Botanic Garden, official WFO archive","Herbe' à bulbe globuleux-aplati de 4 cm de diam.; tiges de 0,5-2,4 m de haut et 1 cm de diam. à la base, robustes, dressées, ± charnues, ramifiées, striées longitudinalement, glabres, portant parfois à l'aisselle des feuilles supérieures de petits propagules ovoïdes, de 4 mm de long.' Feuilles' à stipules ovales-oblongues, arrondies au sommet, de 4-10 (15) mm de long, membraneuses, entières, glabres, persistantes; pétiole de (3,5) 9-20 cm de long, robuste, glabre, muni d'un anneau de cils à l'insertion du limbe; limbe obliquement ovale, asymétrique, obliquement cordé à la base, à une oreillette plus développée que l'autre, souvent brusquement caudé-acuminé au sommet, de 6-20 cm de long et 4-15 cm de large, doublement denté, cilié, membraneux, concolore à l'état sec, apprimé-pubescent sur les 2 faces; nervures basales 7-9, saillantes en dessous; nervures latérales 4-5 paires, ramifiées et terminées dans les dents, saillantes en dessous.' Inflorescences' en cymes axillaires, 1-sexuées ou parfois 2-sexuées, multiflores, glabres; pédoncule de 1,2-6 cm de long; bractées ovales, de 1,5 mm de long, caduques.' Fleurs' ♂ à pédicelle de 1-3 cm de long, grêle; tépales 4, roses, glabres, les externes largement ovales à orbiculaires, de 1,7-3,5 cm de long et de large, les internes obovales ou obovales-cunéés, de 1-2 cm de long et 0,6-1 cm de large; étamines 1-∞, à connectif globuleux dépassant les anthères; filets libres, de 1,5-3,5 mm de long; anthères ovales-ellipsoïdes à subglobuleuses, arrondies au sommet de 0,8-1,4 mm de long et 0,7-1,4 mm de large, à déhiscence longitudinale.' Fleurs ♀ à pédicelle de 1-2 cm de long; tépales (4)5, roses; les externes obovales à orbiculaires, de 1-1,3 cm de long et 0,8-1,3 cm de large; les internes oblongs-linéaires, de 7-8 mm de long et 2-4 mm de large; ovaire ellipsoïde, de 7-10 mm de long et 5 mm de large, 3-loculaire, à 3 ailes inégales, triangulaires, entourant complètement l'ovaire et dépassant légèrement le sommet; styles 3, légèrement soudés à la base; stigmates fourchus et à branches divisées; plages stigmatiques spiralées et confluentes à la base; placentas centraux, bifides.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_d_afrique:Begonia wollastonii,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,WFO-fdac.zip::description_table.csv,official_wfo_dwca_exact_species_description_quote_v1,,,,,
Canscora diffusa,floral_structural_complexity,inflorescence_display,umbel_corymb,high,latest_public_web,flora_d_afrique,https://files.worldfloraonline.org/files/Flora%20d%27Afrique/WFO-fdac.zip,wfo-fna-foc-cef1d5df62f99584012f41b7,"Flore d'Afrique centrale, Meise Botanic Garden, official WFO archive","Cymes grêles, lâches, pluriflores; rarement fleurs solitaires; bractées ovales-elliptiques à ovales-lancéolées, de 2-3 mm de long.' Fleurs à pédicelle filiforme, de 2-8 mm de long; calice de 6-6,5 mm de long, dont 5 pour le tube et 1-1,5 pour les dents, multinerve; corolle de 7-7,5 mm de long, dont 5,5-6 pour le tube et 1,5 pour les lobes; étamines toutes fertiles, à filet de 0,7-0,9 mm de long; anthères de 0,25 mm de long; style de 1-1,3 mm de long.",species_direct,wfo_june_2026_exact_accepted_species_family_consistent,provider_treatment:flora_d_afrique:Canscora diffusa,provider_accepted_species_treatment,wfo-fna-foc-africa-20260810,wfo-fna-foc-africa-official-dwca-20260810,WFO-fdac.zip::description_table.csv,official_wfo_dwca_exact_species_description_quote_v1,,,,,
