"candidate_id","accepted_species","trait_name","normalized_value","provider","source_url","source_lineage","source_citation","exact_supporting_quote","name_match_method","cultivar_status","accepted_correct","reviewer","reviewed_at_utc","audit_reason"
"foa-00736d5a06b92b832d6a5c88","Samadera bidwillii","flower_primary_color","red_pink","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/720d00b9-3aa8-4813-b16d-495eb958ce31","citation:b518129f93d153a9c733f01b94a9f849","Published 15 September 2020. Adapted from Hewson (1985) where treated as Quassia bidwillii.","Petals 4 or 5, imbricate in bud, ovate, c. 2.5 mm long, glabrous or slightly hairy outside, red.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-a6b2ce92c7d7f1a54f002862","Planchonella nitida","flower_primary_color","green_brown_inconspicuous","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/f32b54c1-0493-4dbf-8383-b0aae9064019","citation:756336f2f0e0e97c5d5f2852e6d9a098","Published 1 November 2021. Adapted from Du Puy (1993: 178). Updated by P.G. Kodela (November 2021).","Corolla 3.5-4 mm long, deeply 5-lobed, pale green; lobes oblong-elliptic, c. 2 mm long, obtuse.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-3434706393945f23e13fcc54","Hibbertia candicans","flower_primary_color","yellow_orange","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/1d6f1d8b-99ef-4fcb-962c-0cd6b71b8df5","citation:b7bf7d2d8b2d23c41405bdf0d1f6e017","Published 16 February 2024. Based on Toelken (2023).","Petals 5, yellow, broadly obovate, 12-17 mm long, emarginate.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-9a168f1ae86b9607ce0412e8","Leichhardtia coronata","flower_primary_color","green_brown_inconspicuous|yellow_orange","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/c698db68-2665-40a1-9955-c2a45f6f8897","citation:5912b3cc6c048710955bfee392e311f8","Published 4 June 2026. Adapted from Flora of Australia Volume 28 (1996).","Corolla shallowly campanulate, yellow to yellow-green; tube 2.6-3 mm long, 3-3.2 mm diam.; lobes triangular, 1.6-2 mm long, 1.5-2 mm wide, internally glabrous.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-5b3c45da51764f8bee3e2a54","Hoya sussuela","flower_primary_color","green_brown_inconspicuous|red_pink|white|yellow_orange","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/3d54b048-6f08-472f-869b-aab5a49d199b","citation:a496f91228fee4a42829391939249c86","Flora of Australia Volume 28 (1996).","Corolla flattened-campanulate, fleshy, minutely puberulous or glabrous and shiny, red, brown, pink, yellow or cream; lobes oblong-truncate, 8-15 mm long, 12-17 mm wide, acute.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-d56b1c582d28b9b66b8c6ba6","Eriocaulon tortuosum","flower_primary_color","other_described","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/078d6863-41d3-416c-bb33-cf3b217cbbb5","citation:85daa239b50ed7ec5f72f3a1db96e485","First published 30 April 2019. Adapted from Leach (2017).","Female flowers: sepals 3 but readily deciduous and often appearing fewer, black, equal, linear or navicular and geniculate, lacking dorsal keel or wing, 1-1.8 mm long, 0.13-0.25 mm wide, obtuse to truncate or lobed, pubescent with white hairs in apical fringe and median area which are readily deciduous leaving a pustulate surface; petals 3, black, dimorphic with one slightly larger, spathulate, 1-1.5 mm long, 0.2-0.4 mm wide, acute, pubescent with white hairs abaxially and hyaline hairs on margin and adaxially; ovary 3-locular.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-ec82e284dd63aa47b38a1701","Polygala stenosepala","flower_primary_color","blue_purple","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/9c8b5f44-7d1d-4dcb-b9b5-40bbd29baee1","citation:00f47823bb49383cfdc6d226c8bd5bbb","Published 15 June 2021. Adapted from Kerrigan (2012).","Corolla purple; floral appendages fimbriate; upper petal claw 1.2-1.5 mm wide.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-bbf170384c7b646ef82cfec8","Boerhavia glabrata","flower_primary_color","red_pink|white","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/ddac1a61-67f9-41b7-8f80-e0b77d1d9519","citation:5274cdd35a764b0437277d89c282f3bb","Published 29 October 2021. Adapted from Du Puy & Telford (1993: 106).","Perianth base glandular in furrows; limb campanulate, 1-2 mm long, usually white or pale pink.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-ada1d587143f9f1d18e5aaa7","Cissus penninervis","flower_primary_color","green_brown_inconspicuous|white|yellow_orange","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/26186f1e-a4af-40b3-a9bc-15ddbfd9bc64","citation:8224817df1dc149dd7fd4b4c3486f4ea","Published 12 October 2023. Based on Jackes (1988), herbarium collections and relevant literature.","Petals creamy green, creamy white or yellowish, 1-2 mm long, sometimes papillose.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-f3d0034c8a128b2d6d807a8f","Cinnamomum baileyanum","flower_primary_color","white","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/d1d115fd-817b-4f0a-9b2d-15bb23083579","citation:dee05481917cdb446d0aed5e2760f88b","Flora of Australia Volume 2 (2007).","Flowers opening quite widely with tepals becoming ± horizontal, cream, perfumed.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-408b3787da9f9c3a26229353","Haloragis eichleri","flower_primary_color","green_brown_inconspicuous|red_pink","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/bd7c63bb-6b32-4f5e-a95c-68760e84399e","citation:5ee56dc502e8bd1d18fc1425ebacb479","Data derived from Flora of Australia Volume 18 (1990), a product of ABRS, ©Commonwealth of Australia","Petals 1.8-2.3 mm long, red to green.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-813967bc2c3b2f3c3bc0a175","Lysimachia linum-stellatum","flower_primary_color","white","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/126e56b6-089c-4ea5-b236-0463c6d55ab5","citation:50165e387b8832a8cf3ef654f118fa55","Published 5 August 2026.","Corolla shorter than calyx, 0.5-2 mm long, white; tube ± cupular; lobes longer than tube, ovate, apiculate or acuminate.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-23204ea7749f1f2e2517f9c4","Dendrocnide peltata","flower_primary_color","green_brown_inconspicuous","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/a25df24c-ccc3-4e46-8187-5ff4845ff625","citation:214ac218f15f980c3dd42e601ff1bda8","Published 2 November 2020. Adapted from Du Puy & Telford (1993: 93).","Panicles solitary, 5-15 cm long, lax, puberulous, with scattered stinging hairs; flowers minute, green, shortly pedicellate, in small clusters.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-c644fe61aa4efa04c615ee8e","Solanum laxum","flower_size_class","medium","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/9b9372c5-ddf1-47db-971c-1a428e89f174","citation:0a762339ac739539d86670c5b9c3136d","Published 31 July 2024. Adapted from Symon & Purdie (1982) where treated as the now recognised synonym Solanum jasminoides Paxton. Provisional revision by P.G. Kodela (July 2024).","Corolla shallowly incised, 20 mm diam., white or pale blue.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-46dacc4a2c36c4d2295a789e","Hydriastele ramsayi","flower_size_class","small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/1991e666-3890-4241-a4a2-60a33fd104f5","citation:c63c212b713075dd32053e71870c6469","Flora of Australia Volume 39","Staminate flower to 10 mm long; pistillode lacking. Pistillate flower conical, to 5 mm high.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-f05372e68ec0cccb77a4af1f","Hakea nitida","flower_size_class","small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/fba5ca1f-2b9b-4b54-a08e-0254d97a488e","citation:4724d034636bc18e27dd736bf07aa011","Data derived from Flora of Australia Volumes 16 (1995), 17A (2000) and 17B (1999), products of ABRS, ©Commonwealth of Australia","Inflorescence axillary or terminal on short shoots with 16-36 flowers; involucre 6.5 mm long; rachis 6-16 mm long, tomentose or appressed-pubescent, with hairs white; pedicels 4-8 mm long. Perianth 2.5-3.5 mm long, white or pale yellow.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-a8c21294a3b96b3205d38c95","Correa calycina","flower_size_class","medium","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/228bfc4a-3339-4ef7-a26c-773f82f34a06","citation:e11ec70ccb2f6872ae62d60f974aaff1","Adapted from Wilson (2013).","Corolla narrowly cylindrical, to 3 cm long, green (mauve with age), densely stellate with fawn hairs.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-b2ec33f307cf27cebe82dfa1","Thryptomene saxicola","flower_size_class","small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/1a2ff8a2-c52f-470a-b6b3-72c6f6b8b8aa","citation:fb8ddfa1ff99d7478596198092bd8e7d","Published 26 May 2025.","Flowers 5-8 mm diam., 5-merous.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-f96c3a1da27271dd38b34d28","Streptoglossa decurrens","flower_size_class","small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/c208dd95-b27d-4cb4-a5cc-85bf8a289c1d","citation:4f30cc7b9a8a792a104e677c2655396d","Flora of Australia Volume 37 (2015).","Disc floret corollas 6-7 mm long, 5-lobed, glabrous, non-glandular.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-ac211d4a9c7444390457508f","Cecropia peltata","flower_size_class","very_small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/ba2ee294-ccba-4376-9871-aa8bc7fad4c7","citation:65d7b65b56976eacd241a2f48fed9040","Published 12 November 2020.","Male flowers in spikes 0.5-6 cm long, mostly in clusters of 15-25; perianth 1-1.5 mm long, pubescent near apex. Female flowers basally connate, in spikes 1-4 cm long, elongating to 9 cm long in fruit, in clusters of 2-4; perianth 1-1.5 mm long, pubescent near apex; stigma peltate.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-02b0c72304cdc202609b5a6b","Banksia integrifolia","flower_size_class","medium","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/6bc692f8-1af5-4705-8380-6b4e5327a535","citation:4724d034636bc18e27dd736bf07aa011","Data derived from Flora of Australia Volumes 16 (1995), 17A (2000) and 17B (1999), products of ABRS, ©Commonwealth of Australia","Perianth 22-25 mm long including limb of 3.5-4.5 mm, closely pubescent outside, glabrous inside.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-761acce3f2182521f1b6e673","Pauridia capensis","flower_size_class","large","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/ff0bab70-6bc8-4bb9-8e6a-7b9878fe97bc","citation:cf59885830cf50a780f170f9b9b95067","Published 15 January 2025. Adapted by P.G. Kodela largely from Messina (2015).","Flowers solitary, 30-70 mm wide, perianth spreading, white, cream or yellow, rarely pink, often with a prominent band or spot near base, the lower surface often iridescent green or blue; stamens shorter than the lobes, subequal; ovary 2- or 3-locular, 10-18 mm long.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-47777bdf2361f3bab6bb59c5","Sphaeromorphaea harrisii","flower_size_class","very_small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/e5185919-bedc-4824-a450-9b70224404c2","citation:4f30cc7b9a8a792a104e677c2655396d","Flora of Australia Volume 37 (2015).","Corolla of marginal florets bottle-shaped, 0.9-1.3 mm long, maroon to purple; resin globules few or none. Disc florets bisexual; corolla cylindrical, 1.25-1.4 mm long; lobes 4, 0.2-0.25 mm long; resin globules scattered throughout.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-343a6fa825d0c05b184e9db3","Dasypogon bromeliifolius","flower_size_class","small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/3607df59-0b6f-4408-bd91-197d4e29a5d5","citation:b7a282d8a292659e18dc2d9a880092ba","Data derived from Flora of Australia Volume 46 (1986), a product of ABRS, ©Commonwealth of Australia","Perianth 8-9 mm long; sepals coarsely hirsute and scabrid outside.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-34cbf6caa6752a3302bac409","Vincetoxicum flexuosum","flower_size_class","very_small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/6948d8f8-35ed-4ee4-853e-3e5444afdf44","citation:dd896b412e9d800f33bc05067bf1414f","Published 16 December 2024. Adapted from Forster (1996) where treated as Tylophora flexuosa. Updated by P.G. Kodela (December 2024).","Flowers 1-2 mm long, 2-6 mm diam.; pedicels 5-10 mm long.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-9708c2cc892eb58193ff7def","Gentianella brevisepala","flower_size_class","medium","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/53893ea7-3f2e-46f2-b9eb-f507dfd0811e","citation:ac86ea360debac22cf7b581634edf51c","Published 5 December 2019. Adapted from L.G. Adams, Gentianaceae, in Wilson, A. (ed.), Flora of Australia 28: 72-104 (1996), where treated as Chionogentias brevisepala. Updated by P.G. Kodela (December 2019).","Flowers (4- or) 5-merous, c. 2 cm diam.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-16c2561360f3fce99e956a10","Eranthemum pulchellum","flower_size_class","medium","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/f9dbece8-1104-4511-a99a-a82c199e2fe6","citation:947bae02e595739d65cd3245fe1b09c6","Published 8 January 2024.","Flowers blue, c. 2.5-3 cm long. Corolla with narrow, c. 2 cm long tube, widened into short tube apically, externally covered with small stalked glandular hairs; lobes subequal, spreading obliquely, c. 1 cm long, obtuse or rounded.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-51591d9b7fb6de12b73633c0","Acacia julifera","flower_size_class","very_small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/6dec7cec-faba-4f2b-aa7f-541764bf97fd","citation:20a1055b464bd1564e6a052eaedf652b","Adapted from Flora of Australia Volume 11B (2001), product of ABRS, ©Commonwealth of Australia. Revised by B.R. Maslin (June 2012).","Flowers 5-merous; calyx 0.5-1.2 mm long, dissected for 1⁄3-2⁄3, papillose or non-papillose, pubescent or villous; corolla 1-1.8 mm long, dissected 1⁄2-2⁄3 of length, with papillose apex; ovary densely villous.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-6d6f8319cc40a449ad5fb19c","Carissa lanceolata","flower_size_class","small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/666b214a-2557-4fd5-9320-46127424db3a","citation:af9309267cd456676e1fa070664638cf","Revised edition, 30 July 2024. Adapted from Flora of Australia Volume 28.","Flowers 7-11 mm long, 4-7 mm diam.; pedicels 1-3 mm long.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-5c880472b0bb856bff246819","Goodenia arenicola","flower_size_class","medium","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/1f9f8f17-7780-4b91-bb04-e8d5f345b6c0","citation:a9546cb39d82622e3ccb2949419ea628","Data derived from Flora of Australia Volume 35 (1992), a product of ABRS, ©Commonwealth of Australia.","Corolla yellow, 15-17 mm long, pubescent inside, with enations, auriculate; abaxial lobes 7-8 mm long; wings c. 2.5 mm wide.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-b7415a8e36c2040dc40ba97b","Gymnema geminatum","flower_size_class","small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/c4a6e869-4ca0-4f7e-9291-377d34a4446c","citation:386bac938fe6281c3c3af9ea4680ebf4","Published 5 June 2026. Adapted from Flora of Australia Volume 28 (1996).","Flowers 3-5 mm long, 2.5-3 mm diam.; pedicels 2-5 mm long.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-3ce27664be64cd1f41b9d374","Pereskia aculeata","flower_size_class","large","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/a0ada346-d030-4269-a2d1-0852230eb612","citation:3d65126a622f1d059c19141b4c1e0f5c","New, revised edition published 29 May 2020.","Flowers numerous, in lateral or terminal panicles of 70 or more flowers, fragrant, 2.5-5.5 cm diam.; pedicels 5-15 mm long; pericarpel areoles with hairs and often small spines; scales few, elongated, foliaceous; outer tepals 4-7, greenish; inner tepals white to yellow, 7-12, oblanceolate-oblong, 20-25 mm long, to 9 mm wide, the apex obtuse.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-27011abad483ce54f36f3dee","Acacia mangium","flower_size_class","very_small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/71dc5c4a-dd23-4dc5-9730-14d24ac204e7","citation:2b8ed8959505c9ea80deea05710a2b80","Revised edition, 24 August 2021. Revised by P.G. Kodela (September 2019, August 2021), B.R. Maslin (December 2020).","Flowers 5-merous; calyx 0.6-0.8 mm long, dissected to 1⁄5-1⁄4 of length, pubescent; corolla 1.8-2 mm long, dissected to 1⁄2 its length, with glabrous petals; ovary densely hairy.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-7110dae46b9d8d873e1221f8","Hakea florulenta","flower_size_class","small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/aab0e272-b8b9-466a-aca8-cc6941cd361d","citation:4724d034636bc18e27dd736bf07aa011","Data derived from Flora of Australia Volumes 16 (1995), 17A (2000) and 17B (1999), products of ABRS, ©Commonwealth of Australia","Perianth 3.5-4 mm long.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-56e7246b41520d6b2bd0b644","Rhodanthe manglesii","flower_size_class","small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/e6103ea6-9abb-4d1f-adf4-9ff0f009d5b2","citation:1f8133be0c8cf5c9639b5f648064e981","Published 16 June 2025.","Corolla glabrous, c. 4.5 mm long, pale yellow, upper portion cup-shaped.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-bfe9cd3124e19518b825346a","Pterocaulon tricholobum","flower_size_class","small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/e0b4314b-e46b-497c-82bf-58f099b8e80f","citation:4f30cc7b9a8a792a104e677c2655396d","Flora of Australia Volume 37 (2015).","Female florets 15-21; corolla 2.3-2.9 mm long. Hermaphrodite floret solitary; corolla 2.9-3.6 mm long; corolla lobes 0.8-1.2 mm long, with globose sessile glands present and 2-8 eglandular trichomes per lobe.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-6a7c7b9249be02718e3b0038","Goodenia micrantha","flower_size_class","very_small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/ec471ef5-559b-44d0-ba22-0b2682781bcb","citation:5ba74e6439296d280fe6537fb6f0aebd","Revised edition, 5 September 2024. Adapted from Carolin et al. (1992). Updated by P.G. Kodela (September 2024).","Corolla yellow with a brownish throat, with a few glandular hairs outside, 1.5-2.5 mm long, sparsely hairy inside, without enations, auriculate; abaxial lobes to 1 mm long; wings triangular, short, 0.1-0.2 mm wide.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-4f49ab8f793c36addb61af7b","Euryops abrotanifolius","flower_size_class","small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/03d4de30-ac59-4d62-8933-099fe82d6163","citation:4f30cc7b9a8a792a104e677c2655396d","Flora of Australia Volume 37 (2015).","Disc florets numerous; corolla c. 4 mm long, c. 1 mm diam. at base; limb c. 1/2 of total length; lobes narrowly triangular.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-eedbfc35e8c7ed763b52acb9","Aglaia argentea","flower_size_class","small","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/b0820b56-5eb1-412a-a580-bba39bf82339","citation:8a031ef9640e9746855aeca06d243021","C.M. Pannell, Aglaia, Flora of Australia 26: 33-42 (2013).","Flowers 2-4 mm long, 1-3 mm wide.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"foa-538ac67eece056690bd19a7a","Negria rhabdothamnoides","flower_size_class","medium","flora_of_australia_official","https://profiles.ala.org.au/opus/foa/profile/59811e98-73de-4838-b93b-a1efc0a062de","citation:322358ab5355ed2f9b2f337a433e47b8","Published 19 January 2021. Adapted from Green (1994: 341-342). Updated by P.G. Kodela (January 2021).","Flowers to c. 27 mm long and 18 mm across.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
