"candidate_id","accepted_species","trait_name","normalized_value","provider","source_url","source_lineage","source_citation","exact_supporting_quote","name_match_method","cultivar_status","accepted_correct","reviewer","reviewed_at_utc","audit_reason"
"plantnet-nsw-0ba336c66e18c9db661a1ee2","Galium tricornutum","flower_size_class","very_small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Galium~tricornutum","plantnet-text:d0166738ef3d8645041560063011250f","PlantNET NSW FloraOnline; Text by T. A. James & W. K. Allen","Flowers to 1 mm long, whitish.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-35ee9d05bb97d0a0d0545bb2","Lomandra glauca","flower_size_class","small|very_small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Lomandra~glauca","plantnet-text:52d10940d4d3f1bb784e423a548aee50","PlantNET NSW FloraOnline; Text by A. L. Quirico","Male perianth c. 2 mm long; tube 1 mm long or slightly less. Female perianth c. 3 mm long.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-26c29a2cf99c57de67539af3","Linaria incarnata","flower_size_class","small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Linaria~incarnata","plantnet-text:8e6af1e491f49dd2e6632f53aef32159","PlantNET NSW FloraOnline; Text by W. R. Barker","Corolla 5-10 mm long, reddish purple to pink with yellow palate; spur slightly decurved, 8-10 mm long; mouth ± open exposing pilose palate; upper and lower lips greatly recurved, upper lip longest.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-c59e30ea8767e6831eac9e05","Myosotis discolor","flower_size_class","very_small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Myosotis~discolor","plantnet-text:39ac3cbf07625134f2104d226cbde1b9","PlantNET NSW FloraOnline; Text by Peter G. Wilson","Corolla 1-2 mm diam., tube exceeding the calyx by 0.5-1 mm; lobes up to 1 mm long.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-8f6b8d3837d55bc2120675b4","Prunella vulgaris","flower_size_class","small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Prunella~vulgaris","plantnet-text:fd2468f53524a61ae02c0f4a5cfd8a77","PlantNET NSW FloraOnline; Text by B. J. Conn","Corolla 8-12 mm long, deep purple-blue.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-da4a78211fd9ddae0e07ca63","Salvia plebeia","flower_size_class","small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Salvia~plebeia","plantnet-text:623e25a4b599d92a7742e2693c8f34e0","PlantNET NSW FloraOnline; Text by B. J. Conn","Corolla 3.5-5 mm long, violet, purplish or blue.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-6622a11528f5ffce20ba4e02","Guilleminea densa","flower_size_class","very_small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Guilleminea~densa","plantnet-text:b24ce518d97f4a9c60fc03ee243d3960","PlantNET NSW FloraOnline; Text by S. W. L. Jacobs & L. Lapinpuro","Perianth c. 2 mm long.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-b17d0d8d8bac31137c5ee2dc","Utricularia biloba","flower_size_class","small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Utricularia~biloba","plantnet-text:ae403881c73c19fc91f4424e1be444e0","PlantNET NSW FloraOnline; Text by R. Rowe & E. A. Brown","Corolla 7-10 mm long, dark blue-violet with 2 white streaks at base of lower lip; spur cylindrical, about as long as lower lip.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-9427720651b9fbfe04453bdc","Alchemilla xanthochlora","flower_size_class","small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Alchemilla~xanthochlora","plantnet-text:1f29d44471ce373229f1c69c452fe129","PlantNET NSW FloraOnline; Text by G. J. Harden & A. N. Rodd","Flowers c. 2.5 mm diam., greenish or yellowish, aggregated in loose cymose clusters.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-3f4a509c0c0a1138b344e664","Pimelea pauciflora","flower_size_class","small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Pimelea~pauciflora","plantnet-text:0f184630af1f5bc195845564d936557a","PlantNET NSW FloraOnline","Flowers glabrous, 4-9 in each head, greenish yellow; male flowers 2-5 mm long, female flowers c. 3.5 mm long.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-f5239843e9df6dd9cf6727b8","Polygonum plebeium","flower_size_class","very_small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Polygonum~plebeium","plantnet-text:b65634d9032ba681eac3740286d415af","PlantNET NSW FloraOnline; Text by K. L. Wilson (1990); edited KL Wilson (Oct 2018)","Perianth 1.2-2.5 mm long, divided for half to two-thirds of its length.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-f01b7814aa29f4ad1517b185","Orobanche minor","flower_size_class","medium","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Orobanche~minor","plantnet-text:ff137e6da0f33c38179d970c617e2055","PlantNET NSW FloraOnline; Text by W. R. Barker","Corolla 9-18 mm long, pale blue to whitish, purple-veined; densely covered by straight glandular hairs; tube initially ascending then decurved; upper lip longest, lobes irregularly toothed.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-ac8b1b0e067288569b8858b3","Lavandula stoechas","flower_size_class","small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Lavandula~stoechas","plantnet-text:1538ccc5cf55f648d056ff52dd6e7c9c","PlantNET NSW FloraOnline; Text by B.J. Conn","Corolla 7-8 mm long; tube white tinged blue towards apex and limb dark purple; tube much longer than calyx.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-f862dadbb3b2a209e6163653","Sedum acre","flower_size_class","small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Sedum~acre","plantnet-text:18581ede5c02dacff6fff6c9bd5b107e","PlantNET NSW FloraOnline; Text by J. Everett & E. H. Norris","Flowers to 10 mm diam., yellow.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-b5abd8473c04e679559c0902","Apalochlamys spectabilis","flower_size_class","small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Apalochlamys~spectabilis","plantnet-text:ce16e09d810fdd7c0dc99b75badbd47a","PlantNET NSW FloraOnline; Text by E. A. Brown","Florets 4-16; corolla 2.5-3 mm long, yellowish.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-83a192ea6bae6767a60adb6c","Philydrum lanuginosum","flower_size_class","medium","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Philydrum~lanuginosum","plantnet-text:cbecd37bf670d785ed591429f7a5b748","PlantNET NSW FloraOnline; Text by S. W. L. Jacobs (1993); edited KL Wilson (FEb 2016)","Perianth yellow, outer surfaces hairy; outer whorl c. 12-15 mm long and 10 mm wide; inner whorl c. 8 mm long and 2 mm wide.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-f884dc09f108202fe80f0550","Croton setigerus","flower_size_class","small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Croton~setigerus","plantnet-text:d780c6c110d32f932226da8bf2ad2823","PlantNET NSW FloraOnline; Text by Paul I. Forster","Male flowers 3-4 mm long, sepals valvate, 5, with dense stellate trichomes, petals absent; female flowers 6-7 mm long, sepals absent, petals absent.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-667591eaca5f39fb3e566bd2","Galium murale","flower_size_class","very_small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Galium~murale","plantnet-text:185078235330fbefcaf649d8061b5d82","PlantNET NSW FloraOnline; Text by T. A. James & W. K. Allen","Flowers c. 1 mm long, white to yellowish green.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-13b1f55af82528618a295057","Pimelea ligustrina","flower_size_class","medium","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Pimelea~ligustrina","plantnet-text:21b4aca4cc0d1edfd3cc51d734f0f52d","PlantNET NSW FloraOnline; Text by G. J. Harden","Flowers 10-17 mm long, whitish, coarsely hairy.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-85d329cc8bfea783ec4c5554","Coriandrum sativum","flower_size_class","large","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Coriandrum~sativum","plantnet-text:668ba16ab04a6f4bf0af0fa54a3b9b23","PlantNET NSW FloraOnline; Text by (edited 2009)","Petals white; three outer petals in the peripheral flowers of each outer umbellule elongated with ""wings""; 32-42 mm long; inner petals 11-14 mm long.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-bd97016bfa1c34d56a03e564","Nymphaea capensis","flower_size_class","very_large","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Nymphaea~capensis","plantnet-text:6c21edba0bfc4290fe73370d0e69cc11","PlantNET NSW FloraOnline; Text by S. W. L. Jacobs (1990); edited KL Wilson (May 2011)","Flowers emergent, to 15 cm diam., standing c. 30 cm above the water surface.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-9bbd908aef92c468fe547060","Dracocephalum moldavica","flower_size_class","medium","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Dracocephalum~moldavica","plantnet-text:70d79c7471d504d14d113a4891bf61f7","PlantNET NSW FloraOnline; Text by B. J. Conn","Corolla 20-25 mm long, white to violet.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-8663a9ad264358f11fc252e6","Potentilla anserina","flower_size_class","medium","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Potentilla~anserina","plantnet-text:e956b3f4532baa84536fc32179081cee","PlantNET NSW FloraOnline; Text by G. J. Harden & A. N. Rodd","Flowers solitary, 10-20 mm diam., peduncle 5-15 cm long, usually longer than leaves.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-164e47437672f47fc5f1a94e","Leonurus cardiaca","flower_size_class","small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Leonurus~cardiaca","plantnet-text:48f1ba06b3215779628610f051118185","PlantNET NSW FloraOnline; Text by B.J. Conn","Corolla 8-12 mm long, distinctly exceeding calyx, white or pale pink, sometimes with purple spots; tube with ring of hairs on inner surface; upper lip densely hairy on outer surface.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-20abe38e450c7e4ef1c6db77","Ballota nigra","flower_size_class","medium","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Ballota~nigra","plantnet-text:d5e892c5058738c395bbf48b3b7db3ae","PlantNET NSW FloraOnline; Text by B. J. Conn","Corolla 12-15 mm long, lilac to pink, rarely white.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-cba1da2a30c3c81ca42b88dd","Buddleja davidii","flower_size_class","medium","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Buddleja~davidii","plantnet-text:c72a72f7fb70f2c71f9e364ca0850cb6","PlantNET NSW FloraOnline; Text by B. J. Conn","Corolla 8-14 mm long, tube 6-11 mm long; lobes circular, spreading.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-197db149162712d32ec58aef","Aruncus dioicus","flower_size_class","small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Aruncus~dioicus","plantnet-text:3c044763bc1d40d35e25622201c565d1","PlantNET NSW FloraOnline; Text by G.J. Harden & A.N. Rodd. Updated by Peter G. Wilson, Aug 2007.","Flowers very numerous, mostly unisexual, c. 3 mm diam., white.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-b23debddcd568472fd5ce661","Pimelea axiflora","flower_size_class","small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Pimelea~axiflora","plantnet-text:363490cf0a6d07928b156c397edec3e7","PlantNET NSW FloraOnline; Text by G. J. Harden","Flowers 2-10 in a head, white; male flowers 5-9 mm long; female flowers 3-6 mm long.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-946774a2b070726125e3bf7b","Ajuga australis","flower_size_class","medium","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Ajuga~australis","plantnet-text:0498054e0be9fcf58591d0744735ab34","PlantNET NSW FloraOnline; Text by B. J. Conn","Corolla 7-14 mm long, violet to blue, rarely pinkish; tube scarcely longer than calyx; lower lobe spathulate, truncate or 2-lobed; lateral lobes oblong; upper lobes minute.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-f4b1f96ad706ce7bfa86999e","Neolitsea dealbata","flower_size_class","very_small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Neolitsea~dealbata","plantnet-text:81be3ec9c1e8889d84a9a70362560915","PlantNET NSW FloraOnline; Text by G. J. Harden","Flowers c. 2 mm long, cream; pedicels 2-4 mm long.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-3589eb9a90e41a0b04595b4e","Galium binifolium","flower_size_class","very_small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Galium~binifolium","plantnet-text:52d063728dc97d5372b2dc11c227f2f2","PlantNET NSW FloraOnline; Text by T. A. James & W. K. Allen","Flowers c. 1 mm long, cream to yellowish, often with a reddish or purple tinge.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-3bf6543edb28c1254bdf6bf2","Ptilotus spathulatus","flower_size_class","medium","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Ptilotus~spathulatus","plantnet-text:4d6f848c79bdecee6192e76fc6079368","PlantNET NSW FloraOnline","Perianth 10-14 mm long; outer surface long-hairy, greenish with yellow apices; inner surface woolly below, glabrous above.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-5fbf2317412aca987bf7502a","Nerine filifolia","flower_size_class","very_large","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Nerine~filifolia","plantnet-text:5b92aed13bb254a85598fa73548fc2af","PlantNET NSW FloraOnline; Text by KL Wilson (Aug 2013)","Inflorescence with up to 9 flowers per umbel; scape to 30 cm long; flowers dark pink in bud; tepals bright pink fading to pale pink, glabrous, recurved, to 40 mm long, margins undulate; stamens slightly longer than tepals, somewhat unequal in length, pink; anthers black at first, appearing pale yellowish when pollen is released; style shorter than stamens, pink; stigma dark pink.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-fc96c79391d2fab5502cf3ef","Verbascum thapsus","flower_size_class","medium","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Verbascum~thapsus","plantnet-text:0f808d6cb834bca39efa6bf28a5f4e23","PlantNET NSW FloraOnline; Text by W. R. Barker & G. J. Harden","Corolla 1.5-3 cm diam., yellow; pubescent outside with numerous glandular dots.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-4f0d1c059bae90bea5db425d","Salvia verbenaca","flower_size_class","medium","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Salvia~verbenaca","plantnet-text:376cbfbc165757f60deab026fedd9400","PlantNET NSW FloraOnline; Text by B. J. Conn","Corolla 8-13 mm long, blue-purple to lilac.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-c6b60c10db9cff06b896bd4b","Polygala paniculata","flower_size_class","small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Polygala~paniculata","plantnet-text:0c762e207e46041e32bad9358a723db0","PlantNET NSW FloraOnline; Text by L. Murray","Flowers 2-2.5 mm long, white or rose pink to purple.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-9f783c21fe1c6d47d1ebf207","Polygala virgata","flower_size_class","medium","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Polygala~virgata","plantnet-text:8759afc66a206fe356669df588400ec7","PlantNET NSW FloraOnline; Text by L. Murray","Flowers 12-15 mm long, purple to pale lilac.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-aa0da896a758c3d764bdb4bb","Macarthuria neocambrica","flower_size_class","very_small","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Macarthuria~neocambrica","plantnet-text:33dbf7bf5195f5805961fe928b358b7b","PlantNET NSW FloraOnline; Text by S. W. L. Jacobs & J. Highet","Outer perianth whorl c. 2 mm long. Inner perianth deeply 5-lobed and petaloid, 1-2 mm long or absent, white to pinkish.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-5867e027e6908abecf60069b","Utricularia gibba","flower_size_class","medium","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Utricularia~gibba","plantnet-text:bb47bc401358f79b55d9cc5a177f7735","PlantNET NSW FloraOnline; Text by R. Rowe & E. A. Brown","Corolla 4-25 mm long, yellow, often with reddish brown veins; spur narrow-conical or cylindrical, slightly shorter than to distinctly longer than lower lip.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
"plantnet-nsw-de0e546571cbc0782cc8863f","Oenothera biennis","flower_size_class","large","plantnet_nsw_flora_source_scale","https://plantnet.rbgsyd.nsw.gov.au/cgi-bin/NSWfl.pl?page=nswfl&lvl=sp&name=Oenothera~biennis","plantnet-text:0018d78ba7c84bcb7a13d67a272a0ebe","PlantNET NSW FloraOnline; Text by Peter G. Wilson (2004)","Flowers clustered in the upper axils, 3.25 cm long, 2.5-5 cm wide.","accepted_name_exact_plus_family_exact","wild_or_naturalised_flora_treatment","true","codex_manual_quote_value_identity_audit_20260809","2026-08-09T11:59:05Z","accepted: exact accepted-name and family identity; quote directly supports trait/value; provenance complete; no cultivar contamination"
