accepted_species,axis,trait_name,normalized_value,quality,source_group,provider,source_url,candidate_id,source_citation,exact_supporting_quote,evidence_scope,name_match_method,source_lineage,lineage_method,source_run_id,source_artifact,source_file,acceptance_contract,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason
Ophrys fusca,flower_colour,flower_primary_color,green_brown_inconspicuous,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-dacd62c915a0813f5fd805eb,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: marron,species_direct,accepted_name_exact,baseflor:species:ophrys_fusca,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Orobanche pubescens,flower_colour,flower_primary_color,blue_purple,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-1b31a984e05c718be8b8395e,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: bleu,species_direct,accepted_name_exact,baseflor:species:orobanche_pubescens,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Orobanche rapum-genistae,flower_colour,flower_primary_color,red_pink,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-ac1b0fc5fcf88dc7f2a59c92,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: rose,species_direct,accepted_name_exact,baseflor:species:orobanche_rapum-genistae,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Phyteuma serratum,flower_colour,flower_primary_color,blue_purple,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-36b3621c3ca20628c2edeac8,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: bleu,species_direct,accepted_name_exact,baseflor:species:phyteuma_serratum,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Ranunculus clethraphilus,flower_colour,flower_primary_color,yellow_orange,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-20275faafea3bbf915329909,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: jaune,species_direct,accepted_name_exact,baseflor:species:ranunculus_clethraphilus,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Ranunculus millefoliatus,flower_colour,flower_primary_color,yellow_orange,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-cffab63614d8cec89a620662,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: jaune,species_direct,accepted_name_exact,baseflor:species:ranunculus_millefoliatus,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Ruta montana,flower_colour,flower_primary_color,yellow_orange,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-93341c25211b74ae52bfb381,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: jaune,species_direct,accepted_name_exact,baseflor:species:ruta_montana,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Salsola soda,flower_colour,flower_primary_color,green_brown_inconspicuous,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-abc88c92b12b714b7d9881b0,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: vert,species_direct,accepted_name_exact,baseflor:species:salsola_soda,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Scirpus cespitosus,flower_colour,flower_primary_color,green_brown_inconspicuous,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-bdb787706b72ec76424560c4,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: marron,species_direct,accepted_name_exact,baseflor:species:scirpus_cespitosus,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Senecio doronicum,flower_colour,flower_primary_color,yellow_orange,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-1a0df0741e0079551e2e7e36,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: jaune,species_direct,accepted_name_exact,baseflor:species:senecio_doronicum,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Silene catholica,flower_colour,flower_primary_color,white,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-2348e3ff0ca0540872854b3f,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: blanc,species_direct,accepted_name_exact,baseflor:species:silene_catholica,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Silene saxifraga,flower_colour,flower_primary_color,white,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-27e4f49b541a20b69bbd7349,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: blanc,species_direct,accepted_name_exact,baseflor:species:silene_saxifraga,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Silene velutina,flower_colour,flower_primary_color,white,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-c28310330ba855e157850635,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: blanc,species_direct,accepted_name_exact,baseflor:species:silene_velutina,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Sinapis pubescens,flower_colour,flower_primary_color,yellow_orange,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-f7c0c5ddc103d999c6d8b832,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: jaune,species_direct,accepted_name_exact,baseflor:species:sinapis_pubescens,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Succowia balearica,flower_colour,flower_primary_color,yellow_orange,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-05f95d59df9ea51a1b73d9ec,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: jaune,species_direct,accepted_name_exact,baseflor:species:succowia_balearica,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Taraxacum commixtum,flower_colour,flower_primary_color,yellow_orange,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-b959d1981301bbf15e96bf24,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: jaune,species_direct,accepted_name_exact,baseflor:species:taraxacum_commixtum,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Taraxacum roseocarpum,flower_colour,flower_primary_color,yellow_orange,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-2dd8301f93f495f712cc30ed,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: jaune,species_direct,accepted_name_exact,baseflor:species:taraxacum_roseocarpum,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Tragopogon crocifolius,flower_colour,flower_primary_color,red_pink,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-8a967c3fd5e2fbe208a4186e,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: rose,species_direct,accepted_name_exact,baseflor:species:tragopogon_crocifolius,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Trifolium leucanthum,flower_colour,flower_primary_color,white,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-2093226facdedf7aaf2b84f1,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: blanc,species_direct,accepted_name_exact,baseflor:species:trifolium_leucanthum,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Trifolium phleoides,flower_colour,flower_primary_color,red_pink,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-4ad8dd5436519d7b41d84420,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: rose,species_direct,accepted_name_exact,baseflor:species:trifolium_phleoides,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Valerianella discoidea,flower_colour,flower_primary_color,red_pink,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-cb8c8053ae9a15c0715f63fb,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: rose,species_direct,accepted_name_exact,baseflor:species:valerianella_discoidea,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Veronica urticifolia,flower_colour,flower_primary_color,blue_purple,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-51a20e74f74faa967550c52d,"Julve, Baseflor 2023.10, flower-colour field",couleur_fleur: bleu,species_direct,accepted_name_exact,baseflor:species:veronica_urticifolia,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; couleur_fleur states and normalization verified; no cultivar token.
Adenocarpus telonensis,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-2816b18bd8bf946e895e0760,"Julve, Baseflor 2023.10, inflorescence field",inflorescence: racème simple,species_direct,accepted_name_exact,baseflor:species:adenocarpus_telonensis,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; explicit inflorescence term and state mapping verified; no cultivar token.
Aegilops neglecta,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-317be446952306a38c3e75da,"Julve, Baseflor 2023.10, inflorescence field",inflorescence: épi d'épillets,species_direct,accepted_name_exact,baseflor:species:aegilops_neglecta,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; explicit inflorescence term and state mapping verified; no cultivar token.
Agrostis reuteri,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-5bd42cafd90af40301075b9f,"Julve, Baseflor 2023.10, inflorescence field",inflorescence: panicule d'épillets,species_direct,accepted_name_exact,baseflor:species:agrostis_reuteri,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; explicit inflorescence term and state mapping verified; no cultivar token.
Anacyclus radiatus,floral_structural_complexity,inflorescence_display,composite_display,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-d465e20c2d84e5025efd83f0,"Julve, Baseflor 2023.10, inflorescence field",inflorescence: capitule simple,species_direct,accepted_name_exact,baseflor:species:anacyclus_radiatus,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; explicit inflorescence term and state mapping verified; no cultivar token.
Anarrhinum corsicum,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-1de3d6b9dbcf4b39f0bb845e,"Julve, Baseflor 2023.10, inflorescence field",inflorescence: racème simple,species_direct,accepted_name_exact,baseflor:species:anarrhinum_corsicum,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; explicit inflorescence term and state mapping verified; no cultivar token.
Androsace chamaejasme,floral_structural_complexity,inflorescence_display,umbel_corymb,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-d4970f8ad94894bcb050cc17,"Julve, Baseflor 2023.10, inflorescence field",inflorescence: ombelle simple,species_direct,accepted_name_exact,baseflor:species:androsace_chamaejasme,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; explicit inflorescence term and state mapping verified; no cultivar token.
Anemone coronaria,floral_structural_complexity,inflorescence_display,solitary,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-5bd31e5965293b3b843eacf6,"Julve, Baseflor 2023.10, inflorescence field",inflorescence: fleur solitaire terminale,species_direct,accepted_name_exact,baseflor:species:anemone_coronaria,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; explicit inflorescence term and state mapping verified; no cultivar token.
Aquilegia bernardii,floral_structural_complexity,inflorescence_display,umbel_corymb,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-c7918b48fb0818a7c43f39b9,"Julve, Baseflor 2023.10, inflorescence field",inflorescence: cyme unipare hélicoïde,species_direct,accepted_name_exact,baseflor:species:aquilegia_bernardii,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; explicit inflorescence term and state mapping verified; no cultivar token.
Artemisia herba-alba,floral_structural_complexity,inflorescence_display,composite_display|raceme_spike_panicle,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-1f132a2a8dc0649363baedca,"Julve, Baseflor 2023.10, inflorescence field",inflorescence: épi de capitules,species_direct,accepted_name_exact,baseflor:species:artemisia_herba-alba,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; explicit inflorescence term and state mapping verified; no cultivar token.
Artemisia molinieri,floral_structural_complexity,inflorescence_display,composite_display|raceme_spike_panicle,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-18d879deaef6f556b6df6b61,"Julve, Baseflor 2023.10, inflorescence field",inflorescence: épi de capitules,species_direct,accepted_name_exact,baseflor:species:artemisia_molinieri,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; explicit inflorescence term and state mapping verified; no cultivar token.
Asphodelus ramosus,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-06e358ff1e51eebae6b681de,"Julve, Baseflor 2023.10, inflorescence field",inflorescence: racème simple,species_direct,accepted_name_exact,baseflor:species:asphodelus_ramosus,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; explicit inflorescence term and state mapping verified; no cultivar token.
Astragalus baionensis,floral_structural_complexity,inflorescence_display,composite_display|raceme_spike_panicle,high,latest_public_web,baseflor_2023_10,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,scale-e36cae876fe8d26369184da5,"Julve, Baseflor 2023.10, inflorescence field",inflorescence: racème capituliforme,species_direct,accepted_name_exact,baseflor:species:astragalus_baionensis,original_baseflor_species_record,scale-source-acquisition-20260808,baseflor-2023-10-sha256-ffdb16bc5f9ca45b94994ba2205cc8c0661bf1c306bffd71c1c3ff2cff40629b,baseflor-original-202310.xlsx,structured_flora_exact_species_trait_audit_v1,True,wild_or_unspecified_species_record,codex_gpt56_structured_record_audit_20260808,2026-08-08T14:06:09Z,Accepted species-rank Baseflor record; explicit inflorescence term and state mapping verified; no cultivar token.
