candidate_id,accepted_species,trait_name,normalized_value,source_url,page_title,exact_supporting_quote,content_fingerprint,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,source_lineage,source_provider,source_citation,source_excerpt,audit_hash
iospe-colour:edc089aaf57748e7d49677e9,Coelogyne elmeri,flower_primary_color,green_brown_inconspicuous|white,https://www.orchidspecies.com/coelelmeri.htm,IOSPE PHOTOS,"Found in the Philippines on Mindanao Island in very wet forests onm moss covered tree trunks at elevations 1100 to 1300 meters as a small sized, cool growing epiphyte with cylindrical to fusiform pseudobulbs enveloped by sheaths soon evanescent carrying 2, apical, elliptic-lanceolate, acute, coriaceous, 7 to 9 nerved, narrowing below into the channeled, petiolate base leaves that blooms in the later spring through earlier summer on an erect, synanthous, , slender, peduncle 3.2 to 4"" [8 to 10 cm] long, without bracts, rachis arching, zig-zag, to 2.8"" [7 cm] long, successively few to 8 flowered inflorescence with deciduous floral bracts and carrying whitish to greenish flowers.",90724766e4fe2f33a2a0999a227678b2e5ecccc07f0a0db103567f584b6737d2,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/coelelmeri.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Coelogyne elmeri","Found in the Philippines on Mindanao Island in very wet forests onm moss covered tree trunks at elevations 1100 to 1300 meters as a small sized, cool growing epiphyte with cylindrical to fusiform pseudobulbs enveloped by sheaths soon evanescent carrying 2, apical, elliptic-lanceolate, acute, coriaceous, 7 to 9 nerved, narrowing below into the channeled, petiolate base leaves that blooms in the later spring through earlier summer on an erect, synanthous, , slender, peduncle 3.2 to 4"" [8 to 10 cm] long, without bracts, rachis arching, zig-zag, to 2.8"" [7 cm] long, successively few to 8 flowered inflorescence with deciduous floral bracts and carrying whitish to greenish flowers.",987248e3cad4b9e47885edab51a0f953dae4d875066854a1fe8e9d5c29080a5e
iospe-colour:3a634c5e61414197bc50d60e,Angraecum costatum,flower_primary_color,green_brown_inconspicuous,https://www.orchidspecies.com/angcostatum.htm,IOSPE PHOTOS,"Found in Reunion and Mauritius in semi-shade at elevations of 1200 to 1800 meters as a medium sized, cool growing epiphyte with an erect, simple or branched stem carrying in the upper part, two ranked, bright green, lanceolate, unequally bilobed apically leaves that blooms in the fall on 1 to 2, axillary, intervallate, peduncle slender, short, usually 2 flowered, but 1 does not develop, axillary inflorescence carrying small green flowers",f28288990e3cfb917213a3e8baeefb13b56e20156321a13812349231013b6003,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/angcostatum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Angraecum costatum","Found in Reunion and Mauritius in semi-shade at elevations of 1200 to 1800 meters as a medium sized, cool growing epiphyte with an erect, simple or branched stem carrying in the upper part, two ranked, bright green, lanceolate, unequally bilobed apically leaves that blooms in the fall on 1 to 2, axillary, intervallate, peduncle slender, short, usually 2 flowered, but 1 does not develop, axillary inflorescence carrying small green flowers",98bf55ceb90fb1fdf919a49d693581967804bada32466db593428bf5a1a01397
iospe-colour:92433349f4db4f58aeccf4b9,Cynorkis christae,flower_primary_color,white,https://www.orchidspecies.com/cynchristae.htm,IOSPE PHOTOS,"but this one has an unspotted leaf, a 14"" long inflorescence, 1/3 the length of the ovary floral bracts, 2 to 4 flowers, oval rounded lobes and a completely white lip, a spur that is 6.4 to 7.6"" [16 to 19 cm] long, and indistinctly swollen in the upper 1/3, and occurs at much lower elevations in the northwest of Madagascar.",3efaab2bbfa12f14b135ba582b2441ee279761347c81ef9b75dae5d8c9037103,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/cynchristae.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Cynorkis christae","but this one has an unspotted leaf, a 14"" long inflorescence, 1/3 the length of the ovary floral bracts, 2 to 4 flowers, oval rounded lobes and a completely white lip, a spur that is 6.4 to 7.6"" [16 to 19 cm] long, and indistinctly swollen in the upper 1/3, and occurs at much lower elevations in the northwest of Madagascar.",99641166ecc4152e604d4becd3919a0c492ea4157911e258ee6093dccbf0545c
iospe-colour:261fbdeda9a893c36a81ff8f,Angraecum crassum,flower_primary_color,yellow_orange,https://www.orchidspecies.com/angcrassum.htm,IOSPE PHOTOS,"Found in northeastern Madagascar at elevations of sealevel to 400 meters as a medium sized, hot growing epiphyte with an erect, thick stem carrying, thick, stiff, linear, unequally bilobed apically leaves that blooms in the later winter, spring and early summer on a 7.2"" [18 cm] long, 5 to 12 flowered inflorescence carrying thick, fleshy flowers turning yellow with age.",b987940af05a31895ad01e48778fdbe26186b6b348487cfc0939ac494e84a9e2,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/angcrassum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Angraecum crassum","Found in northeastern Madagascar at elevations of sealevel to 400 meters as a medium sized, hot growing epiphyte with an erect, thick stem carrying, thick, stiff, linear, unequally bilobed apically leaves that blooms in the later winter, spring and early summer on a 7.2"" [18 cm] long, 5 to 12 flowered inflorescence carrying thick, fleshy flowers turning yellow with age.",999c6cee463deabc17c6812e17c8cd996ede227e1e8853d6c3c9895de5fd6f22
iospe-colour:283b8020d1b907bb9fa06d27,Vanilla perrieri,flower_primary_color,green_brown_inconspicuous|yellow_orange,https://www.orchidspecies.com/vaniperrieri.htm,IOSPE PHOTOS,"complex, but it has yellow flowers with a dark brownish throat of the lip. Its closest relative is",0e2a390c63df16d9780e84a33debc315a0d2581556a59e11fa31211898f0f155,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/vaniperrieri.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Vanilla perrieri","complex, but it has yellow flowers with a dark brownish throat of the lip. Its closest relative is",9b4333d5c4e90b079e24f15285fd9e9963695127ceac862a88a33e34a4623778
iospe-colour:06859fbeaa6bfb35312c5f59,Angraecum rostratum,flower_primary_color,green_brown_inconspicuous,https://www.orchidspecies.com/angrostratum.htm,IOSPE PHOTOS,"Found in southcentral Madagascar in mossy forests at elevations around 1500 meters as a small sized, cool growing epiphyte with long slender stems carrying numerous, lanceolate-obtuse, thickened, slightly sickle shaped, ascending leaves that blooms on an axillary, from the uppermost leaves, peduncle to .5"" [1.25 cm] long,.8 to 1.4"" [2 to 3.5 cm] long overall, somewhat longer than the leaves, single flowered inflorescence carrying greenish flowers",28f47670e463c4ed744ee36b2a1d7866db44fc236771afe7f3f25ef9501d6f74,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/angrostratum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Angraecum rostratum","Found in southcentral Madagascar in mossy forests at elevations around 1500 meters as a small sized, cool growing epiphyte with long slender stems carrying numerous, lanceolate-obtuse, thickened, slightly sickle shaped, ascending leaves that blooms on an axillary, from the uppermost leaves, peduncle to .5"" [1.25 cm] long,.8 to 1.4"" [2 to 3.5 cm] long overall, somewhat longer than the leaves, single flowered inflorescence carrying greenish flowers",9cdd0da45965bae6695e619f6010f74e0f5b46baef4826b568046570ad3a887d
iospe-colour:416e582f0f07abda5ad8c0d6,Bulbophyllum tumidum,flower_primary_color,blue_purple|white,https://www.orchidspecies.com/bulbtumidum.htm,IOSPE PHOTOS,"Found in Sabah Borneo in very open dry montane forests at elevations around 1300 meters as a mini-miniature sized, cool growing epiphyte with a creeping rhizome with .16 to .24"" [.4 to .6 cm] between each ovoid, not to hardly flattened, dull dark green pseudobulb carrying a single, apical, thick, elliptic, medium green, petiolate base leaf that blooms in the fall on an erect, .28 to .44"" [.7 to 1.1 cm] long overall, peduncle .042"" [.15 cm] long, single flowered inflorescence with tubular, much shorter than the ovary floral bracts and carrying non-fragrant flowers with whitish sepals suffused with pale purple towards the apex and with purple veins towards the base, transluscent petals that are purple spotted towards the apex, and a white lip with purple along the margins.",0c83f33fbaa526d8b15983e7fc2bbe8cfbf9c983ac3d462633689cda73c15270,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/bulbtumidum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum tumidum","Found in Sabah Borneo in very open dry montane forests at elevations around 1300 meters as a mini-miniature sized, cool growing epiphyte with a creeping rhizome with .16 to .24"" [.4 to .6 cm] between each ovoid, not to hardly flattened, dull dark green pseudobulb carrying a single, apical, thick, elliptic, medium green, petiolate base leaf that blooms in the fall on an erect, .28 to .44"" [.7 to 1.1 cm] long overall, peduncle .042"" [.15 cm] long, single flowered inflorescence with tubular, much shorter than the ovary floral bracts and carrying non-fragrant flowers with whitish sepals suffused with pale purple towards the apex and with purple veins towards the base, transluscent petals that are purple spotted towards the apex, and a white lip with purple along the margins.",9e393b8eef0f25dc209bfce72be5fe4c49cb67d94da633db0bf6ae54de9f6bdf
iospe-colour:8125537cf3cf892a6f9d9204,Dendrobium basilanense,flower_primary_color,white,https://www.orchidspecies.com/denbasilanense.htm,IOSPE PHOTOS,"Found on the island of Basilan in southern Philippines on trees in swamps at elevations of sea level to 400 meters as a small to medium sized, hot growing epiphyte with a simple to branched stem carrying 2 ranked, all along the stem, lanceolate, acute leaves taht blooms in the late spring and fall on a terminal, rachis to .8"" [2 cm] long, pedicels arising from small heads of minute bracts, .12"" [3 mm] long, successively single, few flowered inflorescence carrying small, white flowers.",6a19c1c8b783628117a3a0d8095ef1828a3e373cdea701909bb9a6453b0b3a49,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/denbasilanense.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Dendrobium basilanense","Found on the island of Basilan in southern Philippines on trees in swamps at elevations of sea level to 400 meters as a small to medium sized, hot growing epiphyte with a simple to branched stem carrying 2 ranked, all along the stem, lanceolate, acute leaves taht blooms in the late spring and fall on a terminal, rachis to .8"" [2 cm] long, pedicels arising from small heads of minute bracts, .12"" [3 mm] long, successively single, few flowered inflorescence carrying small, white flowers.",9e416bf3091d8f8391017fc7cc06c348c1840f6440b8069ca47650af11a10ba3
iospe-colour:fcd9b8b233b1e265c5e69a20,Bulbophyllum hyalinum,flower_primary_color,white,https://www.orchidspecies.com/bulbhyalinum.htm,IOSPE PHOTOS,"Found in Madagascar in humid evergreen forests at elevations of 400 to 1200 meters as a mini-miniature sized, hot to cool growing epiphyte with compressed, short, ovoid to subglobose pseudobulbs carrying a single, apical, oblong to lingulate-oblong, shortly contracted below into the base leaf that blooms in the summer through fall on a basal, erect, very thin, peduncle provided with a few sheaths, 1.4” [3.5 cm] long, rachis 1.8” [4.5 cm] long, flexous, 2 to 3.2"" [5 to 8cm] long, 8 to 15 flowered inflorescence with thin, oval-apiculate, longer than the pedicel floral bracts and carrying live white flowers becoming hyaline when dried.",bdc30f57b67fdd986da172070f6f4131c72f650b362149162f09850324d720ae,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/bulbhyalinum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum hyalinum","Found in Madagascar in humid evergreen forests at elevations of 400 to 1200 meters as a mini-miniature sized, hot to cool growing epiphyte with compressed, short, ovoid to subglobose pseudobulbs carrying a single, apical, oblong to lingulate-oblong, shortly contracted below into the base leaf that blooms in the summer through fall on a basal, erect, very thin, peduncle provided with a few sheaths, 1.4” [3.5 cm] long, rachis 1.8” [4.5 cm] long, flexous, 2 to 3.2"" [5 to 8cm] long, 8 to 15 flowered inflorescence with thin, oval-apiculate, longer than the pedicel floral bracts and carrying live white flowers becoming hyaline when dried.",9f0ca6af1b3437b13bf3eadfd757803d1affa427a6c869b76d1553ce3bffd0e0
iospe-colour:618080c76cb2f3a8d1815861,Bulbophyllum masoalanum,flower_primary_color,red_pink,https://www.orchidspecies.com/bulbmasoalanum.htm,IOSPE PHOTOS,"Found in the eastern forests of Madagascar at elevations of 300 meters as a small sized, hot growing epiphyte with 1 to 1.2"" [2.5 to 3 cm] between each ovoid-conical, 4 angled, pseudobulb carrying 2, apical, oblong-lingulate, obtuse, slightly attenuate into the base leaves that blooms in the spring on a refelexed, peduncle provided with 5 sheaths, 10"" [25 cm] long overall, rachis thinner, to 2.8” [7 cm] long, clear colored, many flowered inflorescence with according to Cribb 2009 red flowers",8a608b642d7afdfa804841e4e621177bc3e851108195ae24c061d3995b0a93d7,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/bulbmasoalanum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum masoalanum","Found in the eastern forests of Madagascar at elevations of 300 meters as a small sized, hot growing epiphyte with 1 to 1.2"" [2.5 to 3 cm] between each ovoid-conical, 4 angled, pseudobulb carrying 2, apical, oblong-lingulate, obtuse, slightly attenuate into the base leaves that blooms in the spring on a refelexed, peduncle provided with 5 sheaths, 10"" [25 cm] long overall, rachis thinner, to 2.8” [7 cm] long, clear colored, many flowered inflorescence with according to Cribb 2009 red flowers",9f469c0c0410906a8550ce944147df7926986292667dd1573643abe0fb073579
iospe-colour:709f6e3177be92fea9d8594f,Liparis ovalis,flower_primary_color,white|yellow_orange,https://www.orchidspecies.com/lipovalis.htm,IOSPE PHOTOS,Schlechter states that the flowers are a pale creamy yellow but the lip soon becomes orange yellow,23b4c5a98baa49101f5ded81930e3fd3ce3967c1f6bb4fa285c7c9a9900091f6,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/lipovalis.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Liparis ovalis",Schlechter states that the flowers are a pale creamy yellow but the lip soon becomes orange yellow,a03e0aa0b9b404ecd537557ad4ccda58b8cd8c120350681fd57d317351cf98d2
iospe-colour:6328e28bcde58812c358416d,Bulbophyllum chrysoglossum,flower_primary_color,red_pink|yellow_orange,https://www.orchidspecies.com/bulbchrysoglossum.htm,IOSPE PHOTOS,"Schlechter states that the flower is red, sometimes with yellowish apices and the lip is golden yellow",f0af07b4b1d76240b37a8fbcd6d01bd83117549b46f9f05cef90ee4465c55df4,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/bulbchrysoglossum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum chrysoglossum","Schlechter states that the flower is red, sometimes with yellowish apices and the lip is golden yellow",a06fc73957ad69bf21b52331584f9259e3058ad2c3e4cef5ef58d6eb8ed8266c
iospe-colour:892062930cd36b042a59a5d5,Bulbophyllum canlaonense,flower_primary_color,blue_purple|red_pink|yellow_orange,https://www.orchidspecies.com/bulbcanlaonense.htm,IOSPE PHOTOS,"Found on the island of Negros in the Philippines at 1300 to 2300 meters as a miniature sized, cool to cold growing epiphyte with a long creeping , very slender, wiry, with .8 to 41.6"" [2 to 4 cm] between each rounded, grooved pseudobulbs carrying a single, apical, erect, nearly sessile, elliptic-oblong, entire apically, very fleshy leaf that blooms in the spring on a slender, eret, to 1.8"" [4.5 cm] long, single flowered inflorescence carrying a purple, carmine with yellow striped, bell shaped flowers.",a40e8661801853de90639cc34b2fef367804742bf3f523a8df98b29c69d41f07,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/bulbcanlaonense.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum canlaonense","Found on the island of Negros in the Philippines at 1300 to 2300 meters as a miniature sized, cool to cold growing epiphyte with a long creeping , very slender, wiry, with .8 to 41.6"" [2 to 4 cm] between each rounded, grooved pseudobulbs carrying a single, apical, erect, nearly sessile, elliptic-oblong, entire apically, very fleshy leaf that blooms in the spring on a slender, eret, to 1.8"" [4.5 cm] long, single flowered inflorescence carrying a purple, carmine with yellow striped, bell shaped flowers.",a09866227e167d98ab8d8e8a9153d90e20767bf766ca063b4dad36bf5074bc44
iospe-colour:bbdf12dac5343b8eec690951,Habenaria heptadactyla,flower_primary_color,yellow_orange,https://www.orchidspecies.com/habheptdactyla.htm,IOSPE PHOTOS,"Found in Costa Rica?, Panama?, Trinadad, Surinam, Guyana, Venezuela, Colombia and northern and central Brazil in savannahs at elevations of 15 to 1000 meters as a medium sized, hot to warm growing terrestrial with an erect stem carrying 3 to 5, linear-filiform, aristate leaves reducing in size to bracts above that blooms in the winter on a short, .8 to 2"" [2 to 5 cm] long, more or less secund, 4 to 10 flowered inflorescence with ovate-lanceolate, long-acuminate floral bracts and carrying small, bright yellow flowers",7a88cfe2da9d65712c329d7795a5c5ea0f1bcd9956d67246c2b10d5ff5754545,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/habheptdactyla.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Habenaria heptadactyla","Found in Costa Rica?, Panama?, Trinadad, Surinam, Guyana, Venezuela, Colombia and northern and central Brazil in savannahs at elevations of 15 to 1000 meters as a medium sized, hot to warm growing terrestrial with an erect stem carrying 3 to 5, linear-filiform, aristate leaves reducing in size to bracts above that blooms in the winter on a short, .8 to 2"" [2 to 5 cm] long, more or less secund, 4 to 10 flowered inflorescence with ovate-lanceolate, long-acuminate floral bracts and carrying small, bright yellow flowers",a10c3b6016e8b47239d1e9167b8adc7a54c0b87a7323838f70460478e633ac89
iospe-colour:029c12396d637039d6cb387f,Phreatia cryptostigma,flower_primary_color,white,https://www.orchidspecies.com/phreatiacryptostigma.htm,IOSPE PHOTOS,Schlechter states that the flowers are white,a2c525942158e003d07b94d6baf880c25ef05e87803560c77d9e592167c0f2f0,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/phreatiacryptostigma.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Phreatia cryptostigma",Schlechter states that the flowers are white,a150b55485d7a87b1f416333c8373bc04e3052ee866d95cc4548384917e4a549
iospe-colour:ecd68f84a51b49ce51acbe7c,Liparis caricifolia,flower_primary_color,green_brown_inconspicuous|yellow_orange,https://www.orchidspecies.com/lipcaricifolia.htm,IOSPE PHOTOS,"Schlechter states that the flowers are pale green, the lip has a brown margin which with age turns orange brown and the wings of the column are also orange brown.",290de89ee24b976cbfa891c403ad305adde8f0365abee5d93a8fa8c490d351d4,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/lipcaricifolia.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Liparis caricifolia","Schlechter states that the flowers are pale green, the lip has a brown margin which with age turns orange brown and the wings of the column are also orange brown.",a2402a73f28bff16564efdcfcbb5eaf03367f48f1e160b6a7bb92cfecd7adbd0
iospe-colour:70b50855bafa012ec038cc53,Liparis acaulis,flower_primary_color,green_brown_inconspicuous,https://www.orchidspecies.com/lipacaulis.htm,IOSPE PHOTOS,Schlechter states that the flowers are green.,d048bbd1dc0fecd90cacf92dfb50983a34ce4f93408e00bc5f3ffc2950b34961,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/lipacaulis.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Liparis acaulis",Schlechter states that the flowers are green.,a2d3d3e603f472a608f5ff3c8747b32e9ca0b2e2a295526f9bfe888087811423
iospe-colour:57be315e7f69a9298676584a,Epidendrum paniculatum,flower_primary_color,green_brown_inconspicuous|white|yellow_orange,https://www.orchidspecies.com/epifloribundum.htm,IOSPE PHOTOS,"from northern Colombia has very long, falcate, oblong, truncate apical lobes of the lip, and the basal lobes longer towards the apex than towards the base; the color of the flowers is yellow-green with the apex of the column and the lip white.",4984685905a6c5f28b213dbcd1b12a9c9d84e58e943c07cd68a85d0537a3b0a4,false,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,rejected_comparator_fragment_not_unambiguously_target_species,url:https://www.orchidspecies.com/epifloribundum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Epidendrum paniculatum","from northern Colombia has very long, falcate, oblong, truncate apical lobes of the lip, and the basal lobes longer towards the apex than towards the base; the color of the flowers is yellow-green with the apex of the column and the lip white.",a387779d28f89070cbe4f86b3fb7a899e7371a8642acdf2692acaf53bb1fc61d
iospe-colour:ee31bf6d26f8be4c7d1516b2,Liparis jumelleana,flower_primary_color,yellow_orange,https://www.orchidspecies.com/lipjummeleana.htm,IOSPE PHOTOS,"Found in northern and eastern Madagascar in tropical humid forsts at elevations around 800 meters as a miniature sized, warm growing terrestrial with 2 elongated, others becoming oblique, nearly flat, at angles to one another, the newer carrying 2 to 3, elliptic, shortly acuminate, plicate, attenuate below into the petiolate base leaves that blooms in the late spring on an erect, terminal, peduncle with several sterile, oval-lanceolate, acuminate bracts, loosely 5 to 8 flowered inflorescence carrying yellowish flowers",3b73544265e4aec7c00418e39d7e33d3ca3af7c428f0f1eeb67f79004147a90e,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/lipjummeleana.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Liparis jumelleana","Found in northern and eastern Madagascar in tropical humid forsts at elevations around 800 meters as a miniature sized, warm growing terrestrial with 2 elongated, others becoming oblique, nearly flat, at angles to one another, the newer carrying 2 to 3, elliptic, shortly acuminate, plicate, attenuate below into the petiolate base leaves that blooms in the late spring on an erect, terminal, peduncle with several sterile, oval-lanceolate, acuminate bracts, loosely 5 to 8 flowered inflorescence carrying yellowish flowers",a3d6b3686b33c8bd3ea77001fbf6a160061df9b822be47076d603b901d899a8b
iospe-colour:4301d567857cb997858d74fc,Epidendrum cyparisii,flower_primary_color,red_pink|yellow_orange,https://www.orchidspecies.com/epicyparisii.htm,IOSPE PHOTOS,"and produces all the intermediate shapes and colors, it has non-resupinate flowers which vary from bright pink to deep red, the callus anywhere from a large white, pluri-tuberculate callus to two narrow, yellow calli with a yellow mid-rib on reddish or pink flowers, the lip is always 3-lobed, but the shape can be anywhere between the shape of the two parents.",4fbc82ccde2ab0a2d8158b9de235b3648ede843cba5b437890eaac261b67260a,false,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,rejected_value_incomplete_and_callus_colour_outside_eligible_organ_contract,url:https://www.orchidspecies.com/epicyparisii.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Epidendrum cyparisii","and produces all the intermediate shapes and colors, it has non-resupinate flowers which vary from bright pink to deep red, the callus anywhere from a large white, pluri-tuberculate callus to two narrow, yellow calli with a yellow mid-rib on reddish or pink flowers, the lip is always 3-lobed, but the shape can be anywhere between the shape of the two parents.",a4164d8afa06f7860ffe090642a754f68acfa0400f5b959c4b1ac4d765614522
iospe-colour:a4f2ca5d5049fe34e06b4139,Bulbophyllum dichotomum,flower_primary_color,white,https://www.orchidspecies.com/bulbdichotomum.htm,IOSPE PHOTOS,"Found in New Guinea, Solomon Islands and Vanuatu in primary forests at elevations around 700 to 3000 meters as a medium to giant sized, warm to cold growing epiphyte with a patent to pendulous rhizome with more or less patent branches with .52 to 12.4"" [1.3 to 31 cm] between each ellipsoid to cylindrical, not flattened pseudobulb carrying a single, apical, ovate, acute to acuminate apically, shortly petiolate base leaf that blooms in thewinter and springon a single, peduncle .04 to .12"" [.1 to .3 cm] long, with 3 bracts, .32 to .48"" [.8 to 1.2 cm] long overall, rachis very short, simultaneously 1 to 2 flowered inflorescence with ovate, obtuse to acuminate apically floral bracts and carrying moderately opening, crean to white colored flowers.",2766f6ef125069624e5f93cb7c011934d988ac0fe6637e75bbf717c71d8ead0e,true,wild_or_unspecified_species_treatment,OpenAI Codex direct source-text final holdout review,2026-08-12T03:35:17Z,accepted_exact_species_heading_and_explicit_orchid_flower_colour_quote,url:https://www.orchidspecies.com/bulbdichotomum.htm,Internet Orchid Species Photo Encyclopedia (IOSPE),"Pfahl, J. Internet Orchid Species Photo Encyclopedia, species treatment: Bulbophyllum dichotomum","Found in New Guinea, Solomon Islands and Vanuatu in primary forests at elevations around 700 to 3000 meters as a medium to giant sized, warm to cold growing epiphyte with a patent to pendulous rhizome with more or less patent branches with .52 to 12.4"" [1.3 to 31 cm] between each ellipsoid to cylindrical, not flattened pseudobulb carrying a single, apical, ovate, acute to acuminate apically, shortly petiolate base leaf that blooms in thewinter and springon a single, peduncle .04 to .12"" [.1 to .3 cm] long, with 3 bracts, .32 to .48"" [.8 to 1.2 cm] long overall, rachis very short, simultaneously 1 to 2 flowered inflorescence with ovate, obtuse to acuminate apically floral bracts and carrying moderately opening, crean to white colored flowers.",a54ac024f8792faadb70344cf5d3006eceeaf3c63d1aa122155ed553b38664d8
