accepted_species,genus,family,n_islands,n_records
Rosa sempervirens,Rosa,Rosaceae,52,1639
Strophanthus gratus,Strophanthus,Apocynaceae,12,37
Micromeria douglasii,Micromeria,Lamiaceae,34,1002
Miconia chrysophylla,Miconia,Melastomataceae,5,26
Hibiscus phoeniceus,Hibiscus,Malvaceae,16,279
Rhododendron scabrum,Rhododendron,Ericaceae,11,93
Phoenix atlantica,Phoenix,Arecaceae,6,16
Thunbergia arnhemica,Thunbergia,Acanthaceae,5,11
Litsea bindoniana,Litsea,Lauraceae,6,22
Myrsine lessertiana,Myrsine,Primulaceae,6,683
Cyrtandra grayi,Cyrtandra,Gesneriaceae,2,85
Baccaurea macrocarpa,Baccaurea,Phyllanthaceae,6,269
Ambrosina bassii,Ambrosina,Araceae,5,1010
Anemone debilis,Anemone,Ranunculaceae,14,672
Monocarpia marginalis,Monocarpia,Annonaceae,4,11
Lepidium africanum,Lepidium,Brassicaceae,27,760
Cubilia cubili,Cubilia,Sapindaceae,6,84
Boronia rosmarinifolia,Boronia,Rutaceae,4,236
Dianthus nudiflorus,Dianthus,Caryophyllaceae,23,84
Apium annuum,Apium,Apiaceae,15,176
Elatostema acuminatum,Elatostema,Urticaceae,5,46
Xylosma luzonensis,Xylosma,Salicaceae,8,37
Ficus satterthwaitei,Ficus,Moraceae,11,59
Peperomia crassicaulis,Peperomia,Piperaceae,3,48
Plantago debilis,Plantago,Plantaginaceae,12,107
Hydrocotyle laxiflora,Hydrocotyle,Araliaceae,4,60
Cestrum aurantiacum,Cestrum,Solanaceae,9,179
Alpinia ligulata,Alpinia,Zingiberaceae,2,67
Beaucarnea recurvata,Beaucarnea,Asparagaceae,10,22
Pouteria beaurepairei,Pouteria,Sapotaceae,3,20
Begonia glandulifera,Begonia,Begoniaceae,1,37
Arthroceras subterminale,Arthroceras,Amaranthaceae,16,107
Convolvulus floridus,Convolvulus,Convolvulaceae,8,825
Pandanus kaida,Pandanus,Pandanaceae,2,8
Wahlenbergia capillaris,Wahlenbergia,Campanulaceae,4,6
Lithocarpus hystrix,Lithocarpus,Fagaceae,3,128
Parogonum ciliinode,Parogonum,Polygonaceae,9,70
Celastrus hypoleucus,Celastrus,Celastraceae,3,12
Grevillea speciosa,Grevillea,Proteaceae,2,5
Euphrasia disjuncta,Euphrasia,Orobanchaceae,7,20
Spyridium gunnii,Spyridium,Rhamnaceae,3,265
Didymocheton variabilis,Didymocheton,Meliaceae,3,90
Myosotis azorica,Myosotis,Boraginaceae,5,102
Sloanea dasycarpa,Sloanea,Elaeocarpaceae,1,555
Noronhia sambiranensis,Noronhia,Oleaceae,2,142
Diospyros kotoensis,Diospyros,Ebenaceae,2,17
Kalanchoe prolifera,Kalanchoe,Crassulaceae,4,39
Gentianella spenceri,Gentianella,Gentianaceae,2,322
Rhus retinorrhaea,Rhus,Anacardiaceae,3,16
Leea magnifolia,Leea,Vitaceae,3,17
Melicytus chathamicus,Melicytus,Violaceae,4,168
Vatica dulitensis,Vatica,Dipterocarpaceae,2,64
Lundia corymbifera,Lundia,Bignoniaceae,2,22
Doyleanthus arillata,Doyleanthus,Myristicaceae,2,9
Crinum bulbispermum,Crinum,Amaryllidaceae,5,9
Zehneria capillacea,Zehneria,Cucurbitaceae,3,6
Epilobium rivulare,Epilobium,Onagraceae,4,32
Stigmaphyllon sundaicum,Stigmaphyllon,Malpighiaceae,2,3
Dendrophthoe incarnata,Dendrophthoe,Loranthaceae,2,8
Ixia polystachya,Ixia,Iridaceae,4,42
Phaleria nisidae,Phaleria,Thymelaeaceae,2,9
Opuntia decumbens,Opuntia,Cactaceae,3,4
Clusia quadrangula,Clusia,Clusiaceae,2,2
Limonium ithacense,Limonium,Plumbaginaceae,2,4
Vriesea platzmannii,Vriesea,Bromeliaceae,2,8
Securidaca longipedunculata,Securidaca,Polygalaceae,2,4
Aloe rosea,Aloe,Asphodelaceae,1,30
Commiphora brevicalyx,Commiphora,Burseraceae,1,101
Valeriana scandens,Valeriana,Caprifoliaceae,3,30
Impatiens pilosissima,Impatiens,Balsaminaceae,1,6
Juncus fockei,Juncus,Juncaceae,5,50
Codia incrassata,Codia,Cunoniaceae,1,62
Lithophragma tenella,Lithophragma,Saxifragaceae,3,6
Isotrema hainanense,Isotrema,Aristolochiaceae,1,21
Pollia zollingeri,Pollia,Commelinaceae,2,3
Psorospermum molluscum,Psorospermum,Hypericaceae,1,114
Buddleja sessiliflora,Buddleja,Scrophulariaceae,2,2
Combretum obscurum,Combretum,Combretaceae,1,44
Saurauia trichocalyx,Saurauia,Actinidiaceae,1,3
Papaver atrovirens,Papaver,Papaveraceae,2,11
Geranium yoshinoi,Geranium,Geraniaceae,1,64
Mammea zeereae,Mammea,Calophyllaceae,1,9
Ilex sumatrana,Ilex,Aquifoliaceae,1,6
Cleyera vaccinioides,Cleyera,Pentaphylacaceae,1,3
Hyperbaena brevipes,Hyperbaena,Menispermaceae,1,8
Tetracera edentata,Tetracera,Dilleniaceae,1,21
Trichopus zeylanicus,Trichopus,Dioscoreaceae,1,4
Passiflora shaferi,Passiflora,Passifloraceae,1,12
Lippia domingensis,Lippia,Verbenaceae,1,6
Mitreola sphaerocarpa,Mitreola,Loganiaceae,1,11
Tricyrtis macranthopsis,Tricyrtis,Liliaceae,1,33
Pittosporum napaliense,Pittosporum,Pittosporaceae,1,23
Syngonanthus tenuis,Syngonanthus,Eriocaulaceae,1,3
Potamogeton inbaensis,Potamogeton,Potamogetonaceae,1,19
Kibara carrii,Kibara,Monimiaceae,1,2
Cuphea pascuorum,Cuphea,Lythraceae,1,2
Ctenanthe glabra,Ctenanthe,Marantaceae,1,1
Symplocos junghuhnii,Symplocos,Symplocaceae,1,3
Viscum sahyadricum,Viscum,Viscaceae,1,2
Euploca skeleton,Euploca,Heliotropiaceae,1,1
Boerhaavia coccinea,Boerhavia,Nyctaginaceae,1,1
Capparis longistipitata,Capparis,Capparaceae,1,1
Cordia quercifolia,Cordia,Cordiaceae,1,1
Liriodendron oblongifolium,Liriodendron,Magnoliaceae,1,1
Scaevola burnettii,Scaevola,Goodeniaceae,1,1
Smilax rigida,Smilax,Smilacaceae,1,1
Nepenthes khasiana,Nepenthes,Nepenthaceae,1,1
Corylus macquarryi,Corylus,Betulaceae,1,1
Calanthe discolor,Calanthe,Orchidaceae,21,510
Onopordum acanthium,Onopordum,Asteraceae,98,13232
Stenostomum myrtifolium,Stenostomum,Rubiaceae,21,50
Medicago arborea,Medicago,Fabaceae,74,1001
Festuca richardsonii,Festuca,Poaceae,109,1187
Carex stylosa,Carex,Cyperaceae,59,256
Eucalyptus resinifera,Eucalyptus,Myrtaceae,11,60
Acalypha arvensis,Acalypha,Euphorbiaceae,19,48
Rosa virginiana,Rosa,Rosaceae,52,899
Chilocarpus denudatus,Chilocarpus,Apocynaceae,12,29
Callicarpa dichotoma,Callicarpa,Lamiaceae,34,491
Miconia lateriflora,Miconia,Melastomataceae,5,26
Brachychiton paradoxus,Brachychiton,Malvaceae,16,276
Empetrum atropurpureum,Empetrum,Ericaceae,11,64
Metroxylon salomonense,Metroxylon,Arecaceae,6,11
Pseuderanthemum acuminatissimum,Pseuderanthemum,Acanthaceae,5,10
Litsea quercoides,Litsea,Lauraceae,6,21
Dodecatheon clevelandii,Dodecatheon,Primulaceae,6,376
Bellonia spinosa,Bellonia,Gesneriaceae,2,83
Phyllanthus nummulariifolius,Phyllanthus,Phyllanthaceae,6,234
Dracunculus canariensis,Dracunculus,Araceae,5,470
Clematis ochotensis,Clematis,Ranunculaceae,14,609
Uvaria clementis,Uvaria,Annonaceae,4,11
Lepidium bonariense,Lepidium,Brassicaceae,27,385
Lepisanthes alata,Lepisanthes,Sapindaceae,6,76
Leionema bilobum,Leionema,Rutaceae,4,193
Sagina caespitosa,Sagina,Caryophyllaceae,22,295
Sanicula marilandica,Sanicula,Apiaceae,15,138
Neraudia melastomifolia,Neraudia,Urticaceae,5,41
Azara lanceolata,Azara,Salicaceae,8,24
Ficus brachyclada,Ficus,Moraceae,10,633
Piper delicatum,Piper,Piperaceae,3,41
Veronica panormitana,Veronica,Plantaginaceae,12,61
Polyscias kavaiensis,Polyscias,Araliaceae,4,55
Solanum galapagense,Solanum,Solanaceae,9,155
Globba propinqua,Globba,Zingiberaceae,2,45
Cordyline murchisoniae,Cordyline,Asparagaceae,10,22
Pouteria pallida,Pouteria,Sapotaceae,3,20
Begonia subalpestris,Begonia,Begoniaceae,1,37
Atriplex isatidea,Atriplex,Amaranthaceae,16,63
Erycibe henryi,Erycibe,Convolvulaceae,8,637
Pandanus kanehirae,Pandanus,Pandanaceae,2,8
Lobelia macrodon,Lobelia,Campanulaceae,3,808
Quercus takaoyamensis,Quercus,Fagaceae,3,112
Reynoutria forbesii,Reynoutria,Polygonaceae,9,41
Microtropis sumatrana,Microtropis,Celastraceae,3,12
Helicia rostrata,Helicia,Proteaceae,2,5
Buchnera tomentosa,Buchnera,Orobanchaceae,7,19
Berchemiella berchemiifolia,Berchemiella,Rhamnaceae,3,175
Aglaia simplicifolia,Aglaia,Meliaceae,3,56
Cynoglottis barrelieri,Cynoglottis,Boraginaceae,5,97
Tetratheca insularis,Tetratheca,Elaeocarpaceae,1,441
Noronhia boivinii,Noronhia,Oleaceae,2,116
Diospyros daemona,Diospyros,Ebenaceae,2,14
Crassula expansa,Crassula,Crassulaceae,4,19
Gentianella patula,Gentianella,Gentianaceae,2,288
Searsia glutinosa,Searsia,Anacardiaceae,3,16
Cyphostemma digitatum,Cyphostemma,Vitaceae,3,16
Viola praemorsa,Viola,Violaceae,4,160
Shorea venulosa,Shorea,Dipterocarpaceae,2,55
Tabebuia densifolia,Tabebuia,Bignoniaceae,2,21
Horsfieldia talaudensis,Horsfieldia,Myristicaceae,2,9
Crinum kunthianum,Crinum,Amaryllidaceae,5,7
Cucurbita argyrosperma,Cucurbita,Cucurbitaceae,3,5
Epilobium montanum x parviflorum,Epilobium,Onagraceae,4,19
Tetrapterys tinifolia,Tetrapterys,Malpighiaceae,2,3
Oncocalyx bolusii,Oncocalyx,Loranthaceae,2,8
Crocus pulchellus,Crocus,Iridaceae,4,33
Daphne alpina,Daphne,Thymelaeaceae,2,8
Opuntia occidentalis,Opuntia,Cactaceae,3,4
Garcinia crassifolia,Garcinia,Clusiaceae,2,2
Limonium melitense,Limonium,Plumbaginaceae,2,4
Puya chilensis,Puya,Bromeliaceae,2,7
Securidaca scandens,Securidaca,Polygalaceae,2,4
Aloe vaotsanda,Aloe,Asphodelaceae,1,30
Commiphora humbertii,Commiphora,Burseraceae,1,98
Patrinia hybrida,Patrinia,Caprifoliaceae,3,28
Impatiens pilosivittata,Impatiens,Balsaminaceae,1,6
Luzula nipponica,Luzula,Juncaceae,5,29
Spiraeanthemum pubescens,Spiraeanthemum,Cunoniaceae,1,61
Bergenia stracheyi,Bergenia,Saxifragaceae,3,5
Aristolochia trichostoma,Aristolochia,Aristolochiaceae,1,20
Callisia ornata,Callisia,Commelinaceae,2,2
Psorospermum malifolium,Psorospermum,Hypericaceae,1,113
Scrophularia ningpoensis,Scrophularia,Scrophulariaceae,2,2
Terminalia eddowesii,Terminalia,Combretaceae,1,41
Actinidia fortunatii,Actinidia,Actinidiaceae,1,2
Argemone subfusiformis,Argemone,Papaveraceae,2,8
Geranium multiflorum,Geranium,Geraniaceae,1,40
Kayea catharinae,Kayea,Calophyllaceae,1,8
Ilex tamii,Ilex,Aquifoliaceae,1,6
Eurya decurrens,Eurya,Pentaphylacaceae,1,3
Triclisia calopicrosia,Triclisia,Menispermaceae,1,8
Dillenia nalagi,Dillenia,Dilleniaceae,1,18
Dioscorea brachybotrya,Dioscorea,Dioscoreaceae,1,3
Adenia monadelpha,Adenia,Passifloraceae,1,10
Verbena menthifolia,Verbena,Verbenaceae,1,6
Strychnos borneensis,Strychnos,Loganiaceae,1,11
Fritillaria bithynica,Fritillaria,Liliaceae,1,22
Cheiranthera alternifolia,Cheiranthera,Pittosporaceae,1,20
Eriocaulon apiculatum,Eriocaulon,Eriocaulaceae,1,2
Potamogeton biwaensis,Potamogeton,Potamogetonaceae,1,16
Kibara ferox,Kibara,Monimiaceae,1,2
Cuphea salvadorensis,Cuphea,Lythraceae,1,2
Ctenanthe muelleri,Ctenanthe,Marantaceae,1,1
Symplocos laxiflora,Symplocos,Symplocaceae,1,3
Viscum semialatum,Viscum,Viscaceae,1,2
Heliotropium buruense,Heliotropium,Heliotropiaceae,1,1
Boerhavia coulteri,Boerhavia,Nyctaginaceae,1,1
Capparis ornans,Capparis,Capparaceae,1,1
Cordia sagotii,Cordia,Cordiaceae,1,1
Liriodendron sinoamericanum,Liriodendron,Magnoliaceae,1,1
Scaevola cuneiformis,Scaevola,Goodeniaceae,1,1
Smilax salicifolia,Smilax,Smilacaceae,1,1
Nepenthes macfarlanei,Nepenthes,Nepenthaceae,1,1
Ostrya rehderiana,Ostrya,Betulaceae,1,1
Anacamptis palustris,Anacamptis,Orchidaceae,21,443
Parthenium hysterophorus,Parthenium,Asteraceae,98,3627
Opercularia varia,Opercularia,Rubiaceae,20,907
Vigna radiata,Vigna,Fabaceae,74,620
Panicum repens,Panicum,Poaceae,108,1410
Carex leersii,Carex,Cyperaceae,58,4063
Eucalyptus conferruminata,Eucalyptus,Myrtaceae,11,58
Acalypha gracilens,Acalypha,Euphorbiaceae,19,45
Prunus sargentii,Prunus,Rosaceae,51,3744
Vincetoxicum polyanthum,Vincetoxicum,Apocynaceae,12,22
Salvia misella,Salvia,Lamiaceae,34,198
Memecylon cumingii,Memecylon,Melastomataceae,5,23
Microcos triflora,Microcos,Malvaceae,16,135
Lebetanthus myrsinites,Lebetanthus,Ericaceae,11,30
Phoenicophorium borsigianum,Phoenicophorium,Arecaceae,5,2599
Ruellia makoyana,Ruellia,Acanthaceae,5,9
Aniba firmula,Aniba,Lauraceae,6,18
Myrsine stolonifera,Myrsine,Primulaceae,6,366
Cyrtandra populifolia,Cyrtandra,Gesneriaceae,2,67
Aporosa subcaudata,Aporosa,Phyllanthaceae,6,228
Arisaema limbatum,Arisaema,Araceae,5,441
Clematis uncinata,Clematis,Ranunculaceae,14,594
Artabotrys cumingianus,Artabotrys,Annonaceae,4,8
Lepidium perfoliatum,Lepidium,Brassicaceae,27,310
Harpullia petiolaris,Harpullia,Sapindaceae,6,72
Correa pulchella,Correa,Rutaceae,4,189
Stellaria ruderalis,Stellaria,Caryophyllaceae,22,45
Eryngium creticum,Eryngium,Apiaceae,15,121
Rousselia humilis,Rousselia,Urticaceae,5,40
Salix argyrocarpa,Salix,Salicaceae,8,10
Ficus hesperidiiformis,Ficus,Moraceae,10,370
Piper ovatibaccum,Piper,Piperaceae,3,38
Plantago argentea,Plantago,Plantaginaceae,12,43
Schefflera polybotrya,Schefflera,Araliaceae,4,49
Solanum rugosum,Solanum,Solanaceae,9,143
Riedelia corallina,Riedelia,Zingiberaceae,2,44
Yucca flaccida,Yucca,Asparagaceae,10,20
Labramia mayottensis,Labramia,Sapotaceae,3,18
Begonia wrightiana,Begonia,Begoniaceae,1,36
Tecticornia australasica,Tecticornia,Amaranthaceae,16,51
Jacquemontia sandwicensis,Jacquemontia,Convolvulaceae,8,581
Pandanus leptocarpus,Pandanus,Pandanaceae,2,8
Lobelia perpusilla,Lobelia,Campanulaceae,3,333
Lithocarpus meijeri,Lithocarpus,Fagaceae,3,103
Rumex orbiculatus,Rumex,Polygonaceae,9,28
Euonymus myrianthus,Euonymus,Celastraceae,3,10
Leucadendron laureolum,Leucadendron,Proteaceae,2,5
Melampyrum setaceum,Melampyrum,Orobanchaceae,7,14
Rhamnus parvifolia,Rhamnus,Rhamnaceae,3,173
Chisocheton sayeri,Chisocheton,Meliaceae,3,55
Echium stenosiphon,Echium,Boraginaceae,5,78
Elaeocarpus yateensis,Elaeocarpus,Elaeocarpaceae,1,194
Noronhia martiniana,Noronhia,Oleaceae,2,91
Diospyros rigida,Diospyros,Ebenaceae,2,14
Sedum rubrotinctum,Sedum,Crassulaceae,4,18
Anthocleista amplexicaulis,Anthocleista,Gentianaceae,2,234
Semecarpus kurzii,Semecarpus,Anacardiaceae,3,16
Cyphostemma mappia,Cyphostemma,Vitaceae,3,16
Rinorea monticola,Rinorea,Violaceae,4,83
Shorea patoiensis,Shorea,Dipterocarpaceae,2,54
Tabebuia platyantha,Tabebuia,Bignoniaceae,2,18
Horsfieldia valida,Horsfieldia,Myristicaceae,2,9
Allium condensatum,Allium,Amaryllidaceae,5,5
Melothria fluminensis,Melothria,Cucurbitaceae,3,5
Oenothera kunthiana,Oenothera,Onagraceae,4,13
Bunchosia argentea,Bunchosia,Malpighiaceae,2,2
Oryctanthus alveolatus,Oryctanthus,Loranthaceae,2,8
Patersonia macrantha,Patersonia,Iridaceae,4,31
Daphne bholua,Daphne,Thymelaeaceae,2,7
Opuntia hyptiacantha,Opuntia,Cactaceae,3,3
Garcinia eugeniaefolia,Garcinia,Clusiaceae,2,2
Armeria alliacea,Armeria,Plumbaginaceae,2,3
Tillandsia complanata,Tillandsia,Bromeliaceae,2,7
Xanthophyllum celebicum,Xanthophyllum,Polygalaceae,2,4
Aloestrela suzannae,Aloestrela,Asphodelaceae,1,26
Canarium betamponae,Canarium,Burseraceae,1,88
Lonicera americana,Lonicera,Caprifoliaceae,3,19
Impatiens rapanarivoi,Impatiens,Balsaminaceae,1,6
Juncus torreyi,Juncus,Juncaceae,5,24
Schizomeria gorumensis,Schizomeria,Cunoniaceae,1,58
Micranthes redofskyi,Micranthes,Saxifragaceae,3,5
Asarum costatum,Asarum,Aristolochiaceae,1,20
Cartonema philydroides,Cartonema,Commelinaceae,2,2
Hypericum xylosteifolium,Hypericum,Hypericaceae,1,111
Scrophularia sambucifolia,Scrophularia,Scrophulariaceae,2,2
Terminalia gracilipes,Terminalia,Combretaceae,1,40
Actinidia hemsleyana,Actinidia,Actinidiaceae,1,2
Corydalis buschii,Corydalis,Papaveraceae,2,8
Geranium socolateum,Geranium,Geraniaceae,1,40
Mammea cordata,Mammea,Calophyllaceae,1,8
Ilex nervulosa,Ilex,Aquifoliaceae,1,5
Eurya fragilis,Eurya,Pentaphylacaceae,1,3
Abuta seemannii,Abuta,Menispermaceae,1,7
Hibbertia exutiacies,Hibbertia,Dilleniaceae,1,16
Dioscorea keduensis,Dioscorea,Dioscoreaceae,1,3
Passiflora tacsonioides,Passiflora,Passifloraceae,1,10
Lantana ehrenbergiana,Lantana,Verbenaceae,1,5
Strychnos erichsonii,Strychnos,Loganiaceae,1,11
Fritillaria camtschatcensis,Fritillaria,Liliaceae,1,19
Pittosporum paniense,Pittosporum,Pittosporaceae,1,16
Eriocaulon ceylanicum,Eriocaulon,Eriocaulaceae,1,2
Potamogeton fauriei,Potamogeton,Potamogetonaceae,1,11
Kibara hartleyi,Kibara,Monimiaceae,1,2
Lagerstroemia pterosepala,Lagerstroemia,Lythraceae,1,2
Goeppertia aemula,Goeppertia,Marantaceae,1,1
Symplocos paucistaminea,Symplocos,Symplocaceae,1,3
Viscum vohimavoense,Viscum,Viscaceae,1,2
Heliotropium crassifolium,Heliotropium,Heliotropiaceae,1,1
Boerhavia paludosa,Boerhavia,Nyctaginaceae,1,1
Capparis pubifolia,Capparis,Capparaceae,1,1
Cordia salvadorensis,Cordia,Cordiaceae,1,1
Magnolia baillonii,Magnolia,Magnoliaceae,1,1
Scaevola enantophylla,Scaevola,Goodeniaceae,1,1
Smilax santaremensis,Smilax,Smilacaceae,1,1
Nepenthes maryae,Nepenthes,Nepenthaceae,1,1
Pogonia japonica,Pogonia,Orchidaceae,21,281
Borrichia frutescens,Borrichia,Asteraceae,97,1915
Crucianella angustifolia,Crucianella,Rubiaceae,20,568
Calicotome villosa,Calicotome,Fabaceae,73,2497
Sporobolus indicus,Sporobolus,Poaceae,107,1141
Carex distachya,Carex,Cyperaceae,58,1582
Eucalyptus cornuta,Eucalyptus,Myrtaceae,11,38
Euphorbia chamissonis,Euphorbia,Euphorbiaceae,19,40
Potentilla intermedia,Potentilla,Rosaceae,51,577
Lepinia solomonensis,Lepinia,Apocynaceae,12,21
Clinopodium micranthum,Clinopodium,Lamiaceae,33,3743
Miconia fasciculata,Miconia,Melastomataceae,5,23
Sterculia ceramica,Sterculia,Malvaceae,16,118
Vaccinium cylindraceum,Vaccinium,Ericaceae,10,8621
Nephrosperma vanhoutteanum,Nephrosperma,Arecaceae,5,2421
Pseuderanthemum longifolium,Pseuderanthemum,Acanthaceae,5,8
Litsea aneityensis,Litsea,Lauraceae,6,17
Myrsine sandwicensis,Myrsine,Primulaceae,6,186
Rhynchotechum brevipedunculatum,Rhynchotechum,Gesneriaceae,2,58
Antidesma platyphyllum,Antidesma,Phyllanthaceae,6,217
Philodendron consanguineum,Philodendron,Araceae,5,209
Aquilegia canadensis,Aquilegia,Ranunculaceae,14,281
Drepananthus acuminatus,Drepananthus,Annonaceae,4,8
Sisymbrium polyceratium,Sisymbrium,Brassicaceae,27,203
Paullinia trigonia,Paullinia,Sapindaceae,6,64
Cyanothamnus nanus,Cyanothamnus,Rutaceae,4,158
Corrigiola litoralis,Corrigiola,Caryophyllaceae,21,593
Osmorhiza purpurea,Osmorhiza,Apiaceae,15,121
Maoutia ambigua,Maoutia,Urticaceae,5,23
Salix sieboldiana,Salix,Salicaceae,7,679
Ficus mollior,Ficus,Moraceae,10,327
Peperomia expallescens,Peperomia,Piperaceae,3,34
Veronica odora,Veronica,Plantaginaceae,11,2516
Eleutherococcus nikaianus,Eleutherococcus,Araliaceae,4,45
Duboisia myoporoides,Duboisia,Solanaceae,9,84
Alpinia calycodes,Alpinia,Zingiberaceae,2,43
Dipcadi serotinum,Dipcadi,Asparagaceae,9,322
Manilkara obovata,Manilkara,Sapotaceae,3,18
Begonia merrittii,Begonia,Begoniaceae,1,34
Tecticornia arbuscula,Tecticornia,Amaranthaceae,15,254
Wilsonia rotundifolia,Wilsonia,Convolvulaceae,8,219
Freycinetia imbricata,Freycinetia,Pandanaceae,2,7
Lobelia robusta,Lobelia,Campanulaceae,3,165
Castanopsis hystrix,Castanopsis,Fagaceae,3,96
Rumex graminifolius,Rumex,Polygonaceae,9,27
Monteverdia robusta,Monteverdia,Celastraceae,3,10
Mimetes cucullatus,Mimetes,Proteaceae,2,5
Buchnera ciliata,Buchnera,Orobanchaceae,7,12
Gouania mauritiana,Gouania,Rhamnaceae,3,142
Khaya madagascariensis,Khaya,Meliaceae,3,52
Mairetis microsperma,Mairetis,Boraginaceae,5,65
Elaeocarpus alnifolius,Elaeocarpus,Elaeocarpaceae,1,177
Noronhia introversa,Noronhia,Oleaceae,2,86
Diospyros cayennensis,Diospyros,Ebenaceae,2,13
Crassula arborescens,Crassula,Crassulaceae,4,15
Gentiana sikokiana,Gentiana,Gentianaceae,2,217
Semecarpus paucinervius,Semecarpus,Anacardiaceae,3,14
Ampelopsis delavayana,Ampelopsis,Vitaceae,3,14
Hybanthus havanensis,Hybanthus,Violaceae,4,69
Shorea balanocarpoides,Shorea,Dipterocarpaceae,2,52
Tecoma castanifolia,Tecoma,Bignoniaceae,2,16
Knema lampongensis,Knema,Myristicaceae,2,9
Narcissus minor,Narcissus,Amaryllidaceae,4,102
Melothria scabra,Melothria,Cucurbitaceae,3,3
Ludwigia alata,Ludwigia,Onagraceae,4,12
Flabellaria paniculata,Flabellaria,Malpighiaceae,2,2
Oryctanthus spicatus,Oryctanthus,Loranthaceae,2,7
Sisyrinchium biforme,Sisyrinchium,Iridaceae,4,31
Pimelea argentea,Pimelea,Thymelaeaceae,2,6
Pilosocereus alensis,Pilosocereus,Cactaceae,3,3
Garcinia ovalifolia,Garcinia,Clusiaceae,2,2
Limonium jovibarba,Limonium,Plumbaginaceae,2,3
Tillandsia makoyana,Tillandsia,Bromeliaceae,2,7
Muraltia spinosa,Muraltia,Polygalaceae,2,3
Caesia alpina,Caesia,Asphodelaceae,1,26
Commiphora elliptica,Commiphora,Burseraceae,1,78
Triosteum perfoliatum,Triosteum,Caprifoliaceae,3,16
Impatiens torenioides,Impatiens,Balsaminaceae,1,6
Juncus coriaceus,Juncus,Juncaceae,5,15
Cunonia austrocaledonica,Cunonia,Cunoniaceae,1,57
Saxifraga exarata,Saxifraga,Saxifragaceae,3,5
Asarum ampulliflorum,Asarum,Aristolochiaceae,1,19
Commelina longifolia,Commelina,Commelinaceae,2,2
Hypericum gracillimum,Hypericum,Hypericaceae,1,76
Verbascum ambiguum,Verbascum,Scrophulariaceae,2,2
Terminalia belini,Terminalia,Combretaceae,1,34
Actinidia tetramera,Actinidia,Actinidiaceae,1,2
Corydalis edulis,Corydalis,Papaveraceae,2,8
Geranium niuginiense,Geranium,Geraniaceae,1,37
Calophyllum carrii,Calophyllum,Calophyllaceae,1,7
Ilex nothophoeboides,Ilex,Aquifoliaceae,1,5
Eurya merrilliana,Eurya,Pentaphylacaceae,1,3
Legnephora microcarpa,Legnephora,Menispermaceae,1,7
Hibbertia glabriuscula,Hibbertia,Dilleniaceae,1,15
Dioscorea koyamae,Dioscorea,Dioscoreaceae,1,3
Passiflora nipensis,Passiflora,Passifloraceae,1,9
Lantana hirsuta,Lantana,Verbenaceae,1,5
Strychnos floribunda,Strychnos,Loganiaceae,1,10
Fritillaria usuriensis,Fritillaria,Liliaceae,1,13
Pittosporum macrosepalum,Pittosporum,Pittosporaceae,1,15
Eriocaulon comptonii,Eriocaulon,Eriocaulaceae,1,2
Potamogeton papuanicus,Potamogeton,Potamogetonaceae,1,6
Kibara obtusa,Kibara,Monimiaceae,1,2
Rotala verticillaris,Rotala,Lythraceae,1,2
Goeppertia albertii,Goeppertia,Marantaceae,1,1
Symplocos verticillifolia,Symplocos,Symplocaceae,1,3
Dendrophthora carnosa,Dendrophthora,Viscaceae,1,1
Heliotropium ellipticum,Heliotropium,Heliotropiaceae,1,1
Boerhavia wrightii,Boerhavia,Nyctaginaceae,1,1
Capparis tenera,Capparis,Capparaceae,1,1
Cordia toqueve,Cordia,Cordiaceae,1,1
Magnolia figlarii,Magnolia,Magnoliaceae,1,1
Scaevola humilis,Scaevola,Goodeniaceae,1,1
Smilax spicata,Smilax,Smilacaceae,1,1
Nepenthes robcantleyi,Nepenthes,Nepenthaceae,1,1
Dienia ophrydis,Dienia,Orchidaceae,21,277
Artemisia maritima,Artemisia,Asteraceae,96,14211
Eumachia leptothyrsa,Eumachia,Rubiaceae,20,238
Lotus edulis,Lotus,Fabaceae,73,1006
Arctagrostis latifolia,Arctagrostis,Poaceae,106,997
Carex kobomugi,Carex,Cyperaceae,56,766
Eucalyptus tectifica,Eucalyptus,Myrtaceae,11,35
Euphorbia dulcis,Euphorbia,Euphorbiaceae,18,1231
Potentilla chinensis,Potentilla,Rosaceae,51,513
Ceropegia gigantea,Ceropegia,Apocynaceae,11,700
Lycopus americanus,Lycopus,Lamiaceae,33,191
Miconia elata,Miconia,Melastomataceae,5,21
Corchorus hirtus,Corchorus,Malvaceae,16,84
Erica azorica,Erica,Ericaceae,10,6670
Calamus formosanus,Calamus,Arecaceae,5,1854
Trichanthera gigantea,Trichanthera,Acanthaceae,5,8
Umbellularia californica,Umbellularia,Lauraceae,6,16
Wallenia laurifolia,Wallenia,Primulaceae,6,176
Gesneria cubensis,Gesneria,Gesneriaceae,2,55
Phyllanthus mimosoides,Phyllanthus,Phyllanthaceae,6,181
Arisarum proboscideum,Arisarum,Araceae,5,99
Caltha biflora,Caltha,Ranunculaceae,14,145
Friesodielsia bakeri,Friesodielsia,Annonaceae,4,8
Malcolmia chia,Malcolmia,Brassicaceae,27,172
Allophylus petiolulatus,Allophylus,Sapindaceae,6,40
Picrella trifoliata,Picrella,Rutaceae,4,123
Dianthus japonicus,Dianthus,Caryophyllaceae,21,245
