accepted_species,axis,trait_name,normalized_value,quality,source_group,provider,source_url,candidate_id,source_citation,exact_supporting_quote,evidence_scope,name_match_method,source_lineage,lineage_method,source_run_id,source_artifact,source_file,acceptance_contract,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason
Cordia caffra,flower_colour,flower_primary_color,white,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000620322:E0039E77-F579-43FB-AB26-AC8194062395:flower_primary_color:055d05b5835f,"Retief, E; Buys, MH. 2012. Boraginaceae: Cordia L. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 434-434. South African National Biodiversity Institute, Pretoria. [CC BY]",Flowers creamy white.,species_direct,accepted_name_exact_wfo_species_record,citation:d5bc822248905025e28eaf044c9a511e,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Cordia caffra,flower_colour,flower_primary_color,white,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000620322:F4369CA7-B554-4EF1-BB99-0812B7377858:flower_primary_color:0363e8410a97,"Retief, E. 2019. Boraginaceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(1): 688-698. South African National Biodiversity Institute, Pretoria. [CC BY]",Corolla creamy white.,species_direct,accepted_name_exact_wfo_species_record,citation:9970ddd914cf73d01c924345f9b432e3,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Crassula cordata,flower_colour,flower_primary_color,red_pink|white|yellow_orange,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000624933:4CEAA3C1-A87C-468E-AD3C-8145C78B446F:flower_primary_color:8be69b921048,"Toelken, HR. 1985. Crassulaceae, Fl. S. Africa 14: 1-229. [CC BY]","Corolla star-shaped, fused at base for about 0.2 mm, cream to pale yellow, often tinged pink; lobes lanceolate-elliptic, 4-5 mm long, sharply pointed, slightly hooded and slightly ridged, spreading at about right angles to pedicels.",species_direct,accepted_name_exact_wfo_species_record,citation:37d7584c3c2673d18e39314818c1360a,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Crassula orbicularis,flower_colour,flower_primary_color,green_brown_inconspicuous|red_pink|white|yellow_orange,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000625294:B87A373B-2EF1-4B1A-8017-0B797DF152B1:flower_primary_color:46cbd08907cd,"Manning, JC; Goldblatt, P; Bruyns, PV. 2012. Crassulaceae. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 468-477. South African National Biodiversity Institute, Pretoria. [CC BY]","Flowers in elongate, sometimes spike-like, pedunculate clusters, tubular, white to yellow tinged pink to brown.",species_direct,accepted_name_exact_wfo_species_record,citation:53d0a9c336275f8376d2bbca2065093f,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Cussonia arenicola,flower_colour,flower_primary_color,green_brown_inconspicuous|white,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000933616:23599EF8-4C05-42BA-BEA0-DA63CBE9AF53:flower_primary_color:8d3ee6004592,"Strey, RG. 1973. Notes on the genus Cussonia in South Africa. Bothalia 11(1&2): 191-201. [CC BY]","Flowers loosely spirally arranged, white to greenish cream.",species_direct,accepted_name_exact_wfo_species_record,citation:d7a03950abd16b29088e191b11c06044,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Cussonia gamtoosensis,flower_colour,flower_primary_color,green_brown_inconspicuous|yellow_orange,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000933636:178EF6A9-D91A-4A69-9889-E71F812401FA:flower_primary_color:91958974ff1d,"Manning, JC; Goldblatt, P. 2012. Araliaceae. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 343-344. South African National Biodiversity Institute, Pretoria. [CC BY]","Flower spikes umbellate, greenish yellow.",species_direct,accepted_name_exact_wfo_species_record,citation:3c8d534780f9811f5ec023b2cef4610f,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Cyrtorchis arcuata,flower_colour,flower_primary_color,white,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000936134:5B23CD7E-F817-476E-9FA4-B1A448717447:flower_primary_color:781d18567d98,"Kurzweil, H. 2012. Orchidaceae. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 177-197. South African National Biodiversity Institute, Pretoria. [CC BY]","Flowers few to many in a dense, axillary raceme, white, tepals subequal, recurved, narrowly lanceolate, apiculate, 20-30 mm long, spur 25-40 mm long.",species_direct,accepted_name_exact_wfo_species_record,citation:fbf3c028b722514228f133cf516b3d82,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Diospyros rotundifolia,flower_colour,flower_primary_color,white,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000649655:B62381B5-D2EE-42DD-979D-3513A0653979:flower_primary_color:dfa84afee955,"Coates Palgrave, K; Coates Palgrave, M. 2002. Trees of southern Africa, 3rd ed. Struik, Cape Town. [All rights reserved]","Flowers: creamy white, up to 8 x 8 mm, axillary, solitary (Oct./Nov.).",species_direct,accepted_name_exact_wfo_species_record,citation:6db71aa87c1f9160c699d03e43040b97,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Dipcadi brevifolium,flower_colour,flower_primary_color,green_brown_inconspicuous,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000765378:EB9F7AB3-1F5E-4083-8FE2-8CCAEE8C80D0:flower_primary_color:3c4ee2846c61,"Manning, JC; Goldblatt, P. 2013. Hyacinthaceae: Dipcadi. In: DA Snijman (ed.), Plants of the Greater Cape Floristic Region 2: The Extra Cape flora, Strelitzia 30: 76-76. South African National Biodiversity Institute, Pretoria. [CC BY]","Flowers secund, green or brown, 12-20 mm long, nodding on pedicels ± 2 mm long, tepals fused for ± half their length, unequal, outer longer and recurved, inner erect.",species_direct,accepted_name_exact_wfo_species_record,citation:7ef8d7d2473d90d02d82fa8b7fe71422,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Disperis virginalis,flower_colour,flower_primary_color,red_pink|white,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000944819:6CE55B1E-4C3A-4997-8E08-C33AD3417E63:flower_primary_color:f9186e537f5f,"Herman, PPJ; Retief, E. 1997. Plants of the northern provinces of South Africa: Keys and diagnostic characters. Strelitzia 6: 1-681. National Botanical Institute, Pretoria. [CC BY]","Flowers white, pink or rose-coloured.",species_direct,accepted_name_exact_wfo_species_record,citation:7218986a5b214bc3131156aa91699a61,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Doellia cafra,flower_colour,flower_primary_color,blue_purple,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000073958:6CE55B1E-4C3A-4997-8E08-C33AD3417E63:flower_primary_color:95a6ebefafe8,"Herman, PPJ; Retief, E. 1997. Plants of the northern provinces of South Africa: Keys and diagnostic characters. Strelitzia 6: 1-681. National Botanical Institute, Pretoria. [CC BY]",Flowers purplish.,species_direct,accepted_name_exact_wfo_species_record,citation:7218986a5b214bc3131156aa91699a61,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Dombeya pulchra,flower_colour,flower_primary_color,red_pink|white,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000653911:6CE55B1E-4C3A-4997-8E08-C33AD3417E63:flower_primary_color:f3ee557dcf60,"Herman, PPJ; Retief, E. 1997. Plants of the northern provinces of South Africa: Keys and diagnostic characters. Strelitzia 6: 1-681. National Botanical Institute, Pretoria. [CC BY]","Flowers white with red centre, turning light cinnamon-rufous with age.",species_direct,accepted_name_exact_wfo_species_record,citation:7218986a5b214bc3131156aa91699a61,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Dovyalis lucida,flower_colour,flower_primary_color,green_brown_inconspicuous,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000925154:6485EC5F-2749-4A34-97B2-454447877D84:flower_primary_color:a3d2a7408afd,"Manning, JC; Goldblatt, P. 2012. Salicaceae. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 722-723. South African National Biodiversity Institute, Pretoria. [CC BY]","Flowers 1-few in axillary clusters, greenish.",species_direct,accepted_name_exact_wfo_species_record,citation:52b54b0cd5d9add92a15ee84bcf0fb36,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Eleocharis variegata,flower_colour,flower_primary_color,red_pink,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000406337:0D4A05B5-D857-4D3F-8511-3B94855A6342:flower_primary_color:a5c2d199e6c3,"Haines, RW; Lye, KA. 1983. The sedges and rushes of East Africa. East African Natural History Society, Nairobi. [All rights reserved]","Perianth segments of usually 7-8 reddish bristles (much longer than the nutlet), densely set with recurved spine-like teeth or with bristles depauperate or absent.",species_direct,accepted_name_exact_wfo_species_record,citation:34e847fcdd829c84c0c0024267c2823a,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Eleocharis variegata,flower_colour,flower_primary_color,white,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000406337:97C8EEE9-DB42-45B1-82D1-2FA4E83A9227:flower_primary_color:aefe38660e8e,"Archer, C. 2019. Cyperaceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(3): 1691-1764. South African National Biodiversity Institute, Pretoria. [CC BY]","Perianth variable, poorly developed or absent, or 7 or 8 fine, retrorsely barbed, whitish bristles 2x as long as nutlet.",species_direct,accepted_name_exact_wfo_species_record,citation:c033bd151f1eb353addd3e8343f58855,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Erica hispidula,flower_colour,flower_primary_color,red_pink|white,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000672257:BA014132-C6C8-43FD-BAA9-561F60564D80:flower_primary_color:53024ed9bbb5,"Oliver, EGH. 2012. Ericaceae. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 482-511. South African National Biodiversity Institute, Pretoria. [CC BY]","Flowers small, urn-shaped to bell-shaped, white, pink or red.",species_direct,accepted_name_exact_wfo_species_record,citation:13c7634398bf4417bdec6bc6c62d7b21,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Erica melanthera,flower_colour,flower_primary_color,red_pink,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000672597:BA014132-C6C8-43FD-BAA9-561F60564D80:flower_primary_color:537c36609822,"Oliver, EGH. 2012. Ericaceae. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 482-511. South African National Biodiversity Institute, Pretoria. [CC BY]","Flowers small, very open cup-shaped, bright pink.",species_direct,accepted_name_exact_wfo_species_record,citation:13c7634398bf4417bdec6bc6c62d7b21,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Erica quadrangularis,flower_colour,flower_primary_color,red_pink|white,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000673056:D49B52E4-387C-495B-9575-B806E7BFC82D:flower_primary_color:3ad885762e3a,"Bester, SP. 2019. Ericaceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(2): 864-896. South African National Biodiversity Institute, Pretoria. [CC BY]","Corolla 2.0-2.6 mm long, generally broad cyathiform; tube sometimes obconic, widened at mouth, white to rosy to pink; lobes erect, variable in shape and length 1/2-3/4 length of tube, interstices of limb segments acute at base.",species_direct,accepted_name_exact_wfo_species_record,citation:28376bfe8df488147417c00770a1d0f2,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Erica subdivaricata,flower_colour,flower_primary_color,white,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000673345:BA014132-C6C8-43FD-BAA9-561F60564D80:flower_primary_color:b5f519c09fda,"Oliver, EGH. 2012. Ericaceae. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 482-511. South African National Biodiversity Institute, Pretoria. [CC BY]","Flowers small, bell-shaped, white.",species_direct,accepted_name_exact_wfo_species_record,citation:13c7634398bf4417bdec6bc6c62d7b21,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Erythroxylum emarginatum,flower_colour,flower_primary_color,white,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000679826:6CE55B1E-4C3A-4997-8E08-C33AD3417E63:flower_primary_color:eb84fea7ffa6,"Herman, PPJ; Retief, E. 1997. Plants of the northern provinces of South Africa: Keys and diagnostic characters. Strelitzia 6: 1-681. National Botanical Institute, Pretoria. [CC BY]",Flowers white.,species_direct,accepted_name_exact_wfo_species_record,citation:7218986a5b214bc3131156aa91699a61,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Eulophia tuberculata,flower_colour,flower_primary_color,red_pink|white|yellow_orange,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000960331:6CE55B1E-4C3A-4997-8E08-C33AD3417E63:flower_primary_color:fb8796d441e1,"Herman, PPJ; Retief, E. 1997. Plants of the northern provinces of South Africa: Keys and diagnostic characters. Strelitzia 6: 1-681. National Botanical Institute, Pretoria. [CC BY]","Flowers with petals and lip dull white, tinged maroon; crest lamellae yellow.",species_direct,accepted_name_exact_wfo_species_record,citation:7218986a5b214bc3131156aa91699a61,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Gladiolus papilio,flower_colour,flower_primary_color,blue_purple|red_pink|yellow_orange,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000790161:6CE55B1E-4C3A-4997-8E08-C33AD3417E63:flower_primary_color:a4b91456116c,"Herman, PPJ; Retief, E. 1997. Plants of the northern provinces of South Africa: Keys and diagnostic characters. Strelitzia 6: 1-681. National Botanical Institute, Pretoria. [CC BY]",Flowers bright to dull yellow or purple with a dark red or purple central band.,species_direct,accepted_name_exact_wfo_species_record,citation:7218986a5b214bc3131156aa91699a61,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Gymnosporia linearis,flower_colour,flower_primary_color,green_brown_inconspicuous|yellow_orange,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000712971:2A5AB8DB-BDAF-4295-B0D8-6E32EF78069F:flower_primary_color:fcf9fd9212e2,"Jordaan, M. 2019. Celastraceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(1): 768-785. South African National Biodiversity Institute, Pretoria. [CC BY]","Flowers yellow or greenish, sweetly scented.",species_direct,accepted_name_exact_wfo_species_record,citation:c01455656d78347558ff4fd934c1c19c,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Helichrysum caespititium,flower_colour,flower_primary_color,red_pink|yellow_orange,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000007209:0ACBAD9C-2A8A-4FA9-9D82-A68118E9B0F4:flower_primary_color:cbb56cfb9d12,"Hilliard, OM. 1983. Gnaphaliinae (first part): Facelis - Edmondia, Fl. S. Africa 33(7,2): 1-317. Botanical Research Institute, Department Agriculture, Pretoria. [http://www.biodiversitylibrary.org/item/209547#page/5/mode/1up] [CC BY]","Flowers 11-24, yellow, often tipped pink.",species_direct,accepted_name_exact_wfo_species_record,citation:36b82016dc0d82ca9af1f9657517c047,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Heteropyxis natalensis,flower_colour,flower_primary_color,yellow_orange,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000981997:6CE55B1E-4C3A-4997-8E08-C33AD3417E63:flower_primary_color:fb4b817cef58,"Herman, PPJ; Retief, E. 1997. Plants of the northern provinces of South Africa: Keys and diagnostic characters. Strelitzia 6: 1-681. National Botanical Institute, Pretoria. [CC BY]",Flowers yellowish.,species_direct,accepted_name_exact_wfo_species_record,citation:7218986a5b214bc3131156aa91699a61,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Hyperacanthus amoenus,flower_colour,flower_primary_color,red_pink|white,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000216211:C04EB6B4-39F6-43FB-83F2-5979F6E1C82E:flower_primary_color:76e60edcfd9e,"Van Wyk, AE; Van Wyk, P. 1997. Field Guide to the Trees of Southern Africa. Struik, Cape Town. [All rights reserved]","Flowers axillary, solitary, large and attractive, white inside, pink to reddish on the outside, sweetly scented.",species_direct,accepted_name_exact_wfo_species_record,citation:304784f652a32b945c0eea3fbd149fa4,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Ipomoea stenosiphon,flower_colour,flower_primary_color,white,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0001297820:6CE55B1E-4C3A-4997-8E08-C33AD3417E63:flower_primary_color:49c0dfd3ffe4,"Herman, PPJ; Retief, E. 1997. Plants of the northern provinces of South Africa: Keys and diagnostic characters. Strelitzia 6: 1-681. National Botanical Institute, Pretoria. [CC BY]",Flowers white.,species_direct,accepted_name_exact_wfo_species_record,citation:7218986a5b214bc3131156aa91699a61,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
Jasminum angulare,flower_colour,flower_primary_color,green_brown_inconspicuous|white,high,latest_public_web,sanbi_eflora_south_africa_v1_42,https://ipt.sanbi.org.za/resource?r=flora_descriptions,sanbi:wfo-0000813658:6CE55B1E-4C3A-4997-8E08-C33AD3417E63:flower_primary_color:0a8e5eaea1a7,"Herman, PPJ; Retief, E. 1997. Plants of the northern provinces of South Africa: Keys and diagnostic characters. Strelitzia 6: 1-681. National Botanical Institute, Pretoria. [CC BY]","Flowers white, greenish outside.",species_direct,accepted_name_exact_wfo_species_record,citation:7218986a5b214bc3131156aa91699a61,normalized_original_citation,sanbi-eflora-south-africa-v1.42-20260809,sanbi-eflora-south-africa-dwca-v1.42,description.txt,official_dwca_flora_exact_species_description_quote_v1,True,wild_or_official_flora_treatment,codex_manual_quote_value_identity_audit_20260810,2026-08-09T15:00:34Z,"Accepted: exact species identity, exact source quote, normalized value, and original citation verified against pinned DwC-A."
