accepted_species,trait_layer,trait_name,provisional_candidate_value,matched_term,candidate_class,source,source_type,source_url,raw_description,evidence_scope,wild_or_cultivated,review_status,evidence_quote,source_chunk_id,source_text_sha256,extraction_method,model_provider,model_id,prompt_version,prompt_sha256,packet_input_sha256,ontology_sha256,extraction_run_id,confidence
Amorphophallus antsingyensis,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,"Spadix substipitate, shorter than spathe, 9-14 cm long",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/2871456,"Spadix substipitate, shorter than spathe, 9-14 cm long",species_direct,unknown,unreviewed_llm_extraction,"Spadix substipitate, shorter than spathe, 9-14 cm long",src_c3d84d38c3773fcd3c8c,da3215be3b5dd8885637d34bd3de89e5debb41ac01ada742995fabed6fd34d49,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Amorphophallus antsingyensis,M0_other_reported_trait,reward_type,fragrance,producing an acidic smell,reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/2871456,producing an acidic smell,species_direct,unknown,unreviewed_llm_extraction,producing an acidic smell,src_c3d84d38c3773fcd3c8c,da3215be3b5dd8885637d34bd3de89e5debb41ac01ada742995fabed6fd34d49,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Amorphophallus antsingyensis,M0_other_reported_trait,sex_system,monoecious,"female zone cylindric, 1-1.3 cm long, 0.8-1.1 cm in diam., flowers partly congested, partly slightly distant; male zone cylindric",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/2871456,"female zone cylindric, 1-1.3 cm long, 0.8-1.1 cm in diam., flowers partly congested, partly slightly distant; male zone cylindric",species_direct,unknown,unreviewed_llm_extraction,"female zone cylindric, 1-1.3 cm long, 0.8-1.1 cm in diam., flowers partly congested, partly slightly distant; male zone cylindric",src_c3d84d38c3773fcd3c8c,da3215be3b5dd8885637d34bd3de89e5debb41ac01ada742995fabed6fd34d49,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,medium
Amorphophallus antsingyensis,M0_floral_phenotype,flower_primary_color,multicolored_variable,"anthers rectangular in cross-section, ca. 1.5-2.5 mm in diam., truncate, ivory-white with purplish and green pigmentation",reported,llm_evidence_extraction,gbif_species_description,https://www.gbif.org/species/2871456,"anthers rectangular in cross-section, ca. 1.5-2.5 mm in diam., truncate, ivory-white with purplish and green pigmentation",species_direct,unknown,unreviewed_llm_extraction,"anthers rectangular in cross-section, ca. 1.5-2.5 mm in diam., truncate, ivory-white with purplish and green pigmentation",src_c3d84d38c3773fcd3c8c,da3215be3b5dd8885637d34bd3de89e5debb41ac01ada742995fabed6fd34d49,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,medium
Acer glabrum,M0_floral_phenotype,flower_primary_color,multicolored_variable,"The flowers are produced in corymbs of five to ten, yellowish-green",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acer_glabrum,"The flowers are produced in corymbs of five to ten, yellowish-green",species_direct,unknown,unreviewed_llm_extraction,"The flowers are produced in corymbs of five to ten, yellowish-green",src_9ff282571b5980fb81ee,45c2a11e1af1aa4af457aae48322ae08c78ef59f4ac4d7e487a98c1a01a47fcd,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Acer glabrum,M0_other_reported_trait,inflorescence_display,umbel_corymb,The flowers are produced in corymbs of five to ten,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acer_glabrum,The flowers are produced in corymbs of five to ten,species_direct,unknown,unreviewed_llm_extraction,The flowers are produced in corymbs of five to ten,src_9ff282571b5980fb81ee,45c2a11e1af1aa4af457aae48322ae08c78ef59f4ac4d7e487a98c1a01a47fcd,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Acer glabrum,M0_other_reported_trait,inflorescence_display,few_flowered,corymbs of five to ten,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acer_glabrum,corymbs of five to ten,species_direct,unknown,unreviewed_llm_extraction,corymbs of five to ten,src_9ff282571b5980fb81ee,45c2a11e1af1aa4af457aae48322ae08c78ef59f4ac4d7e487a98c1a01a47fcd,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Acer glabrum,M0_floral_phenotype,flower_primary_color,green_brown_inconspicuous,"This plant has green, insignificant flowers in April",reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/acer-glabrum/,"This plant has green, insignificant flowers in April",species_direct,unknown,unreviewed_llm_extraction,"This plant has green, insignificant flowers in April",src_b52c1cf54a178073f73d,27053cabf8d4377cc387f652cd9a264da7998cada283255e1f4ac5311a330965,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Acer glabrum,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,"flowers in April, which are pollinated by insects",reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/acer-glabrum/,"flowers in April, which are pollinated by insects",species_direct,unknown,unreviewed_llm_extraction,"flowers in April, which are pollinated by insects",src_b52c1cf54a178073f73d,27053cabf8d4377cc387f652cd9a264da7998cada283255e1f4ac5311a330965,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Acer glabrum,M0_other_reported_trait,sex_system,dioecious,Plant is dioecious.,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/acer-glabrum/,Plant is dioecious.,species_direct,unknown,unreviewed_llm_extraction,Plant is dioecious.,src_b52c1cf54a178073f73d,27053cabf8d4377cc387f652cd9a264da7998cada283255e1f4ac5311a330965,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Acer glabrum,M0_other_reported_trait,reward_type,fragrance,Flower Value To Gardener: Fragrant,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/acer-glabrum/,Flower Value To Gardener: Fragrant,species_direct,unknown,unreviewed_llm_extraction,Flower Value To Gardener: Fragrant,src_b52c1cf54a178073f73d,27053cabf8d4377cc387f652cd9a264da7998cada283255e1f4ac5311a330965,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Acer glabrum,M0_other_reported_trait,inflorescence_display,umbel_corymb,Flower Inflorescence: Cyme,reported,llm_evidence_extraction,horticulture_site,https://plants.ces.ncsu.edu/plants/acer-glabrum/,Flower Inflorescence: Cyme,species_direct,unknown,unreviewed_llm_extraction,Flower Inflorescence: Cyme,src_b52c1cf54a178073f73d,27053cabf8d4377cc387f652cd9a264da7998cada283255e1f4ac5311a330965,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,medium
Acianthera bragae,M0_other_reported_trait,inflorescence_display,few_flowered,"Each inflorescence typically bears two flowers—occasionally one, and rarely three",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acianthera_bragae,"Each inflorescence typically bears two flowers—occasionally one, and rarely three",species_direct,unknown,unreviewed_llm_extraction,"Each inflorescence typically bears two flowers—occasionally one, and rarely three",src_cde927bf4e0126f97bc8,a95d2363962d82317f9b965598c40abf9fd2ed56704f2ef2bbe8b9a5c37dd4be,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Acianthera bragae,M0_other_reported_trait,flower_size_class,medium,measuring 1.5 to 2 cm in height,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Acianthera_bragae,measuring 1.5 to 2 cm in height,species_direct,unknown,unreviewed_llm_extraction,measuring 1.5 to 2 cm in height,src_cde927bf4e0126f97bc8,a95d2363962d82317f9b965598c40abf9fd2ed56704f2ef2bbe8b9a5c37dd4be,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Agrimonia pubescens,M0_floral_phenotype,flower_primary_color,yellow_orange,The yellow flowers are borne on spike-like racemes.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Agrimonia_pubescens,The yellow flowers are borne on spike-like racemes.,species_direct,unknown,unreviewed_llm_extraction,The yellow flowers are borne on spike-like racemes.,src_ee647095de65a16cff0f,03120712843a9a1a364ab73c926dc9d73ef8dc6cc99c5f7fb5839b020f6a74d9,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Agrimonia pubescens,M0_other_reported_trait,inflorescence_display,raceme_spike_panicle,The yellow flowers are borne on spike-like racemes.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Agrimonia_pubescens,The yellow flowers are borne on spike-like racemes.,species_direct,unknown,unreviewed_llm_extraction,The yellow flowers are borne on spike-like racemes.,src_ee647095de65a16cff0f,03120712843a9a1a364ab73c926dc9d73ef8dc6cc99c5f7fb5839b020f6a74d9,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Agrimonia pubescens,M0_other_reported_trait,flower_size_class,small,Each flower is 0.25–0.33 in (6.4–8.4 mm) wide,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Agrimonia_pubescens,Each flower is 0.25–0.33 in (6.4–8.4 mm) wide,species_direct,unknown,unreviewed_llm_extraction,Each flower is 0.25–0.33 in (6.4–8.4 mm) wide,src_ee647095de65a16cff0f,03120712843a9a1a364ab73c926dc9d73ef8dc6cc99c5f7fb5839b020f6a74d9,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Agrimonia pubescens,M0_floral_phenotype,floral_form,other_described,with five yellow petals and five to ten stamens,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Agrimonia_pubescens,with five yellow petals and five to ten stamens,species_direct,unknown,unreviewed_llm_extraction,with five yellow petals and five to ten stamens,src_ee647095de65a16cff0f,03120712843a9a1a364ab73c926dc9d73ef8dc6cc99c5f7fb5839b020f6a74d9,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,medium
Alangium polyosmoides,M0_floral_phenotype,flower_primary_color,yellow_orange,Pale yellow flowers form on cymes from the leaf axils,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Alangium_polyosmoides,Pale yellow flowers form on cymes from the leaf axils,species_direct,unknown,unreviewed_llm_extraction,Pale yellow flowers form on cymes from the leaf axils,src_cd963942737087a59af2,1db13123aec1a4a8a2e8f11c4bac7e9c6b3846ef396fb5cb1b21006db1924534,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Alangium polyosmoides,M0_other_reported_trait,inflorescence_display,few_flowered,with three to five flowers per cyme,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Alangium_polyosmoides,with three to five flowers per cyme,species_direct,unknown,unreviewed_llm_extraction,with three to five flowers per cyme,src_cd963942737087a59af2,1db13123aec1a4a8a2e8f11c4bac7e9c6b3846ef396fb5cb1b21006db1924534,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Alangium polyosmoides,M0_other_reported_trait,flower_size_class,small,"There are 4 to 6 petals per flower, 2 mm wide and around 5 mm long.",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Alangium_polyosmoides,"There are 4 to 6 petals per flower, 2 mm wide and around 5 mm long.",species_direct,unknown,unreviewed_llm_extraction,"There are 4 to 6 petals per flower, 2 mm wide and around 5 mm long.",src_cd963942737087a59af2,1db13123aec1a4a8a2e8f11c4bac7e9c6b3846ef396fb5cb1b21006db1924534,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,medium
Alangium polyosmoides,M0_floral_phenotype,floral_form,other_described,There are 4 to 6 petals per flower,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Alangium_polyosmoides,There are 4 to 6 petals per flower,species_direct,unknown,unreviewed_llm_extraction,There are 4 to 6 petals per flower,src_cd963942737087a59af2,1db13123aec1a4a8a2e8f11c4bac7e9c6b3846ef396fb5cb1b21006db1924534,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,medium
Alangium polyosmoides,M0_other_reported_trait,reward_type,fragrance,The flowers have a honeysuckle scent.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Alangium_polyosmoides,The flowers have a honeysuckle scent.,species_direct,unknown,unreviewed_llm_extraction,The flowers have a honeysuckle scent.,src_cd963942737087a59af2,1db13123aec1a4a8a2e8f11c4bac7e9c6b3846ef396fb5cb1b21006db1924534,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Alpinia nutans,M0_floral_phenotype,floral_form,other_described,"Its flowers have a porcelain look, are shell-like",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Alpinia_nutans,"Its flowers have a porcelain look, are shell-like",species_direct,unknown,unreviewed_llm_extraction,"Its flowers have a porcelain look, are shell-like",src_8f208e4da12f6a0fda79,696a29fdb8ea711c3cba37e6a924e2151d13c6f35e5e447604f1cc15ff187ebc,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Alpinia nutans,M0_other_reported_trait,herkogamy,pronounced,The globose white stigma of the pistil extends beyond the tip of the anther.,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Alpinia_nutans,The globose white stigma of the pistil extends beyond the tip of the anther.,species_direct,unknown,unreviewed_llm_extraction,The globose white stigma of the pistil extends beyond the tip of the anther.,src_8f208e4da12f6a0fda79,696a29fdb8ea711c3cba37e6a924e2151d13c6f35e5e447604f1cc15ff187ebc,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Androcalva reticulata,M0_floral_phenotype,flower_primary_color,red_pink,The flowers are red,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Androcalva_reticulata,The flowers are red,species_direct,unknown,unreviewed_llm_extraction,The flowers are red,src_4a7b36aab7e07a6eb26b,6685853fe387f7b59c84c1e53ee5dd2789bb429529d742c6f6618102b053f83e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Androcalva reticulata,M0_other_reported_trait,inflorescence_display,few_flowered,The flowers are arranged in groups of two to six,reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Androcalva_reticulata,The flowers are arranged in groups of two to six,species_direct,unknown,unreviewed_llm_extraction,The flowers are arranged in groups of two to six,src_4a7b36aab7e07a6eb26b,6685853fe387f7b59c84c1e53ee5dd2789bb429529d742c6f6618102b053f83e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Androcalva reticulata,M0_other_reported_trait,flower_size_class,small,"The flowers are red, 9–11 mm (0.35–0.43 in) in diameter",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Androcalva_reticulata,"The flowers are red, 9–11 mm (0.35–0.43 in) in diameter",species_direct,unknown,unreviewed_llm_extraction,"The flowers are red, 9–11 mm (0.35–0.43 in) in diameter",src_4a7b36aab7e07a6eb26b,6685853fe387f7b59c84c1e53ee5dd2789bb429529d742c6f6618102b053f83e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Androcalva reticulata,M0_floral_phenotype,floral_form,other_described,"with 5 petal-like sepals, the lobes divided for half their length",reported,llm_evidence_extraction,wikipedia_extract,https://en.wikipedia.org/wiki/Androcalva_reticulata,"with 5 petal-like sepals, the lobes divided for half their length",species_direct,unknown,unreviewed_llm_extraction,"with 5 petal-like sepals, the lobes divided for half their length",src_4a7b36aab7e07a6eb26b,6685853fe387f7b59c84c1e53ee5dd2789bb429529d742c6f6618102b053f83e,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,medium
Acacia plectocarpa,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,Pollinators. Insects.,reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Acacia+plectocarpa,Pollinators. Insects.,species_direct,unknown,unreviewed_llm_extraction,Pollinators. Insects.,src_b25f3e31eec21875749c,c8758c0d71ed61cc87d3764c0ae3cdeb1c294c6945c097439b9d887502a6c3e7,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Allophylus stenophyllus,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,Pollinators. Bees.,reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Allophylus+cobbe&redir=Allophylus+stenophyllus,Pollinators. Bees.,species_direct,unknown,unreviewed_llm_extraction,Pollinators. Bees.,src_13852e7e31c4bf30ff0c,66d232ef370b05c1eb000f3af184ba2bb7ccbf7c3997b108ff5d9544108e13ca,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
Amorphophallus variabilis,M1_reproductive_assurance_pollen_vector,pollen_vector_mode,biotic,The flowers are pollinated by beetles,reported,llm_evidence_extraction,horticulture_site,https://tropical.theferns.info/viewtropical.php?id=Amorphophallus+variabilis,The flowers are pollinated by beetles,species_direct,unknown,unreviewed_llm_extraction,The flowers are pollinated by beetles,src_67429f7cf324181c229d,f8174f4856bb182a70128780a5242c0461148d8e136981e61ca4416b2eb7c8ed,provider_neutral_llm_from_frozen_source_text,openai_codex_app,gpt-5,v2_llm_evidence_v1,90e71ff9c9cf7a64d8fb075a5ffbdba363b6e9cfa888398aaf801fe024580531,bccb818f5155bb07805a576064c3a1224826afbe7850438d67fcbe2ccbabe3a1,65d38869476404aaaa7e6ae2392d94e60a6bbb83ea281d19756f806737175de1,llm_6c49b56b8187b07b49d7,high
