pmcid,doi,title,source_url,fulltext_xml_url,fetch_status,article_license,content_sha256,raw_path,retrieved_at_utc,task_count,error
PMC12837190,10.3390/antiox15010103,Chemical Fingerprint of Floral Nectar in Apple (,https://europepmc.org/articles/PMC12837190,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12837190/fullTextXML,fetched,cc by,db232af35bb1e89b3c15e358c2079cf31683338a319a13e7f4598e24f7c5df1b,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC12837190.xml.gz,2026-08-07T09:52:26.588863Z,1,
PMC12929373,10.3389/fphar.2025.1726521,Historical studies on the use of Rhubarb in Japan,https://europepmc.org/articles/PMC12929373,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12929373/fullTextXML,fetched,cc by,dfc28359690e6bb6a03317233c804673c330cc132d77cd2ac5cb7d98f8034d99,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC12929373.xml.gz,2026-08-07T09:52:26.811127Z,1,
PMC12954563,10.1111/1755-0998.70115,The,https://europepmc.org/articles/PMC12954563,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12954563/fullTextXML,fetched,cc by,ccae68304c8fd3c0427ca80a274e0c8d57634fe7a0c9fa86c89156e288840308,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC12954563.xml.gz,2026-08-07T09:52:27.627370Z,1,
PMC12964360,10.1093/aobpla/plag012,"Severe inbreeding depression in an ecologically important grass is revealed by examining germination, not seed production",https://europepmc.org/articles/PMC12964360,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12964360/fullTextXML,fetched,cc by,d20d62571be2bfc25e0fd7cc5459c98503544720ef3d42a2387ae0c4439c0e94,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC12964360.xml.gz,2026-08-07T09:52:27.725500Z,3,
PMC12973370,10.1002/tpg2.70219,Unveiling the genetic determinants of germination efficiency in common bermudagrass: A genome‐wide association study,https://europepmc.org/articles/PMC12973370,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12973370/fullTextXML,fetched,cc by-nc-nd,610e554bbd666cb14283139e3e83d7817f4023dc8d1bfaf8080d0744716a59d1,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC12973370.xml.gz,2026-08-07T09:52:27.744402Z,1,
PMC12975893,10.3389/fpls.2026.1694101,Does floral phenotyping reflect species integrity and natural hybridization of endangered,https://europepmc.org/articles/PMC12975893,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12975893/fullTextXML,fetched,cc by,d061090d87aa3763982c514b7555c80511672f1f53521e2325a70d4fabf5b826,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC12975893.xml.gz,2026-08-07T09:52:27.906874Z,2,
PMC12986874,10.3390/plants15050771,Diversity Analysis of Fruit Phenotypic Traits in,https://europepmc.org/articles/PMC12986874,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12986874/fullTextXML,fetched,cc by,6c0531491377793a62c3e659e44adb3c2dbc5ec9e0dbc6dfe69ab79e415d2093,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC12986874.xml.gz,2026-08-07T09:52:28.302387Z,1,
PMC13025691,10.3390/genes17030337,Stage-Dependent Persistence of Nucleated Endosperm Cells in Seeds of,https://europepmc.org/articles/PMC13025691,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13025691/fullTextXML,fetched,cc by,522af27e8c7c53b65ea4fdaf6801f5f691cfe7859100004b9be6e24f896b5dd1,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC13025691.xml.gz,2026-08-07T09:52:29.062544Z,1,
PMC13030848,10.3390/plants15060913,"Floral Traits, Pollination and Reproductive Differentiation in Gynodioecious",https://europepmc.org/articles/PMC13030848,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13030848/fullTextXML,fetched,cc by,47bfc89591f958b52e579c675ba4e40c9951fb06d934ce5b32707bf4e509760d,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC13030848.xml.gz,2026-08-07T09:52:29.592080Z,1,
PMC13084218,10.1111/jipb.70236,Convergence and parallelism in the evolution of plant metabolism,https://europepmc.org/articles/PMC13084218,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13084218/fullTextXML,fetched,cc by,71ae667704c3c3e32030bcf040148ca3a59d6f17a438d8d2b423f334329e8050,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC13084218.xml.gz,2026-08-07T09:52:30.659218Z,2,
PMC13103437,10.1111/nph.71026,Recombination suppression in plant adaptation and speciation,https://europepmc.org/articles/PMC13103437,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13103437/fullTextXML,fetched,cc by-nc,d28bcb271cac6cca7c5f2cbcfc325944b960518d7c31f8d28cce2bd565adfd8e,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC13103437.xml.gz,2026-08-07T09:52:30.688863Z,1,
PMC13108222,10.3390/biotech15020030,Gene Flow and Hybridization Potential Between GM/NGT Crops and Conventional Varieties or Wild Relatives: A Scoping Literature Review with Emphasis on Oilseed Rape (,https://europepmc.org/articles/PMC13108222,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13108222/fullTextXML,fetched,cc by,7d4c4ab2e5ee94a2e818e6279e23f739a6b0aa02239a30f6c0bbd29aefe44df5,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC13108222.xml.gz,2026-08-07T09:52:31.327883Z,1,
PMC13124939,10.3389/fpls.2026.1761150,Augmenting plant-pollinator interactions to promote biodiversity and global food security,https://europepmc.org/articles/PMC13124939,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13124939/fullTextXML,fetched,cc by,0efa2ca3a05eb78ddea9bc1b97c05ded2149a8c70cd951ef9ebc356a349b6cfe,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC13124939.xml.gz,2026-08-07T09:52:31.644390Z,1,
PMC13164805,10.3390/plants15091331,&lt;i&gt;Ginkgo biloba DFR2&lt;/i&gt; Gene Remodels the Flavonoid Metabolic Network in Transgenic &lt;i&gt;Nicotiana benthamiana&lt;/i&gt;.,https://europepmc.org/articles/PMC13164805,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13164805/fullTextXML,fetched,cc by,b5b6929833ed561797d36043b2634c2c4bcb5ba6d1b0dae7b0722e5cce4d1db3,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC13164805.xml.gz,2026-08-07T09:52:32.140048Z,1,
PMC13210875,10.3390/plants15101448,Genetic Variation for Autumn–Winter Forage Yield in a Segregating Tetraploid F,https://europepmc.org/articles/PMC13210875,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13210875/fullTextXML,fetched,cc by,ad1750d37a31d7a46715f428b7875ee2014b10b922c0a98fefb9cc9cde5df063,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC13210875.xml.gz,2026-08-07T09:52:32.141151Z,1,
PMC13222284,10.1007/s00425-026-05030-x,Paradigm shift in apomixis research: Targeting mutants with elements of apomixis in sexual crops,https://europepmc.org/articles/PMC13222284,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13222284/fullTextXML,fetched,cc by,6bce1df1e8ce4f6835be03f3a7006712f815e92ea1054f6164878735b0c6a531,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC13222284.xml.gz,2026-08-07T09:52:32.847353Z,1,
PMC13247505,10.1016/j.fmre.2025.07.016,Research progress of omics technologies in forage breeding,https://europepmc.org/articles/PMC13247505,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13247505/fullTextXML,fetched,cc by-nc-nd,ed80bab6d3cbb16b82a9c9d22d882e3b85a23964cca9640fa00ea7d922ee46cf,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC13247505.xml.gz,2026-08-07T09:52:32.922362Z,2,
PMC13251838,10.1126/sciadv.aec1996,Distinct genomic architectures but the same gene underlie the convergent evolution of a plant supergene,https://europepmc.org/articles/PMC13251838,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13251838/fullTextXML,fetched,cc by,d978aff656ed986b4bc54dff0f497a3c09b15a6c3618c2be139ac876f79ff16b,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC13251838.xml.gz,2026-08-07T09:52:33.645148Z,1,
PMC13299551,10.3390/genes17060607,Comparative Chloroplast Genomics Reveals the Maternal Origin and Evolutionary Relationships of Commercial Pluot Cultivars Within,https://europepmc.org/articles/PMC13299551,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13299551/fullTextXML,fetched,cc by,2b1964fe7a95df24d901ff9f0f43bed9f89be9179939ce11f8c7eb3631ac880b,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC13299551.xml.gz,2026-08-07T09:52:33.688310Z,1,
PMC1540423,10.1186/1471-2229-6-12,A systematic search for positive selection in higher plants (Embryophytes),https://europepmc.org/articles/PMC1540423,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC1540423/fullTextXML,fetched,cc by,2d7baa3e404f1418899b28ac8aa1579ecaa6dffd2aee2a7af1b9bc01bef858d9,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC1540423.xml.gz,2026-08-07T09:52:34.369471Z,2,
PMC1609099,10.1186/1472-6785-6-13,Detecting local establishment strategies of wild cherry (,https://europepmc.org/articles/PMC1609099,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC1609099/fullTextXML,fetched,cc by,55214acfd228b318454559ad02f99bef34515e1ec3e8d2c04c77b9d245d2cc42,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC1609099.xml.gz,2026-08-07T09:52:34.575301Z,1,
PMC2358906,10.1186/1471-2229-8-37,In silico identification of conserved microRNAs in large number of diverse plant species.,https://europepmc.org/articles/PMC2358906,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC2358906/fullTextXML,fetched,cc by,f232ad3a38daf4d07206f410c933128748535c2be6f5d261bf7f2e3c2adcd14a,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC2358906.xml.gz,2026-08-07T09:52:35.213165Z,1,
PMC2386840,10.1371/journal.pbio.0060122,Resource Heterogeneity Moderates the Biodiversity-Function Relationship in Real World Ecosystems,https://europepmc.org/articles/PMC2386840,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC2386840/fullTextXML,fetched,cc by,fc5a5ccc024643e54b5f3457d2749d51ed1b59321d78b624a3c91e89e3c9f8f9,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC2386840.xml.gz,2026-08-07T09:52:35.261263Z,1,
PMC2447523,10.1002/cfg.469,Plant Reproductive Genomics at the Plant and Animal Genome Conference,https://europepmc.org/articles/PMC2447523,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC2447523/fullTextXML,fetched,cc by,d7ef2905e1d61b7acf2df3dd39362c1c6a5171f020253aba43f63bc441972f8a,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC2447523.xml.gz,2026-08-07T09:52:35.531515Z,1,
PMC2602971,10.1371/journal.pone.0004010,A Meta-Analysis of Local Adaptation in Plants,https://europepmc.org/articles/PMC2602971,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC2602971/fullTextXML,fetched,cc by,7a32c403f2bab8664e61e05a81a60d3baa7bf210e1a9f350ff282f2a8eed3ba7,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC2602971.xml.gz,2026-08-07T09:52:35.840047Z,2,
PMC2682495,10.1093/jxb/erp070,The mechanics of explosive seed dispersal in orange jewelweed (,https://europepmc.org/articles/PMC2682495,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC2682495/fullTextXML,fetched,cc by-nc,276069ed6eda733b244877090203c4ffcc1b0550dc5f6ba9dfab02790815018c,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC2682495.xml.gz,2026-08-07T09:52:36.106927Z,1,
PMC2757623,10.1007/s10126-007-9065-6,Comparative Analysis of Expressed Sequence Tag (EST) Libraries in the Seagrass,https://europepmc.org/articles/PMC2757623,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC2757623/fullTextXML,fetched,cc by-nc,5e2d9b699a071d00f7fd465bf8b91baa264f92524af9b051a6c672e701cf1f76,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC2757623.xml.gz,2026-08-07T09:52:36.318337Z,1,
PMC2814102,10.1093/jxb/erp330,Sporophytic control of pollen tube growth and guidance in maize,https://europepmc.org/articles/PMC2814102,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC2814102/fullTextXML,fetched,cc by-nc,edb249557347b0256a479e717c24be77c7f972dcb7262a28f13c760d9be6127a,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC2814102.xml.gz,2026-08-07T09:52:36.551966Z,1,
PMC2858744,10.1186/1471-2148-10-98,The evolutionary history of the,https://europepmc.org/articles/PMC2858744,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC2858744/fullTextXML,fetched,cc by,44af4df83676abf1b6deed7d8bb9bd88b957127f4fe84d8626656da35477aecf,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC2858744.xml.gz,2026-08-07T09:52:36.735910Z,1,
PMC2886098,10.3114/sim.2010.66.02,Multigene phylogeny and mating tests reveal three cryptic species related to,https://europepmc.org/articles/PMC2886098,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC2886098/fullTextXML,fetched,cc by-nc-nd,c32a2ddef8eb2a83ffd0d275030e4b2824d889a96b1574b9b6b933556096454c,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC2886098.xml.gz,2026-08-07T09:52:37.474300Z,1,
PMC2909234,10.1186/1471-2148-10-200,Evolutionary patterns at the,https://europepmc.org/articles/PMC2909234,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC2909234/fullTextXML,fetched,cc by,dd9ef12e5f014a6c1a786e6c6ef0333eae59daea1deaeebc628f6e2bfcca809d,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC2909234.xml.gz,2026-08-07T09:52:37.474763Z,1,
PMC2990325,10.1673/2006_06_32.1,"The sociometry and sociogenesis of reproduction in the Florida harvester ant,",https://europepmc.org/articles/PMC2990325,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC2990325/fullTextXML,fetched,cc by,d4a4a9b3c3b68fb492e783d0f85fc98ca96636c6259d6164d1338aed4d4ee9bb,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC2990325.xml.gz,2026-08-07T09:52:37.475359Z,1,
PMC3006357,10.1186/1746-4811-6-26,Investigations of barley stripe mosaic virus as a gene silencing vector in barley roots and in,https://europepmc.org/articles/PMC3006357,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3006357/fullTextXML,fetched,cc by,c32186f85c41a28da32a6e84ea55d10abd8e61ae34ad9a69639fb1d6e6fa1758,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC3006357.xml.gz,2026-08-07T09:52:37.764832Z,1,
PMC3017824,10.1186/1471-2229-10-154,Genetic fine-mapping of,https://europepmc.org/articles/PMC3017824,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3017824/fullTextXML,fetched,cc by,7c94f6d1415fcf8ff1d118dcfa6117780c586da39e6d5b61c4bbff681b083c48,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC3017824.xml.gz,2026-08-07T09:52:38.042418Z,2,
PMC3027159,10.1186/1471-2164-12-30,De novo sequencing and characterization of floral transcriptome in two species of buckwheat (Fagopyrum).,https://europepmc.org/articles/PMC3027159,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3027159/fullTextXML,fetched,cc by,0bd805629d9268d8cbfb833a559ed101019e9736b21f8e2d02d214796a6459d1,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC3027159.xml.gz,2026-08-07T09:52:38.666874Z,1,
PMC3107240,10.1371/journal.pone.0020668,"Linking Self-Incompatibility, Dichogamy, and Flowering Synchrony in Two",https://europepmc.org/articles/PMC3107240,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3107240/fullTextXML,fetched,cc by,701cc7aa81bef25cb3592f3c3885055f430071c2596298c3b9df98cb3f696663,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC3107240.xml.gz,2026-08-07T09:52:38.681653Z,1,
PMC3144237,10.1371/journal.pone.0022724,Mechanisms Underlying the Bioindicator Notion: Spatial Association between Individual Sexual Performance and Community Diversity,https://europepmc.org/articles/PMC3144237,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3144237/fullTextXML,fetched,cc by,2cb9c84a78bc15daccdda9f269fa252dc20940080162321b02766049e85ca0ac,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC3144237.xml.gz,2026-08-07T09:52:38.957252Z,1,
PMC3150414,10.1371/journal.pone.0022903,Does Landscape Fragmentation Influence Sex Ratio of Dioecious Plants? A Case Study of,https://europepmc.org/articles/PMC3150414,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3150414/fullTextXML,fetched,cc by,90e9791eb7298ea4016c706191c5b95de74bcdc6f4e4a5803c0136ccf0ae3f56,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC3150414.xml.gz,2026-08-07T09:52:39.349304Z,1,
PMC3155332,10.3390/ijerph8072828,Assessing Environmental Risks for Established Invasive Weeds: Dalmatian (Linaria dalmatica) and Yellow (L. vulgaris) Toadflax in North America,https://europepmc.org/articles/PMC3155332,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3155332/fullTextXML,fetched,cc by,b803b6e66c32587f66854389704980784259afbae71eb46612113105a8f7dbe2,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC3155332.xml.gz,2026-08-07T09:52:39.686603Z,1,
PMC3160797,10.3767/003158511X557577,Multiple new,https://europepmc.org/articles/PMC3160797,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3160797/fullTextXML,fetched,cc by-nc-nd,1bc9bbcd1107dc3c3d47520a24275c29552e204ba7b388251ccaf47f67069e21,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC3160797.xml.gz,2026-08-07T09:52:39.876543Z,1,
PMC3243738,10.1093/sysbio/syr096,Inferring Species Networks from Gene Trees in High-Polyploid North American and Hawaiian Violets (,https://europepmc.org/articles/PMC3243738,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3243738/fullTextXML,fetched,cc by-nc,7e910f8967d4bfcca9fdbc81590e5df2c36afd50b75f182b81dd7956d41442da,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC3243738.xml.gz,2026-08-07T09:52:40.242523Z,2,
PMC3244905,10.1093/aobpla/plr029,Conservation genetics of the rare Pyreneo-Cantabrian endemic,https://europepmc.org/articles/PMC3244905,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3244905/fullTextXML,fetched,cc by-nc,d4fa0c4fcc6a5ab6d0c800521ff75a1d1375e0ad0308cd544e100b2db9fbad32,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC3244905.xml.gz,2026-08-07T09:52:40.529120Z,1,
PMC3251324,10.3767/003158511X603719,Resolving the,https://europepmc.org/articles/PMC3251324,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3251324/fullTextXML,fetched,cc by-nc-nd,bdef973ff6d9f072f3c1c5cd5f92afe018f9431345b51d33c825a9982d7abbb6,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC3251324.xml.gz,2026-08-07T09:52:40.914069Z,1,
PMC3270035,10.1371/journal.pone.0031264,S-LOCUS EARLY FLOWERING 3 is exclusively present in the genomes of short-styled buckwheat plants that exhibit heteromorphic self-incompatibility.,https://europepmc.org/articles/PMC3270035,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3270035/fullTextXML,fetched,cc by,62924911c350ae0a34be174502d450ba72e8168367746485dd8190582a317c30,data\v2\staging\traits\direct_llm_pilot\20260807_europe_pmc_reproduction_scale\raw_xml\PMC3270035.xml.gz,2026-08-07T09:52:40.967043Z,1,
