candidate_id,accepted_species,trait_name,axis,raw_value,normalized_value,source_id,source_url,source_title,domain,source_type,source_tier,proposed_quality,source_lineage,exact_supporting_quote,name_match_method,matched_wfo_name,wfo_name_status,cultivar_status,language,provider,archive_url,license,description_sha256,normalized_excerpt_sha256,retrieval_date,extraction_rule_or_model_version,baseline_trait_status,baseline_axis_quality,candidate_effect,model_decision,review_status,decision_reason,context_gate_accepted,context_gate_reason,secondary_review_accepted,secondary_review_reason,promotion_accepted,reviewer,reviewed_at_utc,audit_contract,accepted_correct,audit_reason
WFOB-05a3068ddf58375e2eae,Eugenia longiracemosa,inflorescence_display,floral_structural_complexity,raceme,raceme_spike_panicle,WFO:brazilian_flora_2020:wfo-0000957911,https://list.worldfloraonline.org/wfo-0000957911,Eugenia longiracemosa species treatment (brazilian flora 2020),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:brazilian_flora_2020:wfo-0000957911,Inflorescence: type raceme;,wfo_id_species_rank_accepted_name_exact,Eugenia longiracemosa,Accepted,wild_or_flora_treatment,en,brazilian_flora_2020,https://files.worldfloraonline.org/Files/Brazilian%20Flora%202020/dwca-lista_especies_flora_brasil.zip,http://creativecommons.org/licenses/by/4.0/legalcode,9f0d63187a7a0cde8686b1d4acfcad9de5f3ae6d79b96fdce96500012effb57a,142670c1a3aaf82c7d77e1952e4f8384a0c4d5ef165ba3a5b2826c7a26d9baaa,2026-08-07,rules_only_multilingual_v1,absent_direct,low,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-a6a14dbdfbd0f90abbc5,Hypochaeris albiflora,inflorescence_display,floral_structural_complexity,capitulum,composite_display,WFO:brazilian_flora_2020:wfo-0000010874,https://list.worldfloraonline.org/wfo-0000010874,Hypochaeris albiflora species treatment (brazilian flora 2020),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:brazilian_flora_2020:wfo-0000010874,Flower: capitulum with ligule white.,wfo_id_species_rank_accepted_name_exact,Hypochaeris albiflora,Accepted,wild_or_flora_treatment,en,brazilian_flora_2020,https://files.worldfloraonline.org/Files/Brazilian%20Flora%202020/dwca-lista_especies_flora_brasil.zip,http://creativecommons.org/licenses/by/4.0/legalcode,7d5008422d4810914e89e0a4e13421f99b1e42687ff94ec0dc83ccf0f914eeab,25c50f5f987ea45970e2ee03e20dc8408cdc036fbdf0a8f0d99a092e54cfca1b,2026-08-07,rules_only_multilingual_v1,absent_direct,high,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-57ab6fd02c85ad5027a1,Ligustrum sinense,inflorescence_display,floral_structural_complexity,panicle,raceme_spike_panicle,WFO:eflora_thailand:wfo-0000815924,https://list.worldfloraonline.org/wfo-0000815924,Ligustrum sinense species treatment (eflora thailand),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:eflora_thailand:wfo-0000815924,"Inflorescence terminal, cymose-paniculate, pyramidal, 4–10 cm long from the lowest panicle branch to the tip, the lowest branches 1.5–4 cm long, densely pubescent with long and short hairs;",wfo_id_species_rank_accepted_name_exact,Ligustrum sinense,Accepted,wild_or_flora_treatment,EN,eflora_thailand,https://files.worldfloraonline.org/Files/eFloraOfThailand/FloraOfThailand.zip,All rights reserved,b7ded1c28cd260b7c99ec05e88ff306723f37a7ffc0eff637a2728a171d5041e,8bc5f07b6125051a48b2f5f6eca40695191608ea4b5653a3f7470ff5f1045575,2026-08-07,rules_only_multilingual_v1,absent_direct,medium,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-899171f379d19bf54623,Osbeckia chinensis,inflorescence_display,floral_structural_complexity,few-flowered,few_flowered,WFO:eflora_thailand:wfo-0001083278,https://list.worldfloraonline.org/wfo-0001083278,Osbeckia chinensis species treatment (eflora thailand),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:eflora_thailand:wfo-0001083278,Inflorescences few-flowered axillary fascicles or solitary flowers.,wfo_id_species_rank_accepted_name_exact,Osbeckia chinensis,Accepted,wild_or_flora_treatment,EN,eflora_thailand,https://files.worldfloraonline.org/Files/eFloraOfThailand/FloraOfThailand.zip,All rights reserved,ed1d5c33160ac37b7302a0ed6a9705a04816389514a444c0a18cda9413745cc4,72ea75b7684ba49be1d342e37a731ea5d4d3e3c3e3ade60e691343bd2e0a6a6f,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-e89c8378f92fbab91680,Parinari anamensis,inflorescence_display,floral_structural_complexity,panicles,raceme_spike_panicle,WFO:eflora_thailand:wfo-0000817702,https://list.worldfloraonline.org/wfo-0000817702,Parinari anamensis species treatment (eflora thailand),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:eflora_thailand:wfo-0000817702,"Flowers in terminal panicles, longer than the leaves.",wfo_id_species_rank_accepted_name_exact,Parinari anamensis,Accepted,wild_or_flora_treatment,EN,eflora_thailand,https://files.worldfloraonline.org/Files/eFloraOfThailand/FloraOfThailand.zip,All rights reserved,a61517ae8739ca0de58cfa584f9597b07f283d3ada268765b6e8cace5138e352,eb526a4709d2d54dca3d5b8dcdda32c589ffd4c340731bbac8c798ae6274020c,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-2527510506c4ee741a99,Wahlenbergia marginata,inflorescence_display,floral_structural_complexity,few-flowered,few_flowered,WFO:eflora_thailand:wfo-0000819728,https://list.worldfloraonline.org/wfo-0000819728,Wahlenbergia marginata species treatment (eflora thailand),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:eflora_thailand:wfo-0000819728,"Inflorescences loose panicle-like racemes comprising half the length of the plant or more, one- to few-flowered, bracts small.",wfo_id_species_rank_accepted_name_exact,Wahlenbergia marginata,Accepted,wild_or_flora_treatment,EN,eflora_thailand,https://files.worldfloraonline.org/Files/eFloraOfThailand/FloraOfThailand.zip,All rights reserved,4853cfb11851b7b0d006f2ba947df4914da23a5486642f6749b2509ab1f92e4e,bc480a223368ff4be8390bdb1b6dc09b7cc9a28112ccada111619e0a8165af69,2026-08-07,rules_only_multilingual_v1,absent_direct,medium,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-081a9e100219b7770350,Alchemilla cryptantha,inflorescence_display,floral_structural_complexity,panicule,raceme_spike_panicle,WFO:flora_d_afrique_centrale:wfo-0001016990,https://list.worldfloraonline.org/wfo-0001016990,Alchemilla cryptantha species treatment (flora d afrique centrale),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_d_afrique_centrale:wfo-0001016990,"limbe de 5-20 mm de rayon, 5-lobé, à sinus n'atteignant que le tiers du rayon.' Inflorescences' axillaires sur les stolons, tantôt à 1 fleur subsessile, cachée sous les stipules, ou formées d'un glomérule de quelques fleurs pédicellées, tantôt développées en cyme simple, ou enfin ramifiées en panicule atteignant 15 cm de long, dont les fleurs à pédicelles courts, sont réunies par 2-4 à l'aisselle de bractées.' Fleurs' de 2-3 mm de long, dont 1/3 pour le réceptacle qui double ou triple sa longueur lorsqu'il est fructifié;",wfo_id_species_rank_accepted_name_exact,Alchemilla cryptantha,Accepted,wild_or_flora_treatment,,flora_d_afrique_centrale,https://files.worldfloraonline.org/Files/Flora%20d'Afrique/WFO-fdac.zip,http://creativecommons.org/licenses/by/4.0/,7c44044fec225e922cc171dd4ae67b79e5a85933e71e4d82f9a5a7552929f486,8dc3aa8d98bf69427ac92d8c7178650d80d4c91c626790dec59de22e0fa3cabf,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-af3762d774ef17b8d11e,Jacquemontia ovalifolia,inflorescence_display,floral_structural_complexity,pauciflore,few_flowered,WFO:flora_d_afrique_centrale:wfo-0001297278,https://list.worldfloraonline.org/wfo-0001297278,Jacquemontia ovalifolia species treatment (flora d afrique centrale),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_d_afrique_centrale:wfo-0001297278,Inflorescence en cyme pauciflore ombelliforme ;,wfo_id_species_rank_accepted_name_exact,Jacquemontia ovalifolia,Accepted,wild_or_flora_treatment,,flora_d_afrique_centrale,https://files.worldfloraonline.org/Files/Flora%20d'Afrique/WFO-fdac.zip,http://creativecommons.org/licenses/by/4.0/,460407630c0c48f644a4e7648d443a71e063476905616140f4b44dab0dff729e,c6c6e6f84a6978e27611f8e949edcd3cb162a6356762478afa849865d23a1262,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-915150dea0bd2ede0203,Nicotiana glauca,inflorescence_display,floral_structural_complexity,panicule,raceme_spike_panicle,WFO:flora_d_afrique_centrale:wfo-0001023776,https://list.worldfloraonline.org/wfo-0001023776,Nicotiana glauca species treatment (flora d afrique centrale),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_d_afrique_centrale:wfo-0001023776,Inflorescence en panicule lâche.,wfo_id_species_rank_accepted_name_exact,Nicotiana glauca,Accepted,wild_or_flora_treatment,,flora_d_afrique_centrale,https://files.worldfloraonline.org/Files/Flora%20d'Afrique/WFO-fdac.zip,http://creativecommons.org/licenses/by/4.0/,8aa85f48f3ed2f5b603db985a68fcf6691ae707620d28edc3565c47a4c922e92,c1a56ecd7096f093527e3c51f71bd1834ff36216c494e86aacbc0d62147c0fa7,2026-08-07,rules_only_multilingual_v1,absent_direct,medium,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-66e545ef14a524104b0a,Polystachya golungensis,inflorescence_display,floral_structural_complexity,panicule,raceme_spike_panicle,WFO:flora_d_afrique_centrale:wfo-0000280395,https://list.worldfloraonline.org/wfo-0000280395,Polystachya golungensis species treatment (flora d afrique centrale),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_d_afrique_centrale:wfo-0000280395,"Inflorescence terminale, en panicule de racèmes espacés à l'aisselle de spathes longuement engainantes et recouvrant le rachis, 50-200-flore, de 6-40 cm de long;",wfo_id_species_rank_accepted_name_exact,Polystachya golungensis,Accepted,wild_or_flora_treatment,,flora_d_afrique_centrale,https://files.worldfloraonline.org/Files/Flora%20d'Afrique/WFO-fdac.zip,http://creativecommons.org/licenses/by/4.0/,3ba2f49b67881a0315e34e1650b87a581a226dabae7cf46629d04e525831a831,136d6534c9b6da160cadb9d43030a4804b5ed03ce6551792e53d623b9de25d7c,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-543685559a33a922e553,Arrhenatherum elatius,inflorescence_display,floral_structural_complexity,Rispe,raceme_spike_panicle,WFO:flora_helvetica:wfo-0000849608,https://list.worldfloraonline.org/wfo-0000849608,Arrhenatherum elatius species treatment (flora helvetica),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_helvetica:wfo-0000849608,"Blütenstand eine schlaffe, nur zur Blütezeit ausgebreitete Rispe.",wfo_id_species_rank_accepted_name_exact,Arrhenatherum elatius,Accepted,wild_or_flora_treatment,de,flora_helvetica,https://files.worldfloraonline.org/Files/Geneva/FloraHelvetica-DE-withWFOID.zip,All Rights Reserved,90c84833fcfb6cd7207e0b9ee051485d74628b92e8c4e4c1a0c9c1dc56877606,c5bc093b000a6b7eb884c655aa28f9fdd373dc29a935573a3592493c75cfdf46,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-ae979e49e0c29182f19d,Polemonium caeruleum,inflorescence_display,floral_structural_complexity,Rispe,raceme_spike_panicle,WFO:flora_helvetica:wfo-0000484167,https://list.worldfloraonline.org/wfo-0000484167,Polemonium caeruleum species treatment (flora helvetica),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_helvetica:wfo-0000484167,"Blütenstand eine 10–30 cm lange Rispe, dicht drüsenhaarig.",wfo_id_species_rank_accepted_name_exact,Polemonium caeruleum,Accepted,wild_or_flora_treatment,de,flora_helvetica,https://files.worldfloraonline.org/Files/Geneva/FloraHelvetica-DE-withWFOID.zip,All Rights Reserved,68c367c4978d1b3302c9d0a2bc4e629e5ede6f185a3485f7c7d9e2f2e7a35e26,21546c78af4e23b44552d80922431e68da6ae397b9986b4f94eb3a60e83372b6,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-b84fd483795583ad6dbe,Scrophularia nodosa,inflorescence_display,floral_structural_complexity,Rispe,raceme_spike_panicle,WFO:flora_helvetica:wfo-0000496317,https://list.worldfloraonline.org/wfo-0000496317,Scrophularia nodosa species treatment (flora helvetica),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_helvetica:wfo-0000496317,Blüten in endständiger Rispe.,wfo_id_species_rank_accepted_name_exact,Scrophularia nodosa,Accepted,wild_or_flora_treatment,de,flora_helvetica,https://files.worldfloraonline.org/Files/Geneva/FloraHelvetica-DE-withWFOID.zip,All Rights Reserved,75add847ff9fc22a1e6a60be1e5448da61b735eeb8a242517c7b5517a4a74644,f64cf31e59d56c4391d8ca2de48eb23e18847441ffeac59e12ba8d644530b5ea,2026-08-07,rules_only_multilingual_v1,absent_direct,medium,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-7b135c2afa27d907921c,Sicyos angulatus,inflorescence_display,floral_structural_complexity,Köpfchen,composite_display,WFO:flora_helvetica:wfo-0000441537,https://list.worldfloraonline.org/wfo-0000441537,Sicyos angulatus species treatment (flora helvetica),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_helvetica:wfo-0000441537,"einhäusig, männliche Blüten in Trauben, weibliche in Köpfchen.",wfo_id_species_rank_accepted_name_exact,Sicyos angulatus,Accepted,wild_or_flora_treatment,de,flora_helvetica,https://files.worldfloraonline.org/Files/Geneva/FloraHelvetica-DE-withWFOID.zip,All Rights Reserved,baae6c4c460b8c8e8ccddc641475d4467ab119640cf9599d148dc92062f31f05,16af920c5ffa8e88fbdcaf741f83429da79b88bc7bf53c23dcd95dd2c642820a,2026-08-07,rules_only_multilingual_v1,absent_direct,medium,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-4e6e2306645caa3567e3,Arctostaphylos crustacea,inflorescence_display,floral_structural_complexity,panicles,raceme_spike_panicle,WFO:flora_north_america:wfo-0000543492,https://list.worldfloraonline.org/wfo-0000543492,Arctostaphylos crustacea species treatment (flora north america),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_north_america:wfo-0000543492,"Inflorescences panicles, 2–8-branched;",wfo_id_species_rank_accepted_name_exact,Arctostaphylos crustacea,Accepted,wild_or_flora_treatment,en,flora_north_america,https://files.worldfloraonline.org/Files/FNA/fna_description.txt,provider_archive_terms,efda36a0e48276b2f52eb28e197999873aacff4e1e4af6b933aef9ed6d8bf085,8b21c225b96fba19dbdfa58d4b0cbfd6ebc33fc389ef35ea9a1a3639b10e1fc2,2026-08-07,rules_only_multilingual_v1,absent_direct,medium,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-03aad6935f242b87c667,Malaxis unifolia,inflorescence_display,floral_structural_complexity,racemes,raceme_spike_panicle,WFO:flora_north_america:wfo-0000234307,https://list.worldfloraonline.org/wfo-0000234307,Malaxis unifolia species treatment (flora north america),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_north_america:wfo-0000234307,"Inflorescences racemes, appearing umbellate before elongation of rachis, 1–13 cm;",wfo_id_species_rank_accepted_name_exact,Malaxis unifolia,Accepted,wild_or_flora_treatment,en,flora_north_america,https://files.worldfloraonline.org/Files/FNA/fna_description.txt,provider_archive_terms,710b9917c410c233c4f6426186c3a5cfac2ac9887f5f0228260a71b6642f6b0c,210ea945397d37a94af845f403661b0b14ae16d9b41ffd5a75dce73a173c9a13,2026-08-07,rules_only_multilingual_v1,absent_direct,medium,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-e54036816b08594fe961,Ribes thacherianum,inflorescence_display,floral_structural_complexity,racemes,raceme_spike_panicle,WFO:flora_north_america:wfo-0001135633,https://list.worldfloraonline.org/wfo-0001135633,Ribes thacherianum species treatment (flora north america),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_north_america:wfo-0001135633,"Inflorescences pendent, solitary flowers or 2-flowered racemes, 2–4 cm, axis white-pilose.",wfo_id_species_rank_accepted_name_exact,Ribes thacherianum,Accepted,wild_or_flora_treatment,en,flora_north_america,https://files.worldfloraonline.org/Files/FNA/fna_description.txt,provider_archive_terms,554565d55356d14e853a9756de64a9a72e7d31addc1becd13bf17db22be54fb8,06fa2b91b56f44f87c4aae8e073c1479259741a5e4664eed404a9928ffb72f73,2026-08-07,rules_only_multilingual_v1,absent_direct,medium,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-28b7fb8f7de0e9e870bf,Stellaria irrigua,inflorescence_display,floral_structural_complexity,flowers solitary,solitary,WFO:flora_north_america:wfo-0001292284,https://list.worldfloraonline.org/wfo-0001292284,Stellaria irrigua species treatment (flora north america),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_north_america:wfo-0001292284,"Inflorescences with flowers solitary in distal leaf axils, often ± concealed among leaves;",wfo_id_species_rank_accepted_name_exact,Stellaria irrigua,Accepted,wild_or_flora_treatment,en,flora_north_america,https://files.worldfloraonline.org/Files/FNA/fna_description.txt,provider_archive_terms,4b1adab520878aa908a7221dbaa98ae0a946abc9c1047251b20746b9dab34517,9e32deb657777e621b959aa34d4d0b484e37a02a82d003fd893a8358625136d1,2026-08-07,rules_only_multilingual_v1,absent_direct,low,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-c0e743d5ab1822c77d93,Gyrostemon ramulosus,inflorescence_display,floral_structural_complexity,racemes,raceme_spike_panicle,WFO:flora_of_australia:wfo-0000456301,https://list.worldfloraonline.org/wfo-0000456301,Gyrostemon ramulosus species treatment (flora of australia),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_australia:wfo-0000456301,Male plant: flowers in erect or ascending axillary and terminal racemes of up to 10 flowers;,wfo_accepted_usage_from_exact_synonym,Gyrostemon ramulosus,Synonym,wild_or_flora_treatment,en,flora_of_australia,https://files.worldfloraonline.org/Files/Australia/FoA/WFO_FoA_2020_12_03.zip,http://creativecommons.org/licenses/by/4.0,967cb77d18390ae01c85cb3d6664dfd2417daefcc97c8b8a4f888bef316751b8,ae33d97f0443d9e31d8c16ce9ac4104ade7df34f00c4115d0d98f678315f0343,2026-08-07,rules_only_multilingual_v1,absent_direct,medium,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-ca30575d8292c08bb9e8,Gyrostemon ramulosus,inflorescence_display,floral_structural_complexity,flowers solitary,solitary,WFO:flora_of_australia:wfo-0000456301,https://list.worldfloraonline.org/wfo-0000456301,Gyrostemon ramulosus species treatment (flora of australia),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_australia:wfo-0000456301,"Female plant: flowers solitary, axillary, sessile or shortly pedicellate;",wfo_accepted_usage_from_exact_synonym,Gyrostemon ramulosus,Synonym,wild_or_flora_treatment,en,flora_of_australia,https://files.worldfloraonline.org/Files/Australia/FoA/WFO_FoA_2020_12_03.zip,http://creativecommons.org/licenses/by/4.0,967cb77d18390ae01c85cb3d6664dfd2417daefcc97c8b8a4f888bef316751b8,0c2310056be0e5e10b2d8d6c66008ee00ae5f9f9b0f5cdfcd16f664adf25842f,2026-08-07,rules_only_multilingual_v1,absent_direct,medium,new_species_trait,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
WFOB-803e3d1196d448120ce6,Gyrostemon thesioides,inflorescence_display,floral_structural_complexity,flowers solitary,solitary,WFO:flora_of_australia:wfo-0000713937,https://list.worldfloraonline.org/wfo-0000713937,Gyrostemon thesioides species treatment (flora of australia),files.worldfloraonline.org,official_flora_archive,A,high,provider_treatment:flora_of_australia:wfo-0000713937,"Flowers solitary, axillary.",wfo_id_species_rank_accepted_name_exact,Gyrostemon thesioides,Accepted,wild_or_flora_treatment,en,flora_of_australia,https://files.worldfloraonline.org/Files/Australia/FoA/WFO_FoA_2020_12_03.zip,http://creativecommons.org/licenses/by/4.0,39621532082862958e09039173d47fb0917eddc66eaebb9c12e8318f07511a0a,518046d92fd1afdf0aae7b527391f89644cdce945bdb94ff1e795d234bcbc3a1,2026-08-07,rules_only_multilingual_v1,absent_direct,unresolved,new_species_trait_and_axis,source_backed_rule_extracted_unreviewed,unreviewed,"Official flora treatment, exact WFO species/synonym identity, and exact source quote; manual context and conflict review still required.",True,explicit_inflorescence_statement,True,accepted_after_direct_quote_context_review,True,codex_wfo_bulk_context_audit_20260807,2026-08-07T00:00:00Z,accepted_correct / all_reviewed,True,accepted_after_direct_quote_context_review
