candidate_id,trait_name,accepted_species,normalized_value,source_url,source_excerpt,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,audit_hash
bsdb:aaeaff9ee1b8c5e4034356d4,self_incompatibility,Passiflora capsularis,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Passiflora capsularis; tnrs_status=Accepted; tnrs_family=Passifloraceae; BreedingSys=SC; ISI_value=-0.943; ISItype=ISIfruits; bs.Source=faria2010,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,75de42fc51bd54fd2b3a91cfe335ba2056104db99f8e682d6d795a78711a4ebe
bsdb:f093aa51427f7ab011da4088,self_incompatibility,Melochia crenata,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Melochia crenata; tnrs_status=Accepted; tnrs_family=Malvaceae; BreedingSys=SC; ISI_value=0.333; ISItype=ISIfruits; bs.Source=Lemus-Jimenez and Ramirez 2005,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,ea43ee409425a393b807d9e9251cdfc2ac4c76642019313c9bcba1a1c64e53bf
bsdb:725ae7b310767180ae2170c7,self_incompatibility,Alstroemeria aurea,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Alstroemeria aurea; tnrs_status=Accepted; tnrs_family=Alstroemeriaceae; BreedingSys=SC; ISI_value=0.274; ISItype=ISIfruits; bs.Source=aizen1995,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,a451aef6171268fb227ae530106dd9179136ce30dc6cb09457023deb8d90c0b1
bsdb:79579295d6929ec6ace66f07,self_incompatibility,Cytinus hypocistis,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Cytinus hypocistis; tnrs_status=Accepted; tnrs_family=Cytinaceae; BreedingSys=SC; ISI_value=-0.013; ISItype=ISIfruits; bs.Source=de Vega et al. 2001,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,788156bbbf8eb33f34a9476415cd43d9d0b634b3309d9bbcc7a5de6090143986
bsdb:98046e0f4a07bb160cd1ab38,self_incompatibility,Asimina parviflora,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Asimina parviflora; tnrs_status=Accepted; tnrs_family=Annonaceae; BreedingSys=SC; ISI_value=0.525; ISItype=ISIfruits; bs.Source=norman1992,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,2cf0715d9811a1bf90f10309a811cac0217160e441653441c5c69b2e61bc7055
bsdb:82e3cb951274ce5e1264dbb5,self_incompatibility,Cyanella hyacinthoides,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Cyanella hyacinthoides; tnrs_status=Accepted; tnrs_family=Tecophilaeaceae; BreedingSys=SC; ISI_value=0.068; ISItype=ISIfruits; bs.Source=dewaal2014,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,4635a8bf6b1e806fb450b73e57cd04d7ec69d06764a34d19c984bce0e7512f11
bsdb:02122c965ae38cfa84afcdd8,self_incompatibility,Graffenrieda latifolia,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Graffenrieda latifolia; tnrs_status=Accepted; tnrs_family=Melastomataceae; BreedingSys=SC; ISI_value=0.703; ISItype=ISIfruits; bs.Source=sobrevila1982,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,fb5d103ddbbb98c309548df1ec516a587098903e68498ac5698d57a494625807
bsdb:f7c38dcace76bed362108882,self_incompatibility,Nicotiana attenuata,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nicotiana attenuata; tnrs_status=Accepted; tnrs_family=Solanaceae; BreedingSys=SC; ISI_value=NA; ISItype=NA; bs.Source=pandey1979,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,3242da0629370d529797d45af348789d521e86616557f1596b5f2d8cca2ad7b7
bsdb:273d259ced27e09232b4142c,self_incompatibility,Miconia ibaguensis,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Miconia ibaguensis; tnrs_status=Accepted; tnrs_family=Melastomataceae; BreedingSys=SC; ISI_value=-1.625; ISItype=ISIfruits; bs.Source=ramirez2019,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,3bf36208cc7e6b82b6fd8ed864d3aee658b533fe3cd5fc5cd566500aaa3e6dbd
bsdb:5d96be841fc05ee55f992796,self_incompatibility,Gunnera tinctoria,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Gunnera tinctoria; tnrs_status=Accepted; tnrs_family=Gunneraceae; BreedingSys=SC; ISI_value=-0.56; ISItype=ISIfruits; bs.Source=riveros1996,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,2d89230dc955c63aedcb68ca20d0c91b85c6df9a0c3c87adbfc2582117f06be0
bsdb:c742c7cb0dd71b124611da45,self_incompatibility,Nuttallanthus texanus,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nuttallanthus texanus; tnrs_status=Accepted; tnrs_family=Plantaginaceae; BreedingSys=SC; ISI_value=-0.1; ISItype=ISIseeds; bs.Source=Crawford and Elisens 2006,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,4f3265dd466bf3aaa4ddde098180afae17eadc42dbd58067122e50de903d0f74
bsdb:03c8927992335f2323ec25e2,self_incompatibility,Oreocereus celsianus,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Oreocereus celsianus; tnrs_status=Synonym; tnrs_family=Cactaceae; BreedingSys=SC; ISI_value=0; ISItype=ISIfruits; bs.Source=larrea-alcazar2018,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,d28bb97dc69349bccaa5fb4c73ee20da60803a949ceb35c0aa316c47f215d296
bsdb:c130b0c9e7cacdff62e9f1d7,self_incompatibility,Eulophia welwitschii,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Eulophia welwitschii; tnrs_status=Accepted; tnrs_family=Orchidaceae; BreedingSys=SC; ISI_value=-0.059; ISItype=ISIfruits; bs.Source=Peter and Johnson 2009,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,01a908d1bfb758bd10d446310d871637698dca739f9922ede7bfc5f906e67899
bsdb:ebbdae59bd3ec904a19d270c,self_incompatibility,Cyclamen creticum,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Cyclamen creticum; tnrs_status=Accepted; tnrs_family=Primulaceae; BreedingSys=SC; ISI_value=-0.043; ISItype=ISIfruits; bs.Source=affre1997,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,b0575c5f31c63beb585802ee5b08a1eec7b18b5be4ae53fef5ee02325f3497b4
bsdb:d4788c06016238e8fdf37295,self_incompatibility,Distimake aegyptius,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Distimake aegyptius; tnrs_status=Synonym; tnrs_family=Convolvulaceae; BreedingSys=SC; ISI_value=0.316; ISItype=ISIfruits; bs.Source=Machado et al. 2006,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,60956f1f2a23797207cc121a44055c2719beb1163914e19d331e44f77890d3a7
bsdb:be1375f41cd0353d6d3f8a36,self_incompatibility,Myrcia bracteata,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Myrcia bracteata; tnrs_status=Synonym; tnrs_family=Myrtaceae; BreedingSys=SC; ISI_value=0.43; ISItype=ISIfruits; bs.Source=nayak2010,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,f3fe9a7ba60cd99809208237f33e3a4373c09e027c23d4199ac733827951a210
bsdb:ccc47c50d3fc5c6cc35086ab,self_incompatibility,Pachycladon cheesemanii,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Pachycladon cheesemanii; tnrs_status=Accepted; tnrs_family=Brassicaceae; BreedingSys=SC; ISI_value=NA; ISItype=NA; bs.Source=mitchell2002|yogeeswaran2011,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,440ca21e67975f43c32d73bf475dcc4b299605315a24d1d563641ea5453b5ce7
bsdb:61ab28a637d6f18fc53a138d,self_incompatibility,Polygala paniculata,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Polygala paniculata; tnrs_status=Accepted; tnrs_family=Polygalaceae; BreedingSys=SC; ISI_value=-0.158; ISItype=ISIfruits; bs.Source=ramirez2019,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,e031d7cd3fafaa689cbf2c095d8630ec61af6798c39f6ae70c5e344805f326ac
bsdb:b313b82d200286e850504656,self_incompatibility,Salvertia convallariodora,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Salvertia convallariodora; tnrs_status=Accepted; tnrs_family=Vochysiaceae; BreedingSys=SC; ISI_value=0.5; ISItype=ISIfruits; bs.Source=oliveira2004,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,173ce574caf89d50c11533890af468294a960390bdddaf40cda7a315614a6c05
bsdb:f2e46f684e793959129d062f,self_incompatibility,Calceolaria tripartita,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Calceolaria tripartita; tnrs_status=Accepted; tnrs_family=Calceolariaceae; BreedingSys=SC; ISI_value=0; ISItype=ISIfruits; bs.Source=sersic2004,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,813c8be02b30ac4f575a1008c99a5dc4c02cdba050c0abf0537bc75d95d23823
bsdb:add5ed14fa78085aeaad57e5,self_incompatibility,Sericocarpus rigidus,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Sericocarpus rigidus; tnrs_status=Accepted; tnrs_family=Asteraceae; BreedingSys=SC; ISI_value=0.32; ISItype=NA; bs.Source=giblin1999,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,1129f3b3a2e42a39611d8bc2356912ca638c21aa1e07d92827645cb66ccab336
bsdb:16322baf439a52451d94b397,self_incompatibility,Puccinellia nuttalliana,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Puccinellia nuttalliana; tnrs_status=Accepted; tnrs_family=Poaceae; BreedingSys=SC; ISI_value=0.613; ISItype=ISIseeds; bs.Source=smith1944,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,adb0b4d575a4dba0a1d781314292804b6cac5316bcea1e3e7ac4e4d7184f4341
bsdb:3b41152b29bfd5c3628ab2fe,self_incompatibility,Carex pensylvanica,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Carex pensylvanica; tnrs_status=Accepted; tnrs_family=Cyperaceae; BreedingSys=SC; ISI_value=0.22; ISItype=ISIseeds; bs.Source=friedman2009,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,580d46bff99f681ed5823902d21e816ff2855cb5ddbf8ff4177adf074fd09b4c
bsdb:8b5b283ac4c668630f62c002,self_incompatibility,Laguncularia racemosa,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Laguncularia racemosa; tnrs_status=Accepted; tnrs_family=Combretaceae; BreedingSys=SC; ISI_value=0.652; ISItype=ISIfruits; bs.Source=nadia2013,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,7df5402c6f7e605f0dd4920821d50390addcc1b59b4519b6e3005cd1d84e2b2c
bsdb:6d7ff4961f01f1ff68490713,self_incompatibility,Desmoscelis villosa,SC,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Desmoscelis villosa; tnrs_status=Accepted; tnrs_family=Melastomataceae; BreedingSys=SC; ISI_value=0.228; ISItype=ISIfruits; bs.Source=ramirez1990,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,358f249d916618872bbb7dbf1a6c5b650a45aaa50f6d11b4764fc996f4c4b993
bsdb:a8c61a168cb00c0d2d2811bb,self_incompatibility,Oxalis purpurea,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Oxalis purpurea; tnrs_status=Synonym; tnrs_family=Oxalidaceae; BreedingSys=SI; ISI_value=0.88; ISItype=ISIfruits; bs.Source=darwin1877,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,ebebab0652ca6adb8fb8aca659c27bbe194d0beafa2ac20d6b11b44397c959fe
bsdb:6493295c6ff3907b3365b063,self_incompatibility,Amasonia hirta,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Amasonia hirta; tnrs_status=Accepted; tnrs_family=Lamiaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=barbosa1997,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,595c744d33255644a1f78cbdf3ebaf86896a77282bb9a534147ceca78964ee3b
bsdb:67296cfe475e198174d6586c,self_incompatibility,Exostema caribaeum,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Exostema caribaeum; tnrs_status=Accepted; tnrs_family=Rubiaceae; BreedingSys=SI; ISI_value=0.958; ISItype=ISIfruits; bs.Source=bullock1985,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,6bd5774ea8193d331e20f7c14a494754d42a9e15527e956287121edf60938591
bsdb:8537ee0e014352cc9c22b3b1,self_incompatibility,Capparis zeylanica,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Capparis zeylanica; tnrs_status=Accepted; tnrs_family=Capparaceae; BreedingSys=SI; ISI_value=0.941; ISItype=ISIfruits; bs.Source=nayak2010,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,f437b4f442edd1d620cca75ef57e3c079ac5b94d6f80bb6e5552c1f420e75bdf
bsdb:442f069724141e43453d74e2,self_incompatibility,Elymus smithii,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Elymus smithii; tnrs_status=Synonym; tnrs_family=Poaceae; BreedingSys=SI; ISI_value=0.978; ISItype=ISIseeds; bs.Source=smith1944,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,3d25dd79045b29537910113b7d2f79332a277e710977b17d6244691de839bf0d
bsdb:5d16c249ea6b0d79230ccd20,self_incompatibility,Melicytus micranthus,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Melicytus micranthus; tnrs_status=Accepted; tnrs_family=Violaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIseeds; bs.Source=merrett2006,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,a0fec603ee1e8139662724a1b4afcb092aed1327d56fcd576a2d6f51f91e1517
bsdb:5bbb6fe36da637e42ad8522d,self_incompatibility,Passiflora alata,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Passiflora alata; tnrs_status=Accepted; tnrs_family=Passifloraceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=munro1868,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,8605fc082793a796e5fe60cddae8029af45e8b0ff5b86c6a60982d7f53a613ad
bsdb:99778f6d5c9d6f8080e80e38,self_incompatibility,Nothofagus dombeyi,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Nothofagus dombeyi; tnrs_status=Accepted; tnrs_family=Nothofagaceae; BreedingSys=SI; ISI_value=0.929; ISItype=ISIfruits; bs.Source=riveros1995,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,3a838ef1c736db8c874456e5640c29dcb9c725ff6517322d8259da5f066236f2
bsdb:52e4098b28ba8169ae29cd3e,self_incompatibility,Ochroma pyramidale,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Ochroma pyramidale; tnrs_status=Accepted; tnrs_family=Malvaceae; BreedingSys=SI; ISI_value=0.84; ISItype=ISIfruits; bs.Source=bawa1974,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,a21d5203ffacf2b9127bfdfae28a837a3c54ab291bf6dd6b99be688765fc15e9
bsdb:28b1018392d51882baf376d9,self_incompatibility,Luzuriaga radicans,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Luzuriaga radicans; tnrs_status=Accepted; tnrs_family=Alstroemeriaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=riveros1996,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,a83fde397f1b1800a9757d21b9cd46f266d622056f7a51d23fafd77a0a41edd3
bsdb:3d14c140dedd2057f8e45e33,self_incompatibility,Cornus canadensis,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Cornus canadensis; tnrs_status=Accepted; tnrs_family=Cornaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=barrett1987,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,30c63deca8a1d13398ddb9bae1fa56ad6b9b6bb493fd341c86ef21d83719566b
bsdb:0a1d1c203118d4ee39e402cb,self_incompatibility,Tambourissa amplifolia,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Tambourissa amplifolia; tnrs_status=Accepted; tnrs_family=Monimiaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=lorence1985,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,60a672d79a710cf7fa04f0c854f2c3020119fe0d748395b9f339f84d47a51cbd
bsdb:e1b92c3c445758c462689030,self_incompatibility,Cereus repandus,SI,https://raw.githubusercontent.com/dirtyplants/BSdb/9e87946d1e3121d39e657b702cf9f92ccc10936e/Zell_df_12_29_23.csv,tnrs_Sciname=Cereus repandus; tnrs_status=Synonym; tnrs_family=Cactaceae; BreedingSys=SI; ISI_value=1; ISItype=ISIfruits; bs.Source=nassar1997,true,wild_or_unspecified_species_database_record,OpenAI Codex structured source-row audit,2026-08-10T17:19:15Z,accepted: exact species-rank WCVP TNRS name equals strict GBIF-backed accepted name; family gate passed; SC/SI value and underlying source key are present; no cultivar or trait substitution,bcbad4b77890a182975c118473228e841986047fa45b4cdbc2caac04a362cf6c
