"accepted_species","axis","trait_name","normalized_value","quality","source_group","provider","source_url","candidate_id","source_citation","exact_supporting_quote","evidence_scope","name_match_method","source_lineage","lineage_method","source_run_id","source_artifact","source_file","acceptance_contract","accepted_correct","cultivar_status","reviewer","reviewed_at_utc","audit_reason"
"Connarus africanus","flower_colour","flower_primary_color","white","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000618010","wfo-africa-c402346793fc3b562f1fdbfb","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Cream-white flowers turning brownish","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_west_tropical_africa:Connarus africanus","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Cremaspora thomsonii","flower_colour","flower_primary_color","white","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000926755","wfo-africa-55a45c3e272ce999c162d860","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","White flowers 1/2 in. long, few, sessile in axillary clusters","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_west_tropical_africa:Cremaspora thomsonii","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Cyphostemma adenopodum","flower_colour","flower_primary_color","blue_purple|green_brown_inconspicuous|yellow_orange","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000605967","wfo-africa-8a57d697d11de180d4681801","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers greenish-yellow with purplish markings","species_direct","wfo_synonym_cluster_from_exact_fixed_name","provider_treatment:kew_flora_west_tropical_africa:Cyphostemma adenopodum","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Dichapetalum humbertii","flower_colour","flower_primary_color","white","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000645242","wfo-africa-38b59f1530f2396db1459d96","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers cream, fragrant","species_direct","wfo_synonym_cluster_from_exact_fixed_name","provider_treatment:kew_flora_west_tropical_africa:Dichapetalum humbertii","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Dichapetalum oblongum","flower_colour","flower_primary_color","white","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000645365","wfo-africa-6983c05b8cced0a2a63a5ea0","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers white, fragrant","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_west_tropical_africa:Dichapetalum oblongum","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Diclis ovata","flower_colour","flower_primary_color","red_pink|white|yellow_orange","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000646100","wfo-africa-9e203d0c6ced6da0fbb91c62","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers white, streaked reddish, spur yellowish","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_west_tropical_africa:Diclis ovata","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Diospyros macrophylla","flower_colour","flower_primary_color","green_brown_inconspicuous|white","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000648674","wfo-africa-27b32ec530eec28a50f247cb","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers white, becoming hessian-brown","species_direct","wfo_accepted_usage_from_exact_fixed_synonym","provider_treatment:kew_flora_west_tropical_africa:Diospyros macrophylla","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Dissotis rotundifolia","flower_colour","flower_primary_color","red_pink","high","latest_public_web","kew_flora_tropical_east_africa","https://list.worldfloraonline.org/wfo-0001078769","wfo-africa-76e462af8cb3ce5ef99cec1e","Flora of Tropical East Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Petals pink, obovate, 20 mm. long, 15 mm. wide.","species_direct","wfo_june_2026_exact_synonym_species_family_consistent","provider_treatment:kew_flora_tropical_east_africa:Dissotis rotundifolia","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_ftea.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Eriosema glomeratum","flower_colour","flower_primary_color","yellow_orange","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000195436","wfo-africa-834e97b47afe64f7d602a26a","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Yellow flowers in dense axillary sessile or shortly pedunculate clusters.","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_west_tropical_africa:Eriosema glomeratum","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Eugenia calophylloides","flower_colour","flower_primary_color","white","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000956661","wfo-africa-2646dcc86cd1cba04ce9e583","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Small white flowers in dense axillary clusters","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_west_tropical_africa:Eugenia calophylloides","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Eulophia cucullata","flower_colour","flower_primary_color","blue_purple|green_brown_inconspicuous|red_pink|white|yellow_orange","high","latest_public_web","kew_flora_zambesiaca_current","https://list.worldfloraonline.org/wfo-0000959801","wfo-africa-3ad36d9d86b176df99b5d2d5","Flora Zambesiaca, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers showy, variable in size; sepals green-purple or brownish, petals pale to deep pink; lip pale to deep pink, the throat white or yellowish with purple markings; spur greenish-white.","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_zambesiaca_current:Eulophia cucullata","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fz.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Euphorbia stenoclada","flower_colour","flower_primary_color","red_pink","high","latest_public_web","kew_flora_tropical_east_africa","https://list.worldfloraonline.org/wfo-0000964883","wfo-africa-5b91580b12b8c82ecf2da9f0","Flora of Tropical East Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","In flower these terminate in tightly packed clusters of tiny crimson cyathia.","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_tropical_east_africa:Euphorbia stenoclada","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_ftea.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Grewia forbesii","flower_colour","flower_primary_color","yellow_orange","high","latest_public_web","kew_flora_zambesiaca_current","https://list.worldfloraonline.org/wfo-0000709939","wfo-africa-7c63fbe4c6c215947c28afe9","Flora Zambesiaca, Royal Botanic Gardens, Kew, official WFO DwC-A","Petals yellow, slightly shorter than the sepals, narrowly elongate, with a basal nectariferous claw c. 1·5 mm. long setose-pubescent at the back circumvillous within and produced into a ledge above.","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_zambesiaca_current:Grewia forbesii","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fz.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Grona hirta","flower_colour","flower_primary_color","blue_purple|red_pink","high","latest_public_web","kew_flora_tropical_east_africa","https://list.worldfloraonline.org/wfo-0000177228","wfo-africa-2b7d535c06206b7442316faf","Flora of Tropical East Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers pale pink to deep rose or purple.","species_direct","wfo_synonym_cluster_from_exact_fixed_name","provider_treatment:kew_flora_tropical_east_africa:Grona hirta","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_ftea.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Grona ramosissima","flower_colour","flower_primary_color","blue_purple|red_pink|white","high","latest_public_web","kew_flora_tropical_east_africa","https://list.worldfloraonline.org/wfo-0000177343","wfo-africa-23a771d257736d252aacf3fe","Flora of Tropical East Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers pink to mostly reddish or purple (or crimson or purple and whitish).","species_direct","wfo_synonym_cluster_from_exact_fixed_name","provider_treatment:kew_flora_tropical_east_africa:Grona ramosissima","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_ftea.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Gymnosiphon danguyanus","flower_colour","flower_primary_color","blue_purple|white","high","latest_public_web","kew_flora_tropical_east_africa","https://list.worldfloraonline.org/wfo-0000433402","wfo-africa-83b72ec1f3ed9bfa5b1a09cb","Flora of Tropical East Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers white or ?blue, 1-7 in a lax bifid cyme, the first flower arising at the joint of the cyme-branches; cyme-branches up to 3 cm. long; bracts triangular-obovate, up to 1.5 mm. long, 0.6 mm. wide at base; pedicels 2-7 mm.","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_tropical_east_africa:Gymnosiphon danguyanus","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_ftea.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","false","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","rejected: uncertain blue value (?blue) cannot be normalized as an observed state"
"Halopegia azurea","flower_colour","flower_primary_color","blue_purple|yellow_orange","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000434506","wfo-africa-3107b76fa95fbf0df6cd63dc","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Inflorescences shorter than the leaves, narrow, 1 or 2 flowers appearing at a time, decorative purple with yellow staminode","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_west_tropical_africa:Halopegia azurea","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Hetaeria heterosepala","flower_colour","flower_primary_color","green_brown_inconspicuous|white","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000981860","wfo-africa-e60d712b5bb44ec48c3ddbc4","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Small green white flowers","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_west_tropical_africa:Hetaeria heterosepala","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Homalium africanum","flower_colour","flower_primary_color","green_brown_inconspicuous|white","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000926302","wfo-africa-082077fa314826e820c3ae01","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers white or very pale green.","species_direct","wfo_synonym_cluster_from_exact_fixed_name","provider_treatment:kew_flora_west_tropical_africa:Homalium africanum","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Hypericum lanceolatum","flower_colour","flower_primary_color","yellow_orange","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000727835","wfo-africa-38521580bda11401ff8e303c","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers golden-yellow.","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_west_tropical_africa:Hypericum lanceolatum","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Hyphaene compressa","flower_colour","flower_primary_color","green_brown_inconspicuous","high","latest_public_web","kew_flora_tropical_east_africa","https://list.worldfloraonline.org/wfo-0000216226","wfo-africa-05e96b90af9972b95394b2ac","Flora of Tropical East Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Female inflorescence as the ♂ but rachillae usually solitary, sometimes paired, rarely in threes, to 25 cm. long by 1.5 cm. in diameter; pit ± 10 mm. wide by 8 mm. long at anthesis, densely filled with pale brown hairs; pedicel ± 5 mm. long, lengthening to over 10 mm. long at fruit maturity, ± 6 mm. in diameter, including the densely packed hairs; sepals and petals ± 5 mm. long by 7 mm. wide, bluntly triangular, bright green; ovary ± 5 mm. in diameter, pinkish brown or pale straw-coloured; stigma nectariferous.","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_tropical_east_africa:Hyphaene compressa","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_ftea.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Ipomoea rubens","flower_colour","flower_primary_color","blue_purple|red_pink","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0001297771","wfo-africa-bdb6b699f8da3f98fa858f2f","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Bright red-purple flowers 11/2-2 in. long.","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_west_tropical_africa:Ipomoea rubens","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Ixora foliosa","flower_colour","flower_primary_color","red_pink|white","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000218454","wfo-africa-0c102a5a0c9eb0de7c796451","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Corolla white, tinged pink","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_west_tropical_africa:Ixora foliosa","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Justicia maxima","flower_colour","flower_primary_color","white","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000520576","wfo-africa-71205fc243e96b6d5465d806","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","White flowers 3/4 in. long in a large erect panicle","species_direct","wfo_synonym_cluster_from_exact_fixed_name","provider_treatment:kew_flora_west_tropical_africa:Justicia maxima","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Kewa bowkeriana","flower_colour","flower_primary_color","green_brown_inconspicuous|white","high","latest_public_web","kew_flora_zambesiaca_current","https://list.worldfloraonline.org/wfo-0001292934","wfo-africa-cf4c0dfe1241ab1b7af37715","Flora Zambesiaca, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers up to 4 mm. long, greenish or whitish, on pedicels up to 1 mm. long ascending at first but deflexed in fruit, more or less smooth.","species_direct","wfo_synonym_cluster_from_exact_fixed_name","provider_treatment:kew_flora_zambesiaca_current:Kewa bowkeriana","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fz.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Kylicanthe rohrii","flower_colour","flower_primary_color","yellow_orange","high","latest_public_web","kew_flora_tropical_east_africa","https://list.worldfloraonline.org/wfo-0000942182","wfo-africa-e8caa3cf72172bc3d5b7c12c","Flora of Tropical East Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers waxy, yellow; pedicel and ovary 4 mm. long, scabrid.","species_direct","wfo_synonym_cluster_from_exact_fixed_name","provider_treatment:kew_flora_tropical_east_africa:Kylicanthe rohrii","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_ftea.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Lasiodiscus mildbraedii","flower_colour","flower_primary_color","white","high","latest_public_web","kew_flora_tropical_east_africa","https://list.worldfloraonline.org/wfo-0001131193","wfo-africa-350c1057eb86141cc104ed12","Flora of Tropical East Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers whitish.","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_tropical_east_africa:Lasiodiscus mildbraedii","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_ftea.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Limeum viscosum","flower_colour","flower_primary_color","white","high","latest_public_web","kew_flora_zambesiaca_current","https://list.worldfloraonline.org/wfo-0000443835","wfo-africa-4f91b66ba33327d6f1014c4b","Flora Zambesiaca, Royal Botanic Gardens, Kew, official WFO DwC-A","Perianth-segments 5, up to 3 mm. long, unequal, usually broadly ovate with whitish membranous edges.","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_zambesiaca_current:Limeum viscosum","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fz.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Lindackeria dentata","flower_colour","flower_primary_color","white","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0001063054","wfo-africa-a5075875b8b2a1f14361f858","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers white","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_west_tropical_africa:Lindackeria dentata","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Lindernia madagascariensis","flower_colour","flower_primary_color","green_brown_inconspicuous|yellow_orange","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0001240745","wfo-africa-b8ddcb808f358e7150189e0a","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers pale yellow-brown","species_direct","wfo_synonym_cluster_from_exact_fixed_name","provider_treatment:kew_flora_west_tropical_africa:Lindernia madagascariensis","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Liparis deistelii","flower_colour","flower_primary_color","blue_purple|green_brown_inconspicuous|red_pink|white|yellow_orange","high","latest_public_web","kew_flora_tropical_east_africa","https://list.worldfloraonline.org/wfo-0000228073","wfo-africa-83bee501d356e47247195da0","Flora of Tropical East Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers cream or yellowish green to light and dark reddish purple.","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_tropical_east_africa:Liparis deistelii","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_ftea.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Marantochloa ramosissima","flower_colour","flower_primary_color","red_pink|white|yellow_orange","high","latest_public_web","kew_flora_west_tropical_africa","https://list.worldfloraonline.org/wfo-0000468206","wfo-africa-5a5ff41183825b5c62ab90ba","Flora of West Tropical Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Flowers white tinged pink with yellow centre.","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_west_tropical_africa:Marantochloa ramosissima","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_fwta_wfo.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
"Medinilla mannii","flower_colour","flower_primary_color","red_pink|white","high","latest_public_web","kew_flora_tropical_east_africa","https://list.worldfloraonline.org/wfo-0001081484","wfo-africa-07af8a6042db986e708f1208","Flora of Tropical East Africa, Royal Botanic Gardens, Kew, official WFO DwC-A","Petals oblanceolate, 6 mm. long, 3 mm. wide, white or red.","species_direct","wfo_june_2026_exact_accepted_species_family_consistent","provider_treatment:kew_flora_tropical_east_africa:Medinilla mannii","provider_accepted_species_treatment","wfo-kew-africa-three-floras-20260810","wfo-kew-africa-official-dwca-20260810","kew_ftea.zip::description.txt","official_wfo_dwca_exact_species_description_quote_v2","true","wild_or_naturalised_flora_treatment","OpenAI Codex source-text holdout review","2026-08-10T00:00:00Z","accepted: species identity, direct trait value, exact quote, and official-flora provenance verified"
