candidate_id,trait_name,accepted_species,normalized_value,source_provider,source_url,source_citation,source_excerpt,content_fingerprint,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,audit_hash
florml-5215048d6d6957b2057f7c53,flower_size_class,Peritassa laevigata,small,flora_of_the_guianas,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20of%20the%20Guianas%20final%20files/Flora%20of%20the%20Guianas%20final%20files.zip,"Flora of the Guianas, official FlorML archive","Flowers 2.5-4 mm diam.; sepals broadly ovate to deltoid, unequal, 0.5-0.7 x 0.8-1.5 mm, slightly erosulous; petals creamish white to yellow, suberect, obovate-oblong, 1.5-3 x 1-1.5 mm, margins scariose, more or less strongly erosulous; disk 0.3-0.6 mm high; filaments 0.6-1.3 mm long, anthers 0.3-0.5 mm long, thecae parallel, connective distinctly produced beyond the thecae; ovary subglobose, to 1.2 mm diam., style 0.2-0.3 mm long.",c30edd8eaf9ba41e0cd2515664ff05802b028dafa7842182cac20bcb80aab287,,,,,,20ef88571e5b06d2b4643f7e140390c82ee145c43a7fdcff3369730a74acf31e
florml-979a2895a3e72aba5863df36,flower_size_class,Carallia hulstijnii,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers 4 mm long.,1d75cafef5f4dadc84f728b0777d25c33fe6411753b4b574ed60168fee93813e,,,,,,214bc6a77a240ee2168e307ff09ae6e706205b40f0d0fb163b1141170030056e
florml-c0fa3b9897021e1ee0767720,flower_size_class,Rhododendron cornu-bovis,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla obliquely tubular-funnel-shaped, c. 2.5 cm long in all, pinkish red or crimson, subdensely or more laxly clothed with rufescent substellate scales outside, laxly hairy at the tube inside, tube slightly curved, 1.2-1.4 cm, at base 4-5 mm ø, widened to 6-8 mm at apex, lobes ± spreading, obovate-spathulate, 9-10 by 6-7 mm.",1cdfd054c527d422c550d0d459044c6d44acfa9fe78816a98ce4960e020a023e,,,,,,2277c99c25f01c7995af8dc2c328c4e4bf62bbae7cacdeb9787c947696ceafa9
florml-363a2c068a28fba070e472b2,flower_size_class,Angelesia splendens,very_small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers c. 2 mm long.,a03684692ecb2ac6892f7f0ae951c15d81763283461ef457f3f4cc0b9db47cc0,,,,,,22d042c47cb2ba0008a9c1db3752bc1574d9c20b762430dae858075f266f3790
florml-3ad1a085d6d83b28e02fd342,flower_size_class,Stachys oblongifolia,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla reddish violet, 10-12 mm long, strigose without, upper lip 3-4 mm long, lower lip 5-6 mm long.",590ced4471c68a8768d74f6f4e63714160123dc53f0c82beb355b3fef7cf5dfd,,,,,,239ae118496d508f0c4e652b1875b457f02e18c681dc6da9c32c92468a945016
florml-7b533de9582e8865bde0ce9f,flower_size_class,Argyreia ridleyi,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla funnel-shaped, ca 3 cm long, white or pinkish; limb shallowly lobed; midpetaline bands hirsute outside.",bd19ecde5a56a0bf1765658cf98f9f12617d6f84f8aebec3c58fb953de01e9fe,,,,,,23ff2c9b14b880fbd555c3a2be13cb8778802a5bec0b60f84b4e22b4d823f817
florml-1b472c962ee11e5975bc2c9f,flower_size_class,Hunga papuana,very_small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers 1.5-2 mm long.,e07f438ce4d4e9616cf30cdb54b1dcdd8338e4f041430de1de1ca27889891435,,,,,,25e58f8c103b5c6f5f697634a63f5e2e4aa34e282c379f24514f34c8dc55ef3d
florml-22e0ea764b488dacd8ae45d8,flower_size_class,Xenostegia tridentata,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla funnel-shaped, 10-12 mm long, glabrous, completely yellow, yellowish white or white, or with a purple centre.",fe014bd309d30cb29a1bb01a6286c82d71a2896eeae15e60f420c1e3f388e2b9,,,,,,26853c80c62937d5e2a8f03fe3d312e71299877534d137bc6d6ee1df81133f30
florml-5a547511fc8fe4044939d488,flower_size_class,Rhododendron scabridibracteum,large,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular, pale to deep red or crimson, distinctly oblique, (5-)5.5-6 cm long in all, densely stellate-lepidote outside, hirsutulous by retrorse hairs at the tube inside, tube subcylindric, curved, 3-4.5 cm, at base c. 6 mm ø, slightly dilated to 1-1.5 cm at apex, lobes erecto-patent, obovate-spathulate, 1.5-2 by 1-1.2 cm.",b37044d767a034a5e0bb08fb0c7e5ab2a03622e713c43b68d3957bdb4cda1d20,,,,,,26ac23e0b224aea9ce88c1f83a84eccecba688b189ea0a3381f8f0581dbd91bb
florml-f0374cb846caadf1f29a7de0,flower_size_class,Aglaia cucullata,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers up to 3.5 mm long and 3.5 mm wide; pedicel up to 3 mm with numerous scales like those on the twigs.,bbfc1defe22b6380140551b35400e837b942239337ce9762b7095c53b6b7e909,,,,,,27020c32c557f95698f4a99f0f7f2a763e41f879bf18bd63fc0521c93946ba00
florml-3de9247a7fa1846ca0cb335b,flower_size_class,Rhododendron quadrasianum,large,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular below, subcampanulate distally, c. 10 cm long in all, pubescent and lepidote outside.",8e9e1639371def7a84ad6173b4e7d52a8380e4e5f78ac11556d9731b1a3dc79f,,,,,,27a68f3c2c0ced000f18c28f24c6de7b24c048d68ff9522da4572868d49f54ba
florml-49f22d13397503f32380314b,flower_size_class,Schizomeria serrata,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers mostly bisexual, 4-5(-7) mm diameter; (4-)5(-6)-merous (except for gynoecium); pedicel above articulation c. 1 mm, below 1.5-3 mm; hypanthium and calyx sparsely pubescent to glabrous; calyx lobes 1.8-3(-3.5) by 1.5-2 mm, membranous or not; petals 1.5-2.5(-3) mm long, usually equal to or just shorter than calyx lobes; filaments 1.5-3(-3.5) mm long, anthers c. 0.5 mm long; disc lobes fleshy, 0.5-0.8 mm diameter; ovary 2-carpellate, 1-1.5 mm diameter, usually densely pubescent to pilose, the hairs often reddish, occasionally ± glabrous; styles 0.7-1.5(-3) mm long; ovules 6-8 per ovary.",f0a08086dc91e662107ce69480bf419234b25a3b1afc14aec08030779d454131,,,,,,284e3fb667be43a53ed5f167b83e78f05299a1d4f19f519597407a1d18d07152
florml-1de5714a33296295ebd1e5bb,flower_size_class,Dacryodes expansa,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers 5 mm long, glabrous.",fccfd57e53df94b645fa1a10311ee1b1cae3cc0b493635e0fbc6ba9a280f9256,,,,,,28fefe87dc8e62987c94835deeb860cbf934bdff4a0eb9659ed3616a38728db6
florml-6d0cc3a9839ff3886d7eb113,flower_size_class,Pogostemon philippinensis,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla lavender, slender, glabrous, 9-10 mm long.",e56658019b1c23b187bd5f0cad40680652d73662c593019432b943fc270f4c9b,,,,,,29ac0a5b030b5fe92cc357e3c12141abcfee44284dba1fa74a4ab8cded9120ee
florml-f6eed3e200290bc74af9dc75,flower_size_class,Rhododendron oreites,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular, slightly zygomorphic, red, 1.6-1.7 cm long, c. 3 mm ø at the base, widened to c. 6 mm below the lobes, densely lepidote outside, glabrous inside, the margin of the lobes excepted, lobes nearly rounded, the marginal part glabrous or very laxly and shortly hairy outside, glabrous inside, edge crenulate or erose-denticulate, not ciliate, 3-4 mm ø.",a6027819f5447efa6cf14dde3a5e36d9542589e1efbc8ffadcd43e2691e66505,,,,,,29b60e7149ff11c99175748399bbfca40305ad127370f0549da5bdd3a2df8715
florml-17b241281d25cb32d7de1591,flower_size_class,Geniostoma randianum,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla 6-7 mm long, outside glabrous, inside more or less densely hairy in and sometimes above the mouth; lobes acute, 2.5-4 mm.",a26f273b3f02fe7377c9301ec2a2252d529178b91272d5a73476df6c6838ecb0,,,,,,2a6c8c052f172fa97a7e7fd643e44aada35860a2b59addf7741beef41fab0133
florml-22409a610bd58e0914e5d694,flower_size_class,Tontelea passiflora,small,flora_of_the_guianas,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20of%20the%20Guianas%20final%20files/Flora%20of%20the%20Guianas%20final%20files.zip,"Flora of the Guianas, official FlorML archive","Flowers 4-7 mm diam.; sepals suborbicular, 0.5-1 x 1-1.7 mm; petals slightly fleshy, yellow or greenish, obovate-elliptic, 1.5-2.6 x 1.2-2.4 mm, scariose and often somewhat erosulous; disk thin-fleshy, 0.2-0.4 mm high, entire or undulate-crenulate; stamens suberect, filaments slightly fleshy, 0.3-0.5 mm long, anthers 0.2-0.3 x 0.5-0.6 mm; ovary subtrigonous-conical, ca. 0.5 mm diam., ovules 2 per locule, collateral-superposed, style 0.2-0.4 mm long, stigmas 3, deltoid, spreading, alternating with the stamens.",24a37860ed12fc35175df3cc8cf36ae91e42dcf8cf8e46f687ad17e25442542d,,,,,,2a8c4c31bcab6a615b5bfe91b6c44c43f2ef7df0d853c7ae4e4b7497e4b27c63
florml-f688dfb24673e50cc0a63f31,flower_size_class,Aglaia flavida,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flower 2.5 mm long, 2 mm wide; sessile or with a pedicel up to 0.5 mm.",287ca83112d612cff263c2dfb7c4ed7c722c9129e6e35cfeace565040114abdf,,,,,,2bcbe989827080e21aeb728b9f1bbb649d858e85b23cb07cb1433c1afc4b1608
florml-beaca072d78a18fe90eac463,flower_size_class,Rhododendron frey-wysslingii,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla broadly tubular-campanulate, thin, red, 1.4-1.6 cm long in all, ± densely covered with subentire, thickish scales outside, laxly long-hairy in the lower half of the tube inside, tube broad- cylindric, 1-1.2 cm, rounded and c. 5 mm ø at base, slightly widened to apex, lobes ovate, subacute, somewhat expanded, c. 3.5 by 3.5 mm.",4c9d837eaebfe285e05bb9ee73d9953469e61d41d5d5395243acc37b01e13754,,,,,,2bfcc8bee540e1ad56f9a15ff5a65ee6640c12f271480604ed83aaed29fb9fa5
florml-8b2a44b59c9ac50ec1762f5c,flower_size_class,Stictocardia neglecta,large,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular to funnel-shaped, ca 5-6 cm long, violet, darker to the centre, the limb shortly pilose outside.",f5af5674038d2729be527b367f51e0d0a5be41792c167ec2d694afcd462b52d7,,,,,,2df748766587a5273dcaa8a6f53e208e68eb270bda8feffd171fb42ccdf4a151
florml-b97bc88c012369cc326faee1,flower_size_class,Pachystachys coccinea,large,flora_of_the_guianas,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20of%20the%20Guianas%20final%20files/Flora%20of%20the%20Guianas%20final%20files.zip,"Flora of the Guianas, official FlorML archive","Flowers sessile or subsessile; calyx campanulate, 5.5-6 mm long, slightly irregular, tube 1 mm long, lobes lanceolate, equal, 5 x 0.5 mm, sparingly and inconspicuously puberulent; corolla bright red, 50-70 mm long, rather sparingly pubescent without with minute, spreading trichomes (hirtellous), 4 mm wide at base, narrowed to 3 mm above ovary, 7-10 mm wide at throat, upper lip erect, 20-25 mm long, emarginate, lobes 1 x 0.5 mm, lower lip oblong, 17-20 x 4-5 mm, obtuse; filaments 55 mm long, white pubescent, densely so below, sparingly so above, staminodes when present minute, vestigial; ovary and style glabrous.",b32ae27bb3e5800d5dc685c12d9c88bbfa30ce1c4072f78f24669f0bbf0ff9de,,,,,,2ec6525f60557bc13cf93bf56399d62a83705c230cceb094ec78092e361a06ed
florml-2fbd675003451b2bbac55287,flower_size_class,Dimorphanthera fissiflora,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla subcampanulate when fully open, c. 7 mm long, then 5-lobed ± halfway, somewhat fleshy.",6aff744d54e5772ce72fd4a0db595a6002142ca3c96a5592c680dc4e927eec32,,,,,,2f978c46f69dd505e5881840c3b8acaeb0a33690fd8f33c581f34ecd3ab2f5c9
florml-1cf4641a38f781e245f14383,flower_size_class,Viburnum odoratissimum,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers fragrant, 5-6 mm wide.",402ada466210da3bae932db937516200825e1f4a5fd987fa674f1999f556d0e2,,,,,,30019d5275e5ab804189343f14f5cebbf0e327ff1d1717f22143c82322acf24d
florml-bb3d9a09ca969cd248e69023,flower_size_class,Costera tetramera,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla narrow-cam- panulate, thin, pink, 5 mm long, 4-partite ± halfway in full anthesis.",d2e27c426039e0464c855d4d96c89b548971584fae98c884055608f76d010603,,,,,,302fe36d08c096ac76f9ba47e2a281360ac596dbaada792f77c7e9b93603e7d6
florml-7a9cd61151b30b7c947205ef,flower_size_class,Gomphostemma microcalyx,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular, orange-yellow, cream pale yellow, or whitish, 2.5-3.5 cm long, puberulent outside; throat very narrow.",c7e63f997fa67be4c757422a11e01e23442890e4d894736417c525d61e584332,,,,,,306c36e00d86573d2e722d851c63cfed26292cef4f581742ea81e23817dd15ef
florml-c44c163bd8ded5207d86e31f,flower_size_class,Anisophyllea scortechinii,very_small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Bisexual flowers sessile or subsessile, cylindric, c. 2 mm long.",523bbad64efa4275e3e640dda89d4aeaa7f04d0c895f6c0ce34ca63e9b842bbb,,,,,,306d558a135091c298bb73f1d6b88b260cf68ecfb5bde98087c54b20d402fb1c
florml-93a72d1a7c8e90e5718d56f3,flower_size_class,Rhododendron hooglandii,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular, somewhat curved and zygomorphous, pinkish red, 2.8-3 cm long in all, densely covered outside with sub- stipitate or sessile, subentire to variously dented scales, glabrous inside, tube 2-2.3 cm, c. 5 mm ø at base, hardly dilated upwards, lobes broadly obovate, 5-8 mm ø.",831d1147f8d132d8cc194ca29894a6d209bb3f42434c228388bcce8a9e945073,,,,,,30b5cfb126515955caee62761122ef7fd4a4317928b307de32b574bec61e669e
florml-bd7c6e92f21a79c3b587c693,flower_size_class,Combretum rotundifolium,medium,flora_of_the_guianas,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20of%20the%20Guianas%20final%20files/Flora%20of%20the%20Guianas%20final%20files.zip,"Flora of the Guianas, official FlorML archive","Flowers 4-merous, very variable in size and shape, 11-20.3 mm long, hairless on outside; lower hypanthium 3.3-4.3 mm long, 4-angled, pedicel-like region 0.6-1.5 mm long, contiguously reddish-lepidote, upper hypanthium variously shaped, infundibuliform to bucciniform, 6.3-16 x 3.5-7 mm, often swollen in region below disk and narrower above disk but flared near apex (below calyx lobes), 5.1-12 mm excluding calyx lobes, moderately to densely reddish-lepidote, sparsely to densely pubescent inside; calyx lobes erect, 1.2-4.3 mm long, apex acute to subacute, moderately to densely reddish-lepidote; petals 4, elliptic, 1.7-3.1 x 0.8-1.2 mm, usually falling well short of calyx lobes but sometimes reaching about to their apex, apex subacute to acute, base without claw, glabrous but sometimes sparsely lepidote outside; stamens 8, far exserted, filaments 18.5-29.5 mm long; disk densely pubescent at margin with straight hairs, distinct free margin 0.2-0.5 mm long; style 25.5-42 mm long, exserted about as far as stamens.",76cfa9dd23e5c271e9242f72af99124ca83117650060a0f19aefda8f469a78e5,,,,,,31b745ed7a152ba0399e0be155efb70207a1da37196438817491f2dd66f15333
florml-626fb7b0b222a075ebef6c3f,flower_size_class,Vatica coriacea,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers to 1.8 cm long; calyx densely shortly pale grey-brown pubescent; flowers typical.,b407165f06d3a9280d698cc51bd31067ad93e448d240cb4a924ea691a4f5781f,,,,,,31fc64197f9ced12e8f8e81954286483737371fdf7e1323bf45666068160a591
florml-992c219b05453c2ec618a304,flower_size_class,Phaleria capitata,large,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers 2.5-4.5 cm long.,e731bc725303ee58c56d74c1305a5bec7809185b6f00ad8d838c1cb6ffad54f6,,,,,,330aed114097edaccadd647797c70eaa6c23f30b040b2f10a28d433801e11cda
florml-5d8e0bf2d4f2189087884069,flower_size_class,Aglaia smithii,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers c. 2.5 mm long and 3.5 mm wide; pedicels c. 3 mm, the pedicels and calyx densely covered with orange-brown scales which have a paler margin.",75a1dfee32eb677edc524c4ef9106af5a24f28b9dc08a37b91a07391334fa6d4,,,,,,3371d929ea4de99513d1c55e4d4c7894a519db36c82ca1ee7f66afc9a1fb957a
florml-9e97ef4d71c937353dbb2cce,flower_size_class,Terminalia tetraphylla,small,flora_of_the_guianas,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20of%20the%20Guianas%20final%20files/Flora%20of%20the%20Guianas%20final%20files.zip,"Flora of the Guianas, official FlorML archive","Flowers 2.5-5 mm long; lower hypanthium 1.5-3 mm long, abruptly narrowed to thin neck of 0.8-1.2 mm long, densely rufous-pubescent except sparsely so on neck, upper hypanthium 1-2 x 2.5-3.5 mm, subglabrous.",aef8fb311d0239501af406ef7fc0c19de09459614b046ffa388c01a718918f2e,,,,,,33b6cca95e2eef0ee3791e9a2b7befc1a89d620abde04ee43c12dea8cbcbf111
florml-0c17549353814417c956841a,flower_size_class,Rhododendron commonae,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla tubular, ± oblique and curved, (2-)2.5-3(-3.5) cm long in all, deep blood-red to purplish or crimson, laxly to subdensely stellate-lepidote at the tube and the lower part of the lobes outside, glabrous or short-hairy inside, tube c. 2 cm, (4-)5-6 mm ø at the 5-pouched or swollen base, up to 1 cm at apex, lobes obliquely subspathulate-orbicular, 6-8(-10) mm ø, markedly veined.",3d543a8b1031a902d99936f377f3202b863ac4208ccaabf43c7e9cfd040d01ee,,,,,,34dd0ec73fc1e61629d9276c2e016a70e2829b528617c5f6bad1f042a72c620e
florml-81de36ab39fbca4a61391bbb,flower_size_class,Zehneria backeri,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Expanded corolla 5-7 mm diameter.,fd3af6bfbc3a3039bec8790ea001010cb7306ba7c85dd251ad6a9b8c828c58f9,,,,,,355d7a47eae9da4d788bb16cab48c3e394a1dca6e53ff703430098b5eea68ff5
florml-9d0e3bd9f837894b1066b6d7,flower_size_class,Paramapania flaccida,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers oblong, c. 3 mm long; hypogynous scales 6, the anticous one small, 2 mm long, the upper ones 3 mm.",f8acc48c5ed3f254f7faa69b976d27295e350d44677ee25c0abfbcfe7dd298be,,,,,,35c0d9decbcc513611b3eaaee276342a5cc7550d0418e061c088a4c1b55ae6b7
florml-5f5c827c808b32edb7ca935f,flower_size_class,Aquilaria beccariana,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Flowers 7-12 mm long, yellowish, greenish or yellowish-white.",b09f80490cd3b2a864eab075f8b33329aa31853c56b19f35d9254c692c7a7c70,,,,,,36337c8149d77e6bac665e6317c78f9df63bf961c86408ee110a5ffde10ead1a
florml-e8c8909674770ef9cf6ff022,flower_size_class,Cucumis melo,medium,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Ovary usually with ± spreading hairs; corolla 8-20 mm long.,f1a1327cf942aa86454bfe5a7ea3d8365f808b3792526d49aa1a77a6f9ee5954,,,,,,36a3489c62adfc69080fef840bbbc67d88d7654472fe84a93c8167230953e597
florml-71bbac217dd480b485c28403,flower_size_class,Rhododendron poremense,large,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla funnel-shaped, carmine, c. 4 cm long in all, sparsely substellate-lepidote outside, finely hairy in the lower half of the tube inside, tube c. 2 cm, base 5-saccate, c. 4 mm ø, gradually dilated to 6-8 mm at apex, lobes obovate-spathulate, often retuse, +- expanded, 1.8-2 by 1.4-1.6 cm.",66afa1decdd92f2ae503218b00694caf402fab78e8d672a92067923cf6fe2454,,,,,,36f36a19df1bc102346fe5e6961fae70739f314ff451a2c5747282b0f1a21944
florml-df2fb6771afa16bd83647e93,flower_size_class,Cheiloclinium cognatum,small,flora_of_the_guianas,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20of%20the%20Guianas%20final%20files/Flora%20of%20the%20Guianas%20final%20files.zip,"Flora of the Guianas, official FlorML archive","Flowers to ca. 5 mm diam.; sepals green or yellow to deep-brown, deltoid-ovate to semiorbicular, 0.7-1.3 x 1.2-1.7 mm; petals thin-camose, brownish red or dark yellow with crimson margins or brownish orange, dotted or lineate, elliptic or obovate, 1.5-2.6 x 1.2-2 mm; disk consisting of 3 staminiferous pockets, 0.3-0.4 mm high; filaments 0.4-0.7 mm long, anthers 0.2 x 0.3 mm; ovary 1-1.8 mm diam., ovules 2 per locule, stigmas linear, entire, the tips to 0.5 mm long.",0fcc429de98d1f140babae75826cbc55d02c99170ef6a335b9b8ce02ec0d1090,,,,,,37e1cc9ec18e986c207d425c82e860b980ecfcbdc7dc7f8c746beb8f053ed5f6
florml-4b4a3ae0ecf23a6bcc18edf9,flower_size_class,Vaccinium molle,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive","Corolla narrowly campanulate, 4-5 mm long, 2-2.5 mm ø below, c. 3 mm ø at limb.",2a6884199fb44118861bca015e74415d8ac8ac45bb922a1e48dd1385014b922f,,,,,,386d086b3d349f08c5c275f4e13b1b5ed647c9d505b93b80ebf0818ca1bd7dbe
florml-d400ced09be0e1e39b645df0,flower_size_class,Santiria tomentosa,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers 2-3 mm long.,c04896420d62534493338f845587329883b03eef211332181358f5090f487c20,,,,,,38ab3243beaab679f3001868ceb3967669a7d7ab72dbaaf8c9ad0feb2384c575
florml-ed9d2ed3a08114c222742248,flower_size_class,Aglaia macrostigma,small,flora_malesiana,https://files.worldfloraonline.org/files/Flora%20Malesiana/github/Flora%20Malesiana%20final%20files/Flora%20Malesiana%20final%20files.zip,"Flora Malesiana, Foundation Flora Malesiana, official FlorML archive",Flowers c. 2.5 mm long; pedicels up to 1 mm.,2c3906d9a743eabaeb819dd7431ed2ac5432e3a7f1dc60e0c3eab50c93583c1b,,,,,,3907673cfd938acbbb9a77b346cebba4cc2691b4fe4eb9944ac252115ecb4d53
